timestamp,reviews,rating,sentiment
2023-04-15,"First of all, if you haven't used Kucoin yet, make sure to enter the reward coupon «QBSSZXM5» on the sign-up screen to get a commission kickback rate of up to 40%. Wonderful... The best trading app ever. Very fast and reliable. God! Your app rock.  This app is pretty solid as far as functionality and ease of use, but I do have something I would REALLY like to see changed… So when a person checks their orders, either the open or filled ones, the small cryptos need to have the decimal extended two more places or so and not rounded to the penny. Some cryptos like DOGE and XLM trade in hundredths of pennies (IE .2577) so it would be nice to see the exact amount listed on the orders. I may have a few orders placed in the .25 range, so it’s difficult to find a specific order in that range when they all just say .25. I would assume this has to be a pretty easy fix. I also have another suggestion that would be helpful to me and I’m sure to others… It would be a VERY nice feature to be able to set up price alert pushes or at the very least to receive a push notification when one of our orders is filled. I would definitely give this app 5-stars if the above suggestions were implemented. In fact, I would even pay a subscription fee to be able to have push notifications. I’m not sure if there is a fee for Kucoin to send out push notifications, but if there is a fee, it can’t be much as I can get multiple push notifications on the scores of my favorite teams (or even the entire NFL slate of games) from free sports apps. That would be really neat... All bug with new upload are fixed!! Great!!",5,4
2022-01-05,This app is built well and easy to use for anyone including novice in crypto market,5,5
2022-10-27,I can’t open my wallet what is wrong,5,1
2022-06-15,"KuCoin please I bought a new phone cos my old one is having issues and I tried to login my KuCoin account into my new phone but it isn’t working. I tried transferring my coin to a new account but my coin isn’t transferring.
Please I need your help 🙏",1,1
2021-12-31,So wonderful to com in contact with your management thanks a lot,5,5
2023-03-08,Best application ever,5,5
2022-03-09,"You can always deposit to the kucoin wallet but you never get your funds out. It’s quite a pitfall

Once you want to withdraw, it starts giving lame excuses. What a joke app😤

If you can fix my problem, I may change and put up 5 Stars",1,1
2022-09-02,"I have been trying to close a trade for over hours now and it’s getting canceled. 
Do I have to lose all my trades because of your glitches?",2,1
2022-10-30,You guys are getting better,5,3
2023-06-12,How can i appeal a trade going for two weeks now and the issue is not yet resolved. Or tho i have submitted all the required proof and the seller hasn’t provided any proof. And yet kucion is yet to make any reasonable decisions on this case.😡😡,1,1
2023-01-09,"Work on your login, I can’t be struggling to login on my own account, it’s just login, the internet is will be boring as hell, if kucoin is controlling the internet, can’t even login, how can I trust you with my money?",1,1
2022-01-04,Can get any coin your looking for here,5,5
2021-11-29,Best Cex ever. So many hidden gems. You can work on your order UI,5,5
2021-12-10,Love it,5,5
2022-07-30,Amazing and user friendly,5,5
2023-02-10,"They stole my $477 and claiming the withdrawal to be on review for over 4days now 
Don’t trade with them the are scams scam scam scam scam scam 
If you don’t want to loose your money 
But if you want to loose your money you can go ahead and waste it",1,1
2022-04-13,Very nice and good love it reduces stress helps manage funds better,5,5
2022-11-11,Very good and easy to access,5,5
2022-07-08,"KuCoin is one it the best Trading platform that’s Fast and secure,
Lots of love From Nigeria",5,5
2022-06-17,Set time whereby buyer did not meet up with the timeline trade will automatically cancel,4,1
2022-07-04,"I am not been sent sms verification number and I can’t login into my app in turn unable to buy the coin I need, it has been more than 4 days now and nothing",1,1
2021-12-27,"It’s frustrating I need to receive my verification codes on time, why aren’t they coming in but rather hours later please work on it now",1,2
2021-05-03,Their customer service support is terrible. They take forever to respond to complaints.,1,1
2023-01-14,Everything about KuCoin is awesome I love it,5,5
2023-02-01,One of the best exchanges out there after Binance.,5,5
2022-01-03,"Easily becoming one of the best CEX , with low fees and increased earning possibilities",5,5
2022-09-18,"This app is so stressful and bad
The customer service are very bad because I reported about an issue for over 24hours they haven’t solve the issue",1,1
2022-03-20,Am very glad about this app,5,5
2022-05-22,"Love it a lot.
but I also lost my busd 😂 am a newbie",5,4
2021-04-11,I’ve been having problems with the KuCoin trading password and I’ve submitted all forms of verification(KYC) to reset the password but none of it is working...use KuCoin at your own peril.,1,1
2022-03-04,Trade made very easy 👍,5,5
2023-04-15,You guys really need a better kyc for p2p traders cause the level of scammers you guys accepted is alarming,3,2
2021-11-18,I haven’t been verified for the past 4 working days that I’ve registered. I’m beginning to doubt it’s authenticity.,1,2
2023-04-26,"Worst p2p. You designed an app that can’t notify when I get a message on p2p. Also, the customer support is the worst ever.",1,1
2022-01-29,KuCoin is one of the best crypto app have ever used ❤️❤️❤️,5,5
2021-12-27,Best app so far,5,5
2022-01-20,Stop logging me out on intervals… and please add pnl.,3,1
2022-04-11,Good,5,4
2023-03-23,Very good app,5,5
2021-12-31,Amazing and wonderful,5,5
2022-05-26,Best app ever for trading,5,5
2022-01-01,Awesome platform,5,5
2022-02-06,Cos the network fee of $20 is too much,1,2
2022-08-04,Great app. The new update is messing with the candle sticks on Iphone 12,2,5
2022-01-04,Best place to trade❤️,5,5
2022-10-17,Add voucher method for deposit 😭🥺💕🤍🤍,4,5
2020-09-07,App is great and seamless! I love it,5,5
2023-05-30,Joy,5,5
2023-06-12,Great and impressive exchange,5,5
2022-01-03,KuCoin app is great,5,5
2021-12-21,KuCoin is an awesome exchange,5,5
2022-05-02,Pls solve it,1,4
2021-12-02,Cool ✌🏽,5,5
2022-08-03,Excited,5,1
2023-04-07,"Do not trade on this platform. They have blocked my withdrawal and they go against their rules and regulations. I do not recommend them at all. Very incompetent as I need money to buy drugs. It’s been so painful. 

I don’t wish to continue doing business with you anymore, allow me withdraw my crypto. 2694358",1,1
2022-02-23,"I lost access to my 2FA (google authentication). There is an option that says 2FA not available? And when I click it, a code is sent to my email quite alright but when I impute the code, option for next on the app is not highlighted so I cannot proceed to “Identify verification”. I have been attempting this for over two weeks now. Pls look into it. Changing my 2FA app should be seamless since I have other relevant access info, thank you.",3,1
2022-07-24,"I can’t access my account because I keep not getting otp code for months now, this is really sad and bad, tried contacting the team still no reasonable response",1,1
2022-01-28,Please I need help I have not been receiving sms code to login what’s wrong,1,1
