timestamp,reviews,rating,sentiment
2021-08-22 14:02:27,"This application has been difficult for most of Nigerian users cause our National ID is on Slip and not front/back card… please look in into it, to help verify with National ID slip which is the document Nigerian use for verification. Thank you as rectify this issue to enable more people use the App from Nigerian to trade on cryptocurrency. I’m also a victim of this as I don’t have driver’s license or passport but National ID Slip",5,very_bad
2022-11-08 00:40:13,"Binance is full of eye service the more you look the less you understand i have been meaning to ask Binance this important question.........how do you do the money our friends and loved ones have in there wallet before they died......Who do you contact the family members of your dead user or do there money die also with them?

For instance there is supposed to be a room for next of kin you can’t just using non sense format of security bla bla to take money belonging to dead customer knowing they have family who are supposed to inherit it... unless you are now a female member to every of Binance user.........",1,very_bad
2021-10-24 11:42:45,"The app had been working fine but recently started to have issues with it, brings an error message that says “sorry, you have no access to this service” and it really frustrates me. I’ve deleted and downloaded a newer version but it’s the same issue after some time. This needs to be fixed.",5,very_bad
2023-08-22 21:52:58,"Binance and twitter are scammers they conspire with alphagpt and swindled million dollars of innocent living around the world, so I advise you people don't trust them (binance and twitter). They're a big scammer's No one should ever trust them, they are a scammer's and they're partnership with Alphagpt and some other stealing platforms like EDK, CATLY, ALPHAGPT, AND SO MANY MORE. So my there brothers and sisters please I advice you to stop trading with binance and stop working with twitter.…",5,very_bad
2022-03-23 19:06:27,"I am about to loose 20,000 worth of USDT to a Abubakar Bello Roba because I canceled my buy order with him due to  bank transfer network issues and 30mins after I get debited by my bank and Bello gets credited. Due to the cancellation of order I can’t locate him on the binance app.  Please I need my 20,000 worth of USDT or my money transferred back to me.   With this tragic incident it would be crucial for binance to have transaction history on the app so that when things like this happens the merchant is immediately traced.",3,very_bad
2021-11-02 06:59:26,"Been using the app peacefully for almost a year now, but recently (last month) I had difficulties accessing the app the response I get is “sorry you have no permission to access this service” it goes on and on for some hours and now it’s worse it goes on for DAYSS! Until I uninstall the app and install and after a while it continues.",4,bad
2021-10-21 12:40:42,"For the past 5 days now I have been trying to log in to my account and the app has been telling “ you have no permission to access this service”. Please kindly attend this issue, This isn’t really making things easy for me, I have some ongoing trades to look into. Thank you",5,bad
2021-12-06 10:08:31,Kindly work on the app so that completed orders can be filtered by date. Also when you click on a completed trade details and u exit. It takes you back to the top you need to scroll all the way down to get to where you stopped. For easy recording of trades for users kindly work on it,5,neutral
2022-11-18 15:11:57,"First of all I am grateful that binance takes the issue of security Paramount above all else kudos for that.
But I wish the b-team takes it up a notch and create a mechanism that would track its users crypto which is scammed by some unscrupulous individuals so that one can at least recover some of the funds lost through scam.
Just saying.",5,very_bad
2022-02-11 15:56:31,I’m tired of this message every two minutes. The app is frozen way too much for something holding real time money. It is such an inconvenience & sometimes It keeps me away from the app sometimes when I rather be trading. Please I’m begging! Fix this!,5,very_bad
2023-03-13 23:40:30,"The BINANCE EXCHANGE platform is more of a “ TRUST” APP than even the conceived trading practice- where banks within our region can no longer be TRUSTED, reliable and convenient especially with what is happening today, BINANCE stands out, BINANCE is reliable, convenient and TRUSTED, even those of us coming up technology wise are carried along as our confidence and security is built on one United , TRUSTED PLATFORM, BINANCE!",5,very_good
2022-06-03 06:25:22,"You guys need to work on your appeal time and how you follow up trades, lots of people are just there to waste other people’s time. They hold on to your coin for way too long and it takes forever to get your coin when you appeal even after costumer service reads the conversation.",5,bad
2021-11-10 10:57:15,"It’s keeps saying I have other verified accounts, I think your facial recognition software has confused me for my twin cause even in my apple photos, our pictures render only one face and I can unlock my twins facial recognition with my face. So please I sincerely don’t have another account so I need your help to rectify this issues immediately and I will do whatever you ask. Didn’t see any customer care emails so I had to come here and lay my complain.",2,bad
2023-10-09 01:36:25,"Could you believe I purchased ethereum worth 50,000 naira and the seller did not release my crypto and it’s more than 10 hours now 
I’ve been pleading with him and also raised and appeal  but nothing ever happen and this is my savings I used in purchasing that ethereum and not they want me to loose my money even after raising an appeal this app is not even helping me get back my money or the etherum you guys really need to fix my problem now because you’ll make me regret ever using this app and I’ll be forced to talk bad about it",1,very_bad
2023-09-20 15:40:52,"To the developers. Pls we need like a chat before opening a trade, so we should chat if the seller or buyer is available, some monks would just leave order open and go do something else, or bring back the calling options pls. It’s really frustrating 😞😞 that express linked me to someone and that person delayed me for 45min imagine. Pls we need a solution abeggg. All other things are dope innit",3,bad
2021-05-18 00:50:42,"Hello Binance customer you guy’s blocked me off I can’t withdraw I have submitted everything you guys asked of me including the video of my self holding my id please unfreeze my account please I beg of you guy’s these is so annoying 
You guy’s told me to wait I have been waiting it’s almost 6days now",5,very_bad
2021-07-11 17:08:43,"Binance is the top leading and reliable financial institutions in this our generation. And it has a strong capacity in securing digital currency of all users and it has given equal room to all her user to participate in buying and selling cryptocurrency across the globe.

Wish you many more years of great achievements.

#Alhaji Ali Mohammed from Nigeria",5,very_good
2022-03-07 13:37:04,"This app is just so useless and you can lost your money so easily. How can I transfer someone money and all for me to come back to press notify the seller I couldn’t because the stupid app said service abnormally and I couldn’t do anything in the app now the timer count down and the order was canceled automatically which I already transferred the money but the useless system here could not let me notify the seller that I’ve sent the money
Useless app
I just lost money this afternoon because of that
Nonsense",1,very_bad
2022-04-14 16:40:53,"Could the developers for the Binance desktop app create a feature that allows one split the chart into different timeframes on a single screen. Yes, it’s possible to split the screen to view charts of multiple coin pairs but I’d love if we could view the charts of multiple timeframes for a single coin pair.",5,neutral
2023-06-21 19:42:09,This app is so much fun and I enjoyed going through it times without number but the only problem am facing now is that I fix the bonus I got in my btc and I can’t locate where I fix it. I wish the management can  help me and find it please,5,good
2021-05-25 05:55:08,"You people blocked my Binance account without telling me the reason or what to do to open its 
Try several times to contact your Live Chat No reply and I try to transfer from spot to P2P but it’s show account suspended please you people should do something.",5,very_bad
2022-03-29 08:30:41,"I appreciate the efforts of the developers this app but my concern is the sudden lockout I get when trading on Binance features. For a beginner would prefer monitoring on the go so as to know when to tap out to avoid/ reduce losses but get confused if suddenly lockout due for no reason, I can’t access my wallet and running trades. 
Kindly look into it",4,neutral
2019-10-03 13:48:49,"I’ve been trying to sign in but it keeps telling me incorrect login details even after I’ve typed in the correct details severely, I tried the forget password option and changed the password, but it still says incorrect email or password.",5,bad
2022-05-01 01:43:46,"Operation anomaly, please try again later , so we can get access to our funds . Oh God this is very bad , along are we going to wait , even when we want exits from a trade this would pop up 😭",5,very_bad
2023-08-29 05:39:52,"For the past 4 days my account was suspended,no withdrawal and not able for transferring fund to funding wallet 
Their didn’t give me notification it was when I send my money to
Binance that there come up and disabled my account and telling me to wait for 30days business trip,while why my dad was at the hospital and I need the money for his hospital bill,yet none of their customers services want to help 
I’m really regretting why I used binance,I don’t guarantee them my trust is broken",1,very_bad
2022-09-04 14:57:52,For the past 2weeks I’ve been trying to change my password because I’ve forgotten it and the message I keep getting is ‘’sorry the network is busy I should try na k later’’,5,very_bad
2021-08-26 19:22:58,"I’ve been trying to Verify my Account for sometime now but it is always saying VERIFICATION FAILED, even though i provided my Original National ID card. I’m already getting tired of this app. Please resolve it asap because I cannot Send my Btc to anyone without the Verification",5,very_bad
2022-12-21 06:19:34,"I opened trade with a Pakistan trader and made the payment within his given deadline, but the trader did not respond to the trade even till now, that led to me making an appeal hoping the cs will intervain on my behalf, but the cs could not even do anything about this trader and he has successfully duped me even after following the community guidelines and other protocols, I don't think I'll continue using this app anymore, this app Is full of scammers.",1,very_bad
2018-12-23 23:04:19,Hi Binance I am a consistent trader. I couldn’t have access to my account and I was blocked from the app. I have submitted all series for my information in which I know 4 are accurate and I have also sent my I.d card you people deliberately rejected. Now I have sent my Passport. I hope this doesn’t get rejected too. I have some cash out to make. Please rectify my account you customer Unit can call me on phone to ask me whatever question like Luno. I have answers to them because it is my wallet I am no scam/fraud. Pls don’t frustrate me. more,1,very_bad
2019-12-13 19:53:11,"I am quite new to the crypto and trading space but the app seems to be user friendly I don’t need my instructor to help me with certain things because they are well laid down on the app,I would recommend Binance to anyone novice/amateur like myself or even a pro.",5,good
2023-09-26 18:20:01,"Kindly check your update version, the version is not good, if you want to sell crypto to someone on p2p , you can’t see the amount you receive before you open trade, kindly solve the issue",5,very_bad
2021-10-29 21:35:35,"Good evening Binance, please why is my account always telling me I’m not permitted to visit this site or so when ever I’m trying to login? I have deleted the app 3 times and redownload but still the same problem… please what do I need to do?",5,very_bad
2021-07-14 06:53:13,You guys should remove the 10 times limit placed on verification process because the facial part is kinda complicated you might do everything right and still it will verification failed... it's really frustrating...you guys should work on this.,4,bad
2021-05-03 21:55:38,"This app is quite nice. But when you set an alert, I think there should be an option to make the alert come in hard. Not just a tone notification that you could easily miss. Something that probably rings your phone!",4,neutral
2021-12-08 20:22:29,"I was told I am using old version of the app that I should go to the official website to update, I have been trying to update but not going through so I am unable to login and trade. Pls what can I do?",5,very_bad
2023-10-07 11:39:25,Dear Binance we really enjoy your services as the best trading app I have used so far. Please if it would be possible kindly add a settings that can enable user to set a particular tone for notifications. Thanks,5,very_good
2023-08-31 14:09:29,And easy to use. But I think they should bring back the phone number option on the P2p after 5mins of opening order. Some merchants intentionally waste peoples time,5,neutral
2023-01-28 09:21:29,Everything is 5 star. But you have to fix your P2P chat. It takes time before it delivers. Every message should be delivered instantly to avoid order time running out.,5,neutral
2022-01-25 14:33:31,"We nigerias ID of verication has been changed they no longer give us the one with both front and back attached… our NIN now , the back of it is blank . Have been trying to verify my acct but still no positive result",5,very_bad
2021-10-24 03:47:20,"Been trying to login my account for awhile now and it’s saying i have no access to the service..
Please i need you you guys to look into it, I wouldn’t want to lose my money",5,very_bad
2022-01-05 08:53:30,"Hi Binance, I’ve been trying to login to my account but is not working, it keeps telling me OPERATIONS ANOMALY, PLEASE TRY AGAIN LATER.. I’ve tried updating my account but it still shows me the same thing, I’m scared to lose my account, I’m not fake or scam..",5,very_bad
2021-12-18 09:44:33,"Customer care so frustrating 😭😭😭
And because of that have lost about $100 within a blink of an eye, trying to explain to them they are asking unnecessary questions",5,very_bad
2023-09-01 21:38:17,"Since past four years I’ve been trading cryptocurrency’s in different apps Binance is the best app I have ever seen, it’s a good app for me and it have many features in it, and it have 24/7 customer support but Binance is the best for me.",5,very_good
2023-06-25 12:24:12,"Tried to verify my account but any time I click verification it will load and show online white page. It been 3days now, still the same thing.",5,very_bad
2022-01-06 04:02:40,"I hate that everytime i try to log in, i see operation anomaly and cannot access my account. Please fix this.
It prevents me from making trades. I am losing money! Fix this. I cannot even access my account",5,very_bad
2021-10-22 10:51:21,"I have not been able to login to my account.
“Sorry, you have no permission to access this service”. This is the message I get anytime I try to login to my account.",5,very_bad
2021-08-13 00:30:10,This is becoming irritating and almost cost me a lot of money today. I closed my trade and it kept crashing until I was almost liquidated. Moved my funds out already.,5,very_bad
2023-07-09 02:28:17,Please confirm what is wrong. I have done upload of my International ID twice expecting a confirmation email. I don’t know why same message keep coming to upload new identity.,5,very_bad
2021-12-24 13:08:16,"I deposited money on my Binance account some months ago and I tried withdrawing 3months ago.
It asked me to verify my account I’ve been stuck on the facial verification 
Each time I show my face and follow instructions it immediately shows verification failed I’ve used several devices and I have an identity verification card but I can’t get thorough to submit it 
I’ve tried reaching support but it seems like I’m talking with robots",1,very_bad
2023-09-08 17:27:40,Please you guys should bring back the call option in the p2p trading section. I spent 3 good hours waiting for 5 different vendors and they ended up canceling just because the count down was exceeded. Please bring it back the call option,4,very_bad
2022-08-27 09:33:36,"The app is the best of all crypto trading app 
But am having issues recently because I can’t post ads anymore,only verified merchant can post ads now does that mean that all my asset are waste of my money",5,neutral
2023-03-08 00:54:34,"It very bad that I lost my phone and I want to login to my Binance account with my email and password 
So I couldn’t change my phone number that I lost 
I did everything possible and follow the instructions there
But since 3 months now I lost my phone I can’t be able to login to my Binance account with my email and password I can’t even access my Binance account 
I need my money 
All the money I put in my Binance account 😭😭😭I need it you people should allow me login I can’t lose all my money just like that simple because I lost my phone and I still remember my email and password still you can’t allow me access my account I need my account and money #binance",1,very_bad
2021-10-09 09:28:06,"I used to have an Account with Binance, I have forgotten my Email and Password. Now I am trying to open another account and it’s saying I should use the old account. Please how can I open a new account?",5,very_bad
2021-05-31 05:40:49,Withdrawal through p2p from my wallet for more than a month now and I’m yet to be credit. Have been chatting with the customer care since and no positive reply yet. What’s going on?,5,very_bad
2022-08-14 07:52:56,"Why would Binance automatically turn on the only merchant button. This has caused a lot of loss for us. We the non merchant that are striving to trade, we won’t be able to trade again cos anytime we post ads we won’t be able to see our selves again and it’s just merchant that will be showing. I demand a better solution to this update, cos it’s affecting us. You’re literally pursuing us away from Binance",1,very_bad
2023-02-18 15:33:53,"After I changed my phone, I can’t access my account with the correct information Binance why?",5,very_bad
2022-08-30 20:54:30,i’ve got to say thank you ! to the creators of the app. it’s been really easy to get things going like buying and selling of crypto and so many other things. really good app !!!,5,very_good
2022-01-20 01:39:35,"I really like Binance because it works with smart artificial intelligence.
And also the interface if fully highlighted with many details. And binance app is well expanded.
A can even rate it more up to 100 and above.",5,very_good
2021-11-01 10:29:37,"Your app is always annoying 
Every 30 minutes it always down",5,very_bad
2023-05-03 14:45:31,"I have been trying to update my binance to the latest Version but i keep tying nothing,it load and stops with no feedback,please help.",5,very_bad
2021-10-29 12:11:23,"I had been getting this message for over 3 weeks no most times if I try to access my account a message will display saying i don’t have permission to access this account 
Please what can I do",4,very_bad
2021-04-19 13:43:51,"I’ve been trying to do the facial verification stuff, but it’s not going through it keeps showing failed verification I don’t know why.. 
I’m very frustrated right now... I can’t even trade 🤦🏾‍♂️",5,very_bad
2021-12-04 21:02:24,"I have a problem with the ‘network disconnect’ error that comes up sometimes while trading on the P2P platform even though my phone’s network is solid and working, the makes P2P transactions take time, I hope it gets fixed.",3,neutral
2021-03-25 07:50:06,Having issues buying through the p2p and the message I got was the system detected that my operation is at risk. And my buying function has been temporarily disabled..have chat the customer care but no response and no solution was found. Please help me reach out to your team..,3,very_bad
2022-06-04 04:46:21,"Since few days my Mauritian friendsvhave been trying to create a binance account, it’s not working either there’s issue with phone verification or there’s issue with document verification. I thought mauritus can use Binance, then what is wrong.
I’m really sad about this, i never expected binance to act this way. If you’re having network issues, how do we trust you and trade with binance.",1,very_bad
2020-07-28 03:04:52,"Ever since I installed the new app, after setting price notification I don’t get to know when price goes up or down. Please fix this",5,very_good
2021-12-27 08:10:07,I really appreciate CZ and his team for putting up this amazing app. It's absolutely one of the best trading exchanger in the globe and very user friendly. I give you 5☆☆☆☆☆ cos you guys deserve more than that.,5,very_good
2023-10-09 06:41:11,"Thus new update is not functioning properly bcos I receive a deposit and I can’t view the full details on explorer to know more about the value received 
Please work on that, I have clicked on the transaction ID and nothing is showing 
Unlike before once u click on txid it will automatically open a tab where one can see more about the transaction",1,very_bad
2022-07-05 18:51:09,"I enjoy trading in p2p when I can comfortably call the buyer to release my asset, not that the phone number is not there it used to delay transaction. Please binance should try and restore the number back in p2p chat section.",4,neutral
2021-12-18 07:02:22,"All about BINANCE has been great , just that sometime when I open the app and it tells me permission not granted and at the moment I feel so scared and kind of unsafe 
Also at that I won’t be able to use the app 

Pls I would loved if this is stop 
Thanks",4,bad
2022-01-07 22:00:03,"I’ve been unable to login my Binance account several trials, different devices they’re all not working till date.",5,very_bad
2021-05-19 10:59:42,"There is a problem on the home page. The buttom to select the ‘top gainers’ market type is missing .

Also, the report error function on the menu is not doing anything really.",3,bad
2022-06-22 14:53:16,"Just yesterday I was able to use the p2p but now I can’t transfer the bitcoins to p2p wallet it’s not showing there and now the funding wallet that is there too to work has the p2p wallet is not still working, I transfer my bitcoins from my blockchain wallet just to sell my bitcoins on p2p and I couldn’t do that because it showing insufficient funds and the bitcoins is there on the funding wallet",1,very_bad
2021-12-02 00:52:32,"Sometimes when I open the app it doesn’t open, it says sorry you have no permission to access this services. Kindly fix this, this affects trade a lot, sometimes it takes one hour before I get access, fix the app pls",3,very_bad
2022-06-12 20:52:03,"Please put back the call function in the app. It’s more better to reach out to someone for fast payment after placing an order. Not all buyers are online and active, sometimes you need to make a call to remind them of payment or to release coin after payment",2,very_bad
2021-08-31 13:06:08,"Such a great and comprehensive app, however much can as well be improved, while this can stand out to be world class up, endeavor to improve more especially on unsolicited logouts ❤️",5,good
2022-01-01 11:43:21,You people should work on locking coin for several minutes before one can transfer into funding,5,very_bad
2020-03-02 14:25:16,"I’m finding it difficult to register my account from the app to the the web site 
I’m having issue in confirming my email.",5,bad
2021-11-21 15:16:33,Have been using app for the past few months now and has been working fine until now whenever I open the app it doesn’t load,4,good
2022-11-22 15:52:02,"I’m enjoying Binance so far, as I can tell. I just hope the football fever is real so that those that participated and got gold can win as earlier said.. thanks",5,good
2022-03-10 15:16:42,"Dear Binance, please recover my account back because I wasn’t given a notice before my account was cancelled with all my funds… I am depressed and in shock",5,very_bad
2021-11-26 11:38:36,"The app is great with so many features but they have the worst vendors when it comes to selling of bitcoin. The vendors will never reply you or pick your calls and end up not making payment till the trade is over.
This has happened to me on several occasions making me lose much money at the end of the day. Please try to regulate your vendors buying bitcoin thanks!",1,bad
2023-08-26 16:47:50,My bank account details is not showing up in my payment method when I want to trade have been experiencing this since last week what’s happening? I go to my payment method in setting the account number is there but it’s no longer displaying when I want to trade,2,very_bad
2021-02-10 10:23:51,Binance is a complete problem solver. Thanks a lot because you really make everything so much easy and the navigation is absolute game changer 🙏🏽🙏🏽🙏🏽,5,very_good
2022-06-26 10:52:39,"What did y’all remove cancellation of order by sellers, because some buyers are just there to waste sellers time. They won’t pay on time. 
And secondly, bring back the calling feature so we can call buyer when we place orders.",3,very_bad
2021-12-31 18:33:42,I’ve been trying to log in my account but you guys won’t send verification codes to my phone number neither is your voice verification working as well..this is terrible,4,very_bad
2021-11-08 08:34:05,"I changed my phone and installed the app on my new phone, but it automatically logs me out of my new phone from time to time and I can’t log in again, until after a day or two.",3,very_bad
2021-09-08 15:44:38,Pls update your verification process to include the option of uploading photos/document…I have been trying to verify my account by I can’t since there is no option 2 upload my documents and when I used the printed one it failed because it wasn’t clear,2,very_bad
2022-06-25 01:42:48,Binance has higher security to protect your account. Easy to use interface. A beginner can easily use it without stress. It also has low transmission rate.,5,good
2022-08-20 01:52:24,Why would Binance take out the ability to call someone or make their number available. Gives people opportunities to waste another persons time on a trade. And the whole long time you waste with showing the Usdt needs a million confirmation before one can trade it is so disheartening. This will send your customers off to other apps.,1,very_bad
2021-04-21 12:18:05,"I have been trying to register for days now, it keeps failing please what could be the reason",5,bad
2021-03-15 07:09:41,"I was introduced to this platform by my brother had my first trade with just $50 haha but all I can say is, it’s great joining this platform definitely the best. Highly recommended to you newbies looking forward to join and trade crypto",5,very_good
2020-09-06 11:57:52,Please I can’t buy crypto with my debit card. I always get transaction failed as response. Please fix this as soon as possible,5,very_bad
2023-10-19 23:45:31,If I could have access to give binance 100 star I would surely did I make a lot of money through this app daily for survival 😭love this app,5,very_bad
2022-12-08 22:46:27,I just start trading and am still hoping on the value of it,5,good
2022-12-31 04:28:13,I think it’s better you people set an in app call function that way trading will be more transparent.. so many destiny delayers there and you people are not really helping,4,bad
2022-02-07 22:07:58,"Trading with Binance has been an awesome journey for me. And with the security factors in place, it gives me an astounding level of peace with my wallet. I’d recommend this app anytime any day. Big ups to the Binance Family",5,very_good
2021-08-13 15:14:32,I just updated the app and my P2P is not more functioning well the seller bank details are not showing but it was showing before the update I have uninstalled and reinstalled the app still the problem continues and I have try it twice and don’t want to get blocked pls fix...awaiting your response,2,bad
2022-10-20 22:37:00,"Please fix this app, always shows “Operation anomaly, try again later” when you need it most! This has made me lost money! It’s always shows all the time even when my network is in good and perfect conditions! Binance is becoming a trash lately because of this! Fix this !!",1,very_bad
2022-06-21 05:30:52,This current update has a bug in it that makes it go back to welcome page each time you switch between apps. Really frustrating to use these days,3,very_bad
2021-01-26 20:00:51,"I highly recommend this app. I’ve been using it for quite some time now and i can say it’s the best i’ve ever come across. 
It will really be nice if stocks will be added to the app too",5,very_good
2021-10-28 15:54:05,"Hi, my Binance app has been telling me “sorry, you have no permission to access this service” and it’s slowing me down. It’s dragging me back.
I can’t check updates and I feel very frustrated. Pls fix thisssss ASAP",3,very_bad
2019-10-16 20:53:06,I really hope to make so much money from trading on binance and most especially for the fact it’s user friendly makes it easy for a beginner.,5,very_good
2023-02-06 08:28:22,"U guys have been doing a lot of greeting’s right from 2015, I just love this crypto app, Binance is the most amazing app to store cryptocurrency trade ,and also save and earn isn’t that awesome?",5,very_good
2023-06-06 08:55:32,"It’s good until I start using and binance starting freezing my payments and put it on hold for some hours in several times and this is getting annoying because it’s now turning to frustration, please work on it and let me get my money back",2,bad
2022-04-27 04:24:46,"You know this is a business not just a random app, when I have something urgent and if Great importance to do, I enter and at times it will be saying operations anomaly please try later, that thing should be stopped please.",3,very_bad
2023-09-21 06:49:19,"Please add an option to customize the notifications sounds, when the notifications come up so we can differentiate the one from Binance and other apps. Please this is very important to me",3,very_good
2022-12-01 06:47:41,Your new update is not something I like. The fact I will get into the app and I will see my balance automatically on the Home Screen is not something I appreciate. I want to be able to go to the wallet options to see my balance. Please put settings options to opt out of that or take it back to the normal way. Thanks,1,neutral
2021-11-08 13:50:00,"Hello

I constantly keep getting kicked out and unable to login when I want because I keep getting the text that says “sorry you don’t have permission to access this account” and this messed up my account schedule I want to get on there, ps: I do turn off vpn before.",2,very_bad
2023-09-21 08:49:00,What is going on so annoying I trade with 1 usdt dollar and I was making 50% profit just for me to check my balance is 0.49$ instead of 1.50usdt is really annoying I try to cancel the trade and it was showing cancel profit of 0.50 but still my balance is 0.49 after cancellation I saw only 0.90 profit and my order showed I made profit of 50% and I trade With 1 usdt,1,very_bad
2023-08-22 21:54:39,"Say no to Binance all over the world, Binance has assigned AlphaGPT and Catly$  as a partnership and they scam people billions of dollars. We will not trade in Binance and never allowed people to trade cause the CEO of Binance is the full scammer",5,very_bad
2023-03-30 02:53:14,Love the interface and also user friendly,5,very_good
2021-10-17 05:35:37,"Countless complaints of app telling users they have no permission to access the service even in the middle of transactions. You have to close entirely and relaunch the app to continue again
Please fix this",3,very_bad
2022-10-21 08:11:15,I sent my USDT to a wrong address don’t know if you can help me get that back 🙏,5,very_bad
2022-03-25 13:18:07,"I don’t know why binance app is trying to trap my trade with this error  “operation anomaly, try again later”. and yet my network is fully supplied",5,very_bad
2023-08-22 20:51:14,"binance and twitter are scammers they
conspire with alpha and swindled million dollars of innocent living around the world, so I advise you people don't trust them",5,very_bad
2023-07-12 00:05:16,"Is a good trading app but am having issues on trade bot , I don’t really want to do that put it keep show please do something about it",5,neutral
2022-07-29 08:50:21,Binance is just perfect… you just have to follow the guild lines and rules I’ve use binance for 3years now and never once have I had any issues.,5,very_good
2023-01-17 09:46:57,"Currently, 17th of January, 2023, If you want to buy USDT on Binance you will be billed at #743 per USDT but when the total balance is revealed in your spot wallet balance you will be given the balance of #439 per USDT, which means that whatever dealings you make on Binance would be made at #439 per USDT which is cheating, only when you want to withdraw would you be given the #743 per USDT market value. So BINANCE, why is this so?",1,very_bad
2021-10-31 04:51:25,"I cannot login to my binance, they keep say “Sorry you have no permission to access this service”    What is wrong??!",5,very_bad
2023-07-27 20:13:07,Great market app with amazing features and brains. I appreciate so much trading with you guys and i’m extremely grateful ❤️💕,5,very_good
2023-08-14 12:46:19,The app is a good app but you need to fix your debit card service so we can buy crypto using a debit card it will be much easier for us,4,neutral
