timestamp,content,score
2019-01-07 17:13:40,omg fantastic,5
2022-09-08 07:33:35,soooo good,4
2022-08-29 01:32:16,bad app,4
2023-12-27 21:51:09,recommend having good phone otherwise will be harddoes the job,1
2021-03-11 07:21:45,bad,4
2020-06-25 19:26:35,good,1
2019-09-20 17:55:27,amazing app i recommend,2
2018-03-27 08:38:25,3 out of 5 i guess,4
2021-05-14 10:22:34,recommend having good phone otherwise will be harddoes the job,1
2021-01-17 19:19:27,perfect to buy and sell easily,1
2017-02-05 13:43:24,perfect to buy and sell easily,3
2021-09-21 14:24:15,omg fantastic,1
2018-03-10 22:15:05,soooo good,3
2020-09-29 22:56:02,2 out of 5dont even install,4
2021-11-11 11:20:37,wow so good,1
2023-06-04 02:28:36,soooo good,3
2017-10-03 13:52:21,perfect and easy to use,2
2018-03-01 10:22:33,amazing app i recommend,1
2019-06-12 20:48:15,wow so good,4
2018-12-09 12:37:11,3 out of 5 i guess,5
2023-12-10 13:50:41,GREAT APP,5
2019-11-07 13:16:12,bad,1
2018-12-18 01:12:50,perfection,1
2020-08-24 10:38:05,perfect to buy and sell easily,2
2019-11-19 19:51:41,omg fantastic,2
2019-11-20 17:47:26,trash app,4
2021-06-02 19:54:41,soooo good,1
2021-04-25 21:32:00,bad,2
2017-03-07 07:55:03,mediocre,5
2021-02-22 04:11:30,bad app,5
2018-03-19 08:36:24,recommend having good phone otherwise will be harddoes the job,4
2018-01-23 14:02:31,very bad,5
2018-05-04 22:34:15,trash app,4
2018-03-06 19:03:43,wow so good,4
2019-12-24 05:56:35,uauh terrible,5
2019-05-23 15:39:06,"i dont hate it, but i dont love it either..",1
2017-08-02 20:36:23,neutral,5
2021-06-20 18:42:27,trash app,4
2018-11-13 14:52:28,excellent,2
2021-07-21 14:04:07,trash app,3
2022-03-23 14:37:52,2 out of 5dont even install,2
2017-01-19 10:35:18,perfection,3
2020-02-19 04:03:07,excellent,2
2019-11-11 22:44:36,GREAT APP,4
2021-08-09 18:16:52,very good,2
2019-10-15 01:37:48,"i dont hate it, but i dont love it either..",4
2020-10-18 16:25:06,perfection,5
2018-10-29 22:37:23,"cant be that bad, but its not perfectnever again using",2
2017-03-23 12:14:51,wish it had a easier way to load with money,3
2021-10-09 12:39:33,trash app,3
2019-02-10 01:05:45,wish it had a easier way to load with money,1
2017-11-03 05:34:08,"i dont hate it, but i dont love it either..",4
2019-02-02 23:24:03,very bad,3
2019-12-24 03:13:05,perfect and easy to use,5
2019-09-25 02:06:13,neutral,5
2018-01-26 18:46:12,"terrible UI, deleted",5
2020-03-31 07:29:33,perfect to buy and sell easily,1
2022-08-22 14:56:38,very bad,1
2023-10-08 23:04:07,amazing app i recommend,4
2021-07-15 00:13:46,mediocre,2
2017-01-24 16:07:38,uauh terrible,3
2020-10-13 21:54:02,trash app,1
2018-06-13 17:31:39,good,5
2022-11-27 19:28:55,omg fantastic,2
2020-09-08 14:27:29,"i dont hate it, but i dont love it either..",4
2022-11-09 17:56:05,GREAT APP,2
2018-11-24 17:35:27,mediocre,4
2022-06-02 11:59:16,mediocre,2
2020-12-03 04:59:27,very bad,3
2020-07-10 23:32:13,omg fantastic,2
2023-09-18 15:33:22,hard to tell sometimes good sometimes badnot good not bad.. does the job,3
2021-12-28 22:09:22,"terrible UI, deleted",3
2019-11-18 18:25:09,wish it had a easier way to load with money,1
2018-10-15 00:05:43,"i dont hate it, but i dont love it either..",4
2018-06-28 21:50:54,mediocre,3
2017-05-18 05:35:46,amazing app i recommend,4
2022-05-14 19:13:17,amazing app i recommend,2
2021-11-10 14:01:13,perfect and easy to use,4
2018-11-21 16:46:45,amazing app i recommend,3
2023-08-06 07:34:35,amazing app i recommend,4
2019-07-23 04:23:47,mediocre,3
2020-04-04 11:55:31,bad app,2
2020-08-06 16:48:53,perfect to buy and sell easily,2
2021-09-03 00:34:31,2 out of 5dont even install,4
2017-09-09 16:26:33,soooo good,4
2023-09-04 06:49:58,omg fantastic,5
2018-06-06 04:43:54,wow so good,3
2023-05-04 02:23:37,perfect and easy to use,2
2017-04-01 14:25:45,amazing app i recommend,1
2019-01-27 00:22:05,very good,2
2021-06-19 10:27:56,soooo good,4
2023-05-23 00:04:14,"terrible , so slowcant believe how bad it is",1
2021-02-28 08:15:23,GREAT APP,1
2017-10-27 08:34:59,very good,3
2018-07-23 06:52:32,good,5
2018-04-25 02:53:26,mediocre,3
2022-09-14 14:09:54,wish it had a easier way to load with money,1
2023-10-19 07:26:05,good,5
2017-12-06 21:36:42,perfect and easy to use,1
2023-08-29 10:40:43,trash app,2
2019-10-11 23:56:57,perfection,2
2021-11-04 08:43:23,wish it had a easier way to load with money,2
2022-02-06 00:43:57,hard to tell sometimes good sometimes badnot good not bad.. does the job,5
2017-10-10 12:10:18,mediocre,1
2018-03-21 09:14:48,mediocre,1
2017-12-16 07:45:27,2 out of 5dont even install,3
2018-01-26 15:32:09,hard to tell sometimes good sometimes badnot good not bad.. does the job,2
2022-01-26 01:01:43,hard to tell sometimes good sometimes badnot good not bad.. does the job,5
2019-01-24 09:16:16,hard to tell sometimes good sometimes badnot good not bad.. does the job,3
2019-02-25 19:44:55,uauh terrible,5
2021-07-18 06:32:39,perfect to buy and sell easily,5
2017-03-21 14:38:59,wow so good,1
2023-08-16 17:05:22,GREAT APP,2
2019-08-06 08:20:04,perfect to buy and sell easily,2
2020-05-01 04:22:28,mediocre,2
2017-03-16 05:44:16,hard to tell sometimes good sometimes badnot good not bad.. does the job,3
2017-01-17 19:13:19,trash app,4
2018-07-24 06:58:24,bad,5
2022-08-15 01:15:39,neutral,1
2021-10-17 15:18:39,very good,1
2020-03-13 20:46:00,good,5
2022-06-10 06:05:52,neutral,3
2017-01-16 22:17:42,soooo good,1
2020-03-27 06:16:39,neutral,5
2017-08-23 06:18:05,wish it had a easier way to load with money,2
2018-08-11 02:08:08,wish it had a easier way to load with money,2
2020-12-21 11:38:08,soooo good,3
2019-04-01 21:33:34,3 out of 5 i guess,3
2020-09-24 04:08:33,good,2
2017-05-23 23:49:24,neutral,3
2018-08-08 02:08:50,"terrible , so slowcant believe how bad it is",4
2020-09-19 06:13:34,"i dont hate it, but i dont love it either..",5
2020-04-18 04:54:05,neutral,3
2021-11-09 00:42:08,bad app,2
2022-05-19 06:17:09,mediocre,1
2020-01-12 00:40:22,excellent,1
2023-09-20 13:29:38,soooo good,1
2022-12-08 21:47:33,wish it had a easier way to load with money,5
2019-01-13 03:19:29,excellent,5
2017-03-01 23:12:57,uauh terrible,2
2019-06-03 23:07:24,hard to tell sometimes good sometimes badnot good not bad.. does the job,4
2017-03-07 01:46:41,hard to tell sometimes good sometimes badnot good not bad.. does the job,1
2018-08-26 01:22:45,perfect and easy to use,1
2018-07-10 19:23:10,soooo good,5
2019-10-07 15:09:39,recommend having good phone otherwise will be harddoes the job,5
2022-01-06 14:08:21,recommend having good phone otherwise will be harddoes the job,2
2019-07-15 03:30:19,very bad,5
2021-04-17 19:25:50,perfect to buy and sell easily,2
2018-05-13 20:44:26,"terrible UI, deleted",4
2023-05-19 10:55:02,perfect and easy to use,5
2019-09-01 06:07:23,3 out of 5 i guess,1
2017-02-04 21:52:29,omg fantastic,3
2019-05-15 10:26:24,neutral,5
2019-08-04 03:38:27,hard to tell sometimes good sometimes badnot good not bad.. does the job,5
2017-11-07 17:51:57,wish it had a easier way to load with money,3
2020-11-20 08:23:58,omg fantastic,2
2017-05-18 22:43:31,3 out of 5 i guess,4
2023-11-24 12:22:00,GREAT APP,3
2022-01-28 01:07:19,neutral,3
2023-10-23 04:50:36,omg fantastic,5
2017-11-22 02:21:59,bad,2
2017-08-01 08:40:15,bad app,2
2021-05-17 22:00:43,"terrible UI, deleted",2
2021-02-28 10:55:17,hard to tell sometimes good sometimes badnot good not bad.. does the job,5
2018-02-15 14:28:15,bad app,5
2019-12-21 00:26:44,"cant be that bad, but its not perfectnever again using",3
2021-09-08 19:37:55,"terrible , so slowcant believe how bad it is",3
2018-12-29 17:20:59,"cant be that bad, but its not perfectnever again using",2
2020-06-27 11:58:03,"i dont hate it, but i dont love it either..",1
2023-02-15 02:26:59,3 out of 5 i guess,5
2017-09-19 15:20:27,uauh terrible,4
2023-11-04 02:17:46,perfect to buy and sell easily,3
2023-06-18 04:06:01,amazing app i recommend,3
2023-06-28 21:26:24,"terrible UI, deleted",1
2021-10-14 16:59:59,perfect and easy to use,5
2021-01-26 20:01:56,very good,3
2020-01-05 00:26:21,very good,1
2023-04-29 17:30:48,bad app,2
2023-07-06 00:49:43,wish it had a easier way to load with money,3
2019-11-30 14:43:52,wish it had a easier way to load with money,5
2019-01-31 18:56:34,trash app,4
2023-04-10 14:12:50,very good,1
2019-07-28 15:18:00,"terrible UI, deleted",2
2023-01-27 19:52:36,good,4
2020-06-29 07:13:00,"terrible UI, deleted",3
2019-01-20 13:16:00,amazing app i recommend,4
2020-08-23 15:02:46,very bad,4
2023-09-03 10:56:52,recommend having good phone otherwise will be harddoes the job,1
2018-08-10 11:12:38,"i dont hate it, but i dont love it either..",4
2019-06-07 01:16:27,excellent,1
2022-10-06 15:55:56,"terrible UI, deleted",4
2022-09-05 19:46:05,GREAT APP,3
2023-02-23 22:59:04,very bad,3
2023-12-21 05:11:51,trash app,1
2021-10-22 07:12:45,"terrible UI, deleted",2
2017-05-05 05:31:37,very bad,3
2023-07-13 02:08:18,"terrible UI, deleted",5
2018-04-05 17:25:15,amazing app i recommend,5
2017-06-29 20:33:44,good,5
2023-05-11 10:04:20,very good,5
2023-05-25 11:22:58,recommend having good phone otherwise will be harddoes the job,1
2018-07-04 06:15:15,trash app,4
2020-02-23 13:56:05,"i dont hate it, but i dont love it either..",5
2018-02-05 02:55:09,uauh terrible,2
2021-09-29 05:23:04,uauh terrible,1
2017-01-13 03:30:58,2 out of 5dont even install,3
2023-01-07 06:27:51,perfect and easy to use,5
2021-01-27 23:54:39,GREAT APP,4
2020-06-08 08:15:58,perfection,1
2018-06-12 19:41:45,hard to tell sometimes good sometimes badnot good not bad.. does the job,1
2017-11-10 21:02:33,excellent,5
2023-02-23 14:52:42,3 out of 5 i guess,1
2023-04-24 07:09:44,"i dont hate it, but i dont love it either..",4
2022-02-10 21:23:11,3 out of 5 i guess,2
2018-10-23 03:06:01,"i dont hate it, but i dont love it either..",2
2017-03-01 21:13:11,good,5
2022-10-03 16:30:51,amazing app i recommend,2
2020-10-06 01:22:42,omg fantastic,1
2023-02-14 06:59:54,very bad,3
2019-01-20 06:59:10,uauh terrible,4
2020-10-24 02:21:43,amazing app i recommend,5
2017-11-28 19:00:47,GREAT APP,3
2020-10-23 09:20:18,amazing app i recommend,5
2022-04-12 14:56:19,amazing app i recommend,3
2023-11-08 06:45:35,wish it had a easier way to load with money,3
2023-08-10 19:13:50,excellent,1
2017-06-24 12:12:16,wow so good,1
2019-08-21 15:56:21,omg fantastic,1
2023-07-17 00:10:43,hard to tell sometimes good sometimes badnot good not bad.. does the job,1
2019-02-06 07:51:54,hard to tell sometimes good sometimes badnot good not bad.. does the job,2
2021-07-09 08:36:07,GREAT APP,2
2017-12-13 22:02:09,recommend having good phone otherwise will be harddoes the job,4
2019-01-30 11:43:49,good,1
2022-11-25 02:56:03,hard to tell sometimes good sometimes badnot good not bad.. does the job,4
2019-02-23 16:43:00,amazing app i recommend,2
2020-05-11 02:57:56,very good,5
2022-04-18 05:02:47,very bad,4
2019-12-23 19:30:46,perfection,2
2018-10-17 04:22:15,very bad,1
2019-11-15 15:49:52,perfect to buy and sell easily,1
2017-07-14 10:17:20,wish it had a easier way to load with money,5
2017-02-27 05:59:40,perfection,4
2018-05-31 12:36:26,"cant be that bad, but its not perfectnever again using",3
2019-06-30 22:00:25,hard to tell sometimes good sometimes badnot good not bad.. does the job,3
2017-08-13 18:44:19,perfect to buy and sell easily,5
2023-01-22 01:28:58,2 out of 5dont even install,5
2021-04-13 21:29:37,excellent,2
2022-11-09 05:36:01,bad app,4
2017-05-19 01:57:07,perfection,5
2017-01-20 09:37:01,GREAT APP,3
2021-04-13 03:41:33,excellent,3
2017-07-23 22:11:38,2 out of 5dont even install,3
2018-10-24 07:57:55,very bad,1
2021-11-10 15:34:44,"i dont hate it, but i dont love it either..",4
2019-11-20 19:12:57,wow so good,5
2023-10-29 04:35:17,bad app,5
2018-02-09 06:41:25,"cant be that bad, but its not perfectnever again using",5
2023-03-04 14:14:13,"i dont hate it, but i dont love it either..",3
2021-02-18 00:07:23,3 out of 5 i guess,1
2019-08-09 02:31:56,hard to tell sometimes good sometimes badnot good not bad.. does the job,5
2021-02-05 10:17:09,wish it had a easier way to load with money,5
2022-03-10 05:53:24,perfect and easy to use,2
2018-09-27 10:35:06,perfect and easy to use,1
2019-12-10 23:54:41,neutral,4
2023-12-30 00:08:36,perfect and easy to use,3
2023-03-02 01:15:06,perfect and easy to use,4
2017-04-20 10:36:40,trash app,3
2017-04-14 18:40:58,neutral,5
2023-12-24 09:19:32,soooo good,1
2022-10-26 06:42:36,good,4
2023-12-08 19:45:00,"cant be that bad, but its not perfectnever again using",5
2022-06-06 07:57:26,"cant be that bad, but its not perfectnever again using",3
2023-06-18 17:29:35,"terrible , so slowcant believe how bad it is",2
2019-07-17 17:59:56,bad app,4
2018-03-23 03:21:35,perfection,1
2018-09-23 01:30:06,soooo good,4
2017-11-28 05:28:01,omg fantastic,4
2019-02-25 16:14:08,"cant be that bad, but its not perfectnever again using",3
2022-04-16 09:13:34,soooo good,5
2023-05-02 12:56:02,perfection,5
2019-09-02 18:04:11,amazing app i recommend,2
2018-05-16 00:57:37,"terrible UI, deleted",4
2017-06-13 00:42:53,wow so good,3
2018-05-25 20:40:19,very good,4
2022-06-16 23:00:50,hard to tell sometimes good sometimes badnot good not bad.. does the job,2
2020-11-20 14:59:24,uauh terrible,4
2017-12-13 02:07:41,mediocre,3
2017-10-26 00:47:47,omg fantastic,2
2017-03-22 09:48:47,perfect to buy and sell easily,5
2018-03-05 20:33:38,2 out of 5dont even install,2
2020-03-13 09:28:40,bad app,5
2020-01-14 05:19:46,bad,4
2017-02-11 21:51:01,soooo good,5
2020-03-19 19:32:48,bad,4
2021-04-28 18:22:11,recommend having good phone otherwise will be harddoes the job,2
2018-12-28 00:19:56,very good,2
2022-05-26 07:55:32,"cant be that bad, but its not perfectnever again using",3
2019-08-23 08:22:20,wow so good,4
2023-09-02 02:56:07,very good,4
2023-05-23 21:42:44,"terrible , so slowcant believe how bad it is",3
2022-02-06 04:39:21,trash app,4
2017-04-10 10:16:32,recommend having good phone otherwise will be harddoes the job,4
2019-07-04 21:26:20,wish it had a easier way to load with money,4
2021-04-09 04:19:00,3 out of 5 i guess,4
2021-04-02 00:00:13,omg fantastic,3
2017-09-05 20:25:01,"cant be that bad, but its not perfectnever again using",3
2023-06-18 13:06:35,recommend having good phone otherwise will be harddoes the job,3
2021-01-11 13:11:24,bad,4
2020-05-03 07:49:56,"terrible UI, deleted",3
2023-01-01 09:41:09,recommend having good phone otherwise will be harddoes the job,1
2018-04-27 13:47:05,recommend having good phone otherwise will be harddoes the job,4
2018-11-18 15:41:29,soooo good,4
2019-12-27 15:03:11,"terrible , so slowcant believe how bad it is",1
2017-11-16 17:17:31,2 out of 5dont even install,1
2018-02-06 15:59:22,"i dont hate it, but i dont love it either..",3
2023-06-30 12:52:35,excellent,5
2018-01-26 20:14:27,hard to tell sometimes good sometimes badnot good not bad.. does the job,5
2018-07-12 12:40:51,"terrible UI, deleted",2
2020-01-11 15:10:22,uauh terrible,1
2018-11-22 01:15:39,trash app,3
2022-03-11 00:20:51,good,4
2019-04-13 10:18:03,"terrible UI, deleted",1
2022-06-11 22:41:46,hard to tell sometimes good sometimes badnot good not bad.. does the job,3
2018-11-13 13:50:06,"i dont hate it, but i dont love it either..",5
2017-08-11 11:10:10,excellent,1
2018-07-02 08:32:17,amazing app i recommend,1
2020-02-16 14:22:25,wow so good,2
2023-03-25 07:35:03,GREAT APP,1
2017-02-23 01:45:34,good,5
2021-08-14 22:07:01,"terrible , so slowcant believe how bad it is",5
2022-08-14 07:45:07,excellent,4
2020-06-18 03:40:23,trash app,1
2022-09-18 17:12:54,very bad,3
2019-12-22 10:33:56,2 out of 5dont even install,1
2018-04-10 23:05:09,trash app,2
2019-05-10 19:22:20,good,5
2021-03-11 04:16:09,2 out of 5dont even install,5
2021-07-13 14:45:40,excellent,4
2017-08-01 21:38:04,trash app,2
2023-03-10 03:28:14,very bad,5
2020-04-05 07:59:03,soooo good,3
2021-05-28 03:56:03,perfect to buy and sell easily,4
2022-12-30 03:06:29,very bad,4
2023-02-09 09:40:14,very bad,4
2019-12-29 13:35:49,recommend having good phone otherwise will be harddoes the job,1
2021-01-04 05:55:54,"terrible , so slowcant believe how bad it is",4
2020-04-11 18:40:53,mediocre,3
2021-03-02 03:42:53,trash app,5
2022-07-25 17:11:23,mediocre,3
2017-06-14 14:14:09,good,5
2021-09-11 11:37:00,3 out of 5 i guess,2
2019-09-29 17:02:09,recommend having good phone otherwise will be harddoes the job,1
2019-08-16 00:48:02,good,1
2017-10-30 03:11:52,perfect to buy and sell easily,5
2017-07-14 19:41:36,hard to tell sometimes good sometimes badnot good not bad.. does the job,4
2020-04-02 12:40:04,mediocre,1
2020-11-29 11:49:11,trash app,1
2017-11-03 19:34:27,omg fantastic,2
2019-04-21 19:24:49,amazing app i recommend,4
2019-04-05 11:08:56,neutral,4
2022-02-14 05:24:07,3 out of 5 i guess,3
2022-02-08 23:03:24,uauh terrible,4
2021-08-03 22:59:58,wish it had a easier way to load with money,1
2021-04-04 14:16:02,neutral,3
2020-12-15 19:43:48,2 out of 5dont even install,5
2022-04-07 21:15:06,"terrible UI, deleted",3
2022-06-28 20:50:48,neutral,3
2023-10-11 22:56:10,3 out of 5 i guess,3
2019-04-14 11:08:50,wow so good,2
2022-12-01 06:42:30,omg fantastic,5
2018-08-16 09:30:38,hard to tell sometimes good sometimes badnot good not bad.. does the job,3
2018-05-20 02:30:13,2 out of 5dont even install,3
2022-12-07 01:13:07,bad app,5
2021-08-05 16:35:35,soooo good,5
2018-01-30 18:35:42,2 out of 5dont even install,1
2018-03-11 23:24:32,hard to tell sometimes good sometimes badnot good not bad.. does the job,3
2020-01-26 16:57:53,soooo good,4
2019-08-11 06:25:23,uauh terrible,4
2019-11-10 18:29:13,excellent,3
2022-02-13 00:40:13,wish it had a easier way to load with money,4
2019-02-10 18:22:32,neutral,3
2022-01-21 15:43:48,"i dont hate it, but i dont love it either..",2
2019-01-06 03:19:08,3 out of 5 i guess,3
2022-03-08 06:17:59,soooo good,3
2023-04-24 13:42:43,wish it had a easier way to load with money,2
2021-04-29 19:29:37,"cant be that bad, but its not perfectnever again using",2
2020-07-18 05:19:24,very bad,3
2019-04-28 02:08:55,mediocre,2
2018-04-03 09:46:41,neutral,5
2019-09-18 00:33:10,mediocre,4
2022-02-01 13:50:00,bad app,1
2018-07-22 13:35:17,"terrible , so slowcant believe how bad it is",2
2021-10-09 07:19:29,wow so good,2
2017-10-15 22:29:58,very bad,4
2020-10-04 00:59:53,very bad,2
2023-12-02 06:55:40,very bad,1
2018-03-29 17:23:39,omg fantastic,2
2023-11-05 18:23:02,"i dont hate it, but i dont love it either..",5
2018-03-18 05:13:18,"cant be that bad, but its not perfectnever again using",5
2019-01-05 20:17:36,mediocre,2
2022-01-03 21:39:50,3 out of 5 i guess,3
2022-08-21 17:15:18,"cant be that bad, but its not perfectnever again using",5
2020-07-26 11:11:59,amazing app i recommend,1
2022-08-08 04:04:01,"terrible , so slowcant believe how bad it is",4
2017-11-19 09:34:49,"terrible , so slowcant believe how bad it is",2
2019-02-19 17:51:58,good,3
2018-10-29 00:07:50,mediocre,3
2019-05-16 17:22:19,amazing app i recommend,5
2023-06-14 16:55:27,uauh terrible,3
2018-10-21 14:52:09,soooo good,3
2021-03-23 03:23:53,omg fantastic,1
2017-07-22 04:45:30,very good,2
2019-01-13 09:44:48,very bad,2
2019-08-17 06:34:58,recommend having good phone otherwise will be harddoes the job,2
2022-09-19 21:14:42,perfection,1
2018-10-15 22:54:09,3 out of 5 i guess,3
2023-08-01 15:32:26,"i dont hate it, but i dont love it either..",5
2017-05-28 19:20:30,GREAT APP,1
2018-06-24 22:39:44,excellent,3
2018-08-15 15:50:27,excellent,3
2021-12-01 21:29:44,very bad,2
2022-06-18 03:25:11,bad app,4
2021-12-30 01:16:38,"terrible , so slowcant believe how bad it is",4
2023-02-07 10:18:02,wow so good,3
2018-03-30 01:36:03,recommend having good phone otherwise will be harddoes the job,4
2019-12-20 08:36:27,omg fantastic,4
2018-11-23 18:33:23,perfect and easy to use,2
2022-02-27 17:37:01,hard to tell sometimes good sometimes badnot good not bad.. does the job,5
2018-01-29 05:39:44,amazing app i recommend,4
2020-05-22 07:03:32,"i dont hate it, but i dont love it either..",5
2017-10-10 17:17:45,mediocre,2
2017-07-02 06:23:30,bad,3
2020-07-14 16:16:36,3 out of 5 i guess,4
2020-07-12 08:38:34,wow so good,1
2018-05-23 03:55:12,omg fantastic,1
2021-11-11 12:25:37,excellent,1
2019-10-23 10:10:58,"cant be that bad, but its not perfectnever again using",5
2019-07-30 06:14:01,amazing app i recommend,5
2020-05-21 13:44:43,excellent,4
2021-10-22 13:09:26,uauh terrible,2
2023-01-12 08:14:37,excellent,3
2019-12-28 23:29:29,soooo good,5
2021-03-29 10:47:12,very bad,1
2021-10-15 11:46:04,trash app,3
2020-10-02 17:20:44,bad app,2
2018-04-12 17:42:04,GREAT APP,1
2017-05-18 19:32:00,excellent,5
2023-03-05 22:19:36,good,1
2018-04-08 22:13:17,hard to tell sometimes good sometimes badnot good not bad.. does the job,4
2022-12-08 16:49:29,bad app,1
2023-04-10 17:20:39,soooo good,1
2019-10-09 15:00:12,3 out of 5 i guess,5
2020-12-22 11:57:09,2 out of 5dont even install,5
2020-04-06 09:36:50,"terrible UI, deleted",4
2021-02-18 02:45:37,bad,4
2019-04-24 19:29:47,GREAT APP,5
2021-12-23 13:06:41,bad,1
2019-06-26 00:51:46,wish it had a easier way to load with money,1
2017-06-24 04:29:47,amazing app i recommend,5
2023-03-12 22:31:11,good,4
2021-06-04 19:38:54,GREAT APP,2
2017-11-05 17:55:22,omg fantastic,1
2020-10-17 17:33:00,"terrible , so slowcant believe how bad it is",5
2022-09-22 18:07:31,omg fantastic,3
2022-11-12 11:35:16,mediocre,1
2018-01-11 09:11:27,perfect and easy to use,5
2023-10-06 15:50:18,mediocre,3
2017-04-02 20:46:21,bad app,4
2019-04-10 05:48:06,trash app,2
2019-02-07 01:52:26,very bad,4
2020-08-19 19:40:30,"terrible , so slowcant believe how bad it is",3
2023-10-09 01:43:33,perfection,2
2018-01-20 19:10:28,bad app,3
2017-08-03 00:00:49,"terrible , so slowcant believe how bad it is",4
2019-07-11 08:33:06,wow so good,5
2021-02-20 18:11:09,trash app,5
2021-06-09 06:38:59,uauh terrible,1
2020-07-06 22:59:30,perfection,3
2020-11-11 19:06:20,wow so good,3
2019-03-10 21:47:32,2 out of 5dont even install,4
2020-01-28 19:15:35,bad,3
2017-09-26 06:28:57,good,4
2018-06-14 02:48:32,"terrible , so slowcant believe how bad it is",2
2018-12-06 03:53:46,bad app,3
2020-06-18 12:18:42,recommend having good phone otherwise will be harddoes the job,2
2019-04-30 03:10:01,"terrible , so slowcant believe how bad it is",5
2017-07-07 16:51:26,omg fantastic,5
2021-10-22 20:41:17,very good,5
2018-03-22 00:22:28,GREAT APP,1
2017-11-22 09:43:23,hard to tell sometimes good sometimes badnot good not bad.. does the job,5
2017-09-15 10:03:03,bad app,2
2019-10-28 03:32:06,2 out of 5dont even install,5
2019-06-02 05:21:05,omg fantastic,3
2022-09-18 12:14:23,neutral,4
2020-12-29 03:35:39,"terrible , so slowcant believe how bad it is",5
2019-11-04 14:09:45,"terrible UI, deleted",5
2022-08-18 02:08:16,neutral,4
2022-10-28 11:04:39,hard to tell sometimes good sometimes badnot good not bad.. does the job,4
2019-08-12 01:29:33,omg fantastic,5
2017-07-07 17:47:11,bad app,2
2020-02-24 14:34:49,soooo good,5
2022-01-27 20:58:18,perfection,1
2019-11-08 22:03:57,mediocre,5
2019-06-29 12:33:10,2 out of 5dont even install,3
2022-08-22 23:34:35,trash app,1
2022-11-07 17:21:05,uauh terrible,5
2022-01-13 13:13:20,perfection,3
2019-09-26 13:59:34,very good,4
