timestamp,content,score
2023-04-09 14:21:57,cant believe how bad it is,4
2021-01-15 16:23:16,dont even install,2
2019-08-01 01:57:18,GREAT APP,2
2020-11-30 00:21:18,wow so good,4
2021-11-17 08:36:13,neutral,5
2023-09-26 06:41:17,excellent,3
2021-02-18 00:14:08,neutral,1
2020-12-14 16:14:44,not good not bad.. does the job,5
2022-07-04 04:19:40,good,1
2021-04-05 04:18:38,cant believe how bad it is,1
2020-12-20 19:46:30,cant believe how bad it is,4
2018-07-31 05:42:06,"i dont hate it, but i dont love it either..",5
2020-07-31 09:39:09,bad app,4
2022-02-10 07:56:45,bad,5
2020-08-25 12:29:13,dont even install,2
2022-07-04 08:02:22,excellent,4
2023-11-28 13:20:31,excellent,3
2023-05-05 20:41:55,wish it had a easier way to load with money,2
2020-09-29 17:32:52,omg fantastic,5
2018-07-24 15:52:56,omg fantastic,4
2017-01-27 08:40:42,3 out of 5 i guess,1
2017-06-12 03:16:10,"i dont hate it, but i dont love it either..",5
2018-02-20 08:35:56,not good not bad.. does the job,5
2023-09-08 19:18:40,perfect to buy and sell easily,3
2020-07-26 06:52:25,good,3
2019-10-31 18:18:26,very bad,3
2020-12-24 20:50:40,neutral,3
2017-01-17 01:33:58,bad,5
2019-11-10 23:34:31,perfect to buy and sell easily,2
2019-04-19 12:10:27,3 out of 5 i guess,5
2019-04-01 15:23:28,"i dont hate it, but i dont love it either..",3
2020-06-19 02:58:15,bad,5
2020-02-18 17:33:24,neutral,4
2019-10-14 21:03:00,dont even install,2
2018-06-25 16:04:57,GREAT APP,4
2020-07-02 05:37:39,3 out of 5 i guess,1
2021-11-01 20:48:59,omg fantastic,2
2019-12-07 20:10:29,GREAT APP,4
2020-05-21 18:59:25,dont even install,4
2017-09-18 18:21:36,perfection,5
2022-01-29 08:30:53,omg fantastic,2
2021-03-01 08:37:44,perfection,2
2018-11-03 19:15:01,good,4
2022-08-07 23:56:18,"i dont hate it, but i dont love it either..",5
2021-07-13 09:35:04,uauh terrible,3
2023-05-01 17:53:19,GREAT APP,4
2018-01-26 00:26:45,never again using,2
2019-07-09 17:06:00,wow so good,4
2017-02-06 22:09:58,very bad,2
2017-01-29 10:09:09,perfection,3
2018-02-10 07:33:41,good,3
2023-07-04 15:45:43,GREAT APP,2
2023-11-17 06:36:09,omg fantastic,1
2021-06-20 13:01:06,dont even install,4
2021-05-16 18:20:57,wow so good,5
2023-10-18 23:42:53,perfect to buy and sell easily,5
2017-09-12 07:32:41,GREAT APP,2
2023-05-13 16:22:26,bad app,2
2018-07-11 08:35:41,cant believe how bad it is,1
2019-04-30 12:00:41,"i dont hate it, but i dont love it either..",5
2018-04-01 05:18:07,cant believe how bad it is,3
2018-08-12 00:31:44,"i dont hate it, but i dont love it either..",5
2021-03-05 06:01:45,amazing app i recommend,3
2017-12-09 18:05:43,dont even install,1
2018-10-09 00:42:42,perfection,1
2021-03-16 22:41:23,bad app,4
2017-12-10 11:19:22,cant believe how bad it is,3
2020-02-17 19:27:45,uauh terrible,4
2019-06-26 22:23:28,perfect to buy and sell easily,3
2021-06-10 18:30:53,uauh terrible,3
2022-09-16 17:14:46,uauh terrible,5
2017-11-27 01:13:57,wish it had a easier way to load with money,4
2019-06-26 10:58:13,good,5
2021-12-30 09:38:40,excellent,5
2019-02-27 01:23:59,amazing app i recommend,1
2021-02-13 18:20:33,very bad,2
2022-01-14 11:42:41,GREAT APP,1
2021-07-19 01:25:05,uauh terrible,3
2021-07-25 08:38:11,good,2
2019-06-14 16:55:00,never again using,4
2020-04-07 19:13:50,GREAT APP,5
2018-07-24 05:11:25,wish it had a easier way to load with money,5
2019-02-20 01:15:02,bad,2
2021-05-16 20:21:02,bad,4
2018-01-23 08:13:03,amazing app i recommend,5
2022-07-28 12:02:50,excellent,2
2018-12-08 00:36:51,uauh terrible,3
2018-01-07 16:50:28,good,3
2018-02-06 06:40:08,not good not bad.. does the job,1
2020-12-10 15:26:58,perfection,2
2019-01-06 18:19:01,perfect to buy and sell easily,3
2020-01-27 20:22:10,omg fantastic,1
2023-09-30 07:44:36,3 out of 5 i guess,5
2019-06-07 00:08:57,bad,5
2017-04-07 13:25:50,GREAT APP,3
2018-01-22 23:27:06,GREAT APP,1
2019-06-23 01:47:25,perfection,5
2022-06-20 22:13:51,"i dont hate it, but i dont love it either..",2
2022-11-05 14:57:12,wow so good,2
2022-10-10 19:34:43,perfection,4
2019-05-16 15:09:18,excellent,1
2021-05-17 11:57:57,good,4
2017-04-12 00:37:14,dont even install,1
2021-07-11 03:51:28,"terrible UI, deleted",1
2022-07-01 14:41:23,bad app,3
2022-06-29 19:32:35,perfection,2
2019-01-22 01:17:31,very bad,2
2017-01-10 06:25:16,dont even install,2
2017-02-20 14:47:43,bad,2
2021-10-18 11:27:36,very bad,1
2023-07-07 07:07:58,amazing app i recommend,3
2019-12-27 04:44:27,dont even install,5
2022-01-22 00:39:04,never again using,2
2020-02-25 08:57:39,cant believe how bad it is,5
2023-07-10 17:18:03,uauh terrible,1
2017-08-17 20:48:10,perfection,5
2018-12-05 06:56:33,bad,2
2022-01-03 17:03:08,very good,4
2019-07-28 20:00:33,bad app,3
2020-01-15 14:08:55,cant believe how bad it is,4
2018-05-16 18:45:03,"terrible UI, deleted",1
2023-01-19 10:51:27,3 out of 5 i guess,5
2018-03-07 21:17:44,never again using,5
2021-10-31 20:58:32,"terrible UI, deleted",4
2019-04-18 12:08:09,dont even install,5
2018-08-19 16:10:25,wow so good,2
2020-12-17 00:09:23,does the job,2
2022-03-26 16:56:54,wow so good,5
2018-08-04 08:50:22,uauh terrible,4
2017-06-02 21:59:35,"i dont hate it, but i dont love it either..",5
2023-01-16 19:24:38,never again using,1
2017-09-19 03:33:11,not good not bad.. does the job,2
2021-12-27 16:44:06,GREAT APP,5
2021-07-23 02:17:06,not good not bad.. does the job,3
2022-11-08 06:59:12,"terrible UI, deleted",1
2019-02-04 16:35:57,excellent,5
2023-02-26 01:45:29,never again using,3
2022-08-06 22:52:54,amazing app i recommend,2
2023-08-20 18:02:59,perfection,3
2021-04-26 07:28:20,bad,5
2020-04-21 14:25:51,perfect to buy and sell easily,5
2018-10-17 14:34:22,not good not bad.. does the job,3
2020-02-23 11:18:03,bad,1
2019-10-03 10:26:42,cant believe how bad it is,1
2020-01-10 18:27:47,never again using,1
2017-09-21 10:41:15,GREAT APP,5
2022-02-02 15:07:22,good,5
2018-12-30 23:18:55,wish it had a easier way to load with money,4
2021-08-06 17:08:27,uauh terrible,4
2017-06-25 09:05:31,dont even install,4
2020-03-07 21:24:20,very good,3
2018-06-25 05:36:37,good,4
2019-01-11 18:30:15,neutral,4
2018-07-07 21:38:46,does the job,1
2017-04-15 00:58:32,3 out of 5 i guess,5
2017-09-03 14:01:55,not good not bad.. does the job,5
2018-09-28 12:42:47,wish it had a easier way to load with money,3
2023-05-23 19:48:30,wish it had a easier way to load with money,3
2023-08-12 18:12:13,uauh terrible,5
2021-10-04 11:58:16,perfection,4
2023-04-21 11:18:34,perfection,3
2018-12-27 03:15:17,dont even install,5
2020-10-18 21:35:11,"terrible UI, deleted",1
2017-03-01 18:02:45,amazing app i recommend,1
2019-04-07 15:17:59,not good not bad.. does the job,4
2018-06-23 06:08:58,perfection,4
2018-02-17 17:04:39,does the job,3
2020-03-16 23:03:11,very bad,1
2018-07-18 22:58:46,wow so good,5
2018-11-04 01:28:04,dont even install,4
2023-11-24 09:58:20,"terrible UI, deleted",3
2017-10-08 12:03:51,dont even install,4
2019-04-26 15:57:35,omg fantastic,5
2020-06-30 16:41:23,dont even install,4
2018-04-08 20:53:46,wow so good,3
2021-05-12 05:22:22,3 out of 5 i guess,4
2018-10-27 01:41:04,bad app,5
2019-10-02 14:59:35,dont even install,3
2022-11-19 03:34:26,wish it had a easier way to load with money,5
2023-01-22 15:25:40,never again using,2
2018-06-15 18:06:40,bad app,2
2021-02-27 02:56:17,"terrible UI, deleted",1
2020-10-07 03:06:28,omg fantastic,1
2018-03-13 08:07:22,perfect to buy and sell easily,1
2020-10-19 03:03:08,good,4
2017-10-22 12:29:32,very bad,3
2021-01-04 01:26:52,not good not bad.. does the job,4
2023-03-24 09:39:50,perfection,2
2021-12-06 15:20:44,wish it had a easier way to load with money,3
2020-05-30 17:50:12,perfect to buy and sell easily,4
2019-10-06 17:52:44,not good not bad.. does the job,1
2021-04-02 09:01:02,amazing app i recommend,1
2023-11-05 04:52:09,cant believe how bad it is,4
2021-06-28 09:14:07,GREAT APP,5
2019-09-02 16:47:15,wish it had a easier way to load with money,3
2022-07-09 13:30:45,very good,4
2020-04-12 19:45:20,neutral,5
2019-11-22 14:23:56,good,1
2023-01-02 17:48:15,wow so good,4
2022-11-20 10:40:09,does the job,1
2019-07-14 10:15:21,very bad,2
2022-06-26 11:05:33,omg fantastic,2
2020-04-23 15:59:39,cant believe how bad it is,2
2022-09-27 13:18:34,bad app,4
2022-11-14 09:53:20,very bad,4
2020-08-17 03:47:46,excellent,2
2017-01-10 05:29:29,dont even install,2
2021-04-03 12:06:20,good,5
2020-01-22 23:01:23,"terrible UI, deleted",1
2022-06-02 00:01:09,never again using,2
2023-04-19 18:17:16,good,5
2021-09-06 20:17:28,does the job,4
2020-06-22 21:24:06,very good,2
2018-02-17 16:58:59,wow so good,5
2020-10-02 17:28:15,cant believe how bad it is,1
2021-04-22 19:58:32,neutral,5
2018-11-30 15:28:43,never again using,1
2023-02-05 15:20:55,very bad,4
2023-02-11 01:40:14,dont even install,4
2018-07-03 01:57:03,uauh terrible,5
2023-07-12 03:10:49,does the job,1
2019-07-04 23:55:29,very good,5
2020-07-07 07:43:19,wish it had a easier way to load with money,5
2017-01-08 01:15:37,cant believe how bad it is,3
2022-11-19 01:59:18,not good not bad.. does the job,1
2017-03-12 12:53:43,amazing app i recommend,2
2023-12-25 22:01:14,good,1
2021-03-31 05:55:28,perfect to buy and sell easily,5
2020-11-21 03:26:17,dont even install,4
2021-11-16 20:37:09,never again using,1
2023-09-12 08:22:29,perfection,2
2021-07-03 08:15:17,neutral,1
2020-06-23 22:34:42,omg fantastic,3
2017-07-17 02:12:14,"terrible UI, deleted",2
2017-04-10 15:16:35,very bad,5
2023-10-17 14:14:18,bad app,3
2017-12-22 10:31:25,perfect to buy and sell easily,2
2023-12-05 21:27:05,never again using,2
2021-10-23 08:08:01,very bad,4
2023-03-10 06:59:22,very good,1
2023-10-26 06:12:02,dont even install,2
2022-07-10 20:45:42,perfection,5
2023-06-20 09:00:46,amazing app i recommend,5
2020-09-30 03:01:46,perfect to buy and sell easily,1
2019-11-23 09:55:49,bad app,1
2022-03-19 01:46:03,very bad,1
2020-11-20 15:42:39,perfection,4
2018-08-06 12:13:58,does the job,2
2021-11-18 23:25:08,neutral,1
2023-04-07 04:33:34,wow so good,2
2022-06-01 17:46:00,bad,5
2018-06-01 10:31:26,perfect to buy and sell easily,4
2020-08-23 02:35:57,perfection,4
2017-03-28 05:10:21,"i dont hate it, but i dont love it either..",4
2018-08-01 18:39:26,amazing app i recommend,1
2017-06-05 21:03:07,neutral,1
2017-04-10 19:24:11,wish it had a easier way to load with money,1
2018-01-28 21:55:03,uauh terrible,2
2019-12-21 10:14:11,perfection,4
2019-04-24 07:49:46,uauh terrible,2
2017-07-30 14:54:05,amazing app i recommend,5
2021-08-02 18:23:07,very good,5
2021-05-16 16:29:52,excellent,1
2018-09-12 00:33:36,cant believe how bad it is,3
2018-02-25 22:32:45,very good,5
2018-08-09 07:52:36,neutral,2
2022-01-13 14:57:31,"terrible UI, deleted",5
2022-06-15 07:58:32,not good not bad.. does the job,4
2023-12-13 01:35:58,perfect to buy and sell easily,2
2018-10-11 20:23:18,perfection,2
2021-11-08 06:51:23,good,2
2020-04-12 08:10:21,wish it had a easier way to load with money,4
2017-05-26 01:20:37,uauh terrible,4
2017-10-08 01:52:58,perfection,3
2021-02-06 10:43:09,good,4
2022-02-27 18:49:20,does the job,2
2019-04-13 08:21:20,never again using,1
2018-10-28 13:42:06,wow so good,5
2020-03-16 01:51:33,cant believe how bad it is,5
2022-08-21 17:40:18,omg fantastic,2
2019-11-21 07:30:00,neutral,1
2023-11-20 15:54:18,very good,1
2023-05-22 00:33:02,very good,2
2021-12-12 17:49:29,does the job,1
2020-11-19 10:20:47,wish it had a easier way to load with money,2
2017-02-20 09:20:07,perfection,2
2017-10-05 13:54:40,uauh terrible,2
2018-02-09 00:25:27,dont even install,5
2018-10-31 11:45:47,cant believe how bad it is,4
2023-04-27 16:20:42,neutral,4
2021-04-23 20:12:48,good,5
2021-06-22 06:27:24,perfect to buy and sell easily,3
2020-07-10 10:38:33,perfection,4
2017-10-13 06:56:47,amazing app i recommend,2
2022-02-18 10:01:39,amazing app i recommend,4
2022-08-14 12:22:56,perfect to buy and sell easily,1
2018-09-28 06:33:21,cant believe how bad it is,5
2019-10-19 13:15:40,cant believe how bad it is,1
2017-07-24 06:52:10,very bad,4
2021-09-13 21:42:46,good,4
2023-11-03 05:01:17,does the job,1
2017-06-17 23:20:06,3 out of 5 i guess,1
2022-06-11 16:03:00,bad app,1
2018-11-29 04:41:13,cant believe how bad it is,2
2023-11-26 11:56:25,uauh terrible,5
2017-11-06 09:10:53,good,2
2017-03-26 09:44:34,perfection,3
2019-11-26 15:09:28,bad,1
2019-07-08 07:06:40,bad,3
2018-09-26 15:23:24,"terrible UI, deleted",2
2019-08-04 10:03:38,GREAT APP,2
2021-11-12 12:10:49,uauh terrible,4
2018-07-28 13:38:19,wish it had a easier way to load with money,5
2022-02-01 05:03:57,perfection,5
2020-10-15 20:54:17,very good,3
2023-10-18 21:55:42,does the job,3
2019-04-04 02:00:02,cant believe how bad it is,4
2021-06-13 06:54:49,"terrible UI, deleted",5
2021-10-20 22:37:39,never again using,5
2018-05-08 03:29:25,very bad,3
2020-02-04 19:37:18,neutral,1
2017-12-07 21:00:18,neutral,1
2018-01-28 05:54:43,never again using,4
2018-04-20 11:41:35,good,1
2017-01-02 10:04:40,3 out of 5 i guess,4
2019-01-11 07:05:16,"terrible UI, deleted",4
2017-02-20 08:27:48,"terrible UI, deleted",2
2021-08-22 10:09:57,cant believe how bad it is,5
2017-07-15 23:00:41,cant believe how bad it is,3
2023-02-25 21:58:09,bad app,3
2019-03-22 01:17:01,very good,5
2020-01-28 14:59:49,wish it had a easier way to load with money,5
2023-03-04 15:34:05,wish it had a easier way to load with money,3
2018-07-19 03:39:49,neutral,3
2022-02-12 14:53:04,wow so good,3
2019-07-10 15:32:20,omg fantastic,3
2018-01-17 22:56:20,good,2
2017-02-09 19:52:46,amazing app i recommend,3
2022-07-14 19:13:13,dont even install,3
2017-11-18 03:55:36,very bad,2
2023-12-27 07:19:48,wish it had a easier way to load with money,3
2018-03-17 01:56:51,GREAT APP,3
2022-01-20 04:34:30,good,4
2018-01-28 02:25:38,good,2
2018-12-01 02:42:55,very good,2
2019-09-27 17:49:14,very good,3
2022-07-03 22:24:29,"i dont hate it, but i dont love it either..",1
2023-08-24 03:34:50,very good,3
2020-01-10 15:48:48,perfection,4
2023-06-30 18:08:38,does the job,5
2020-08-04 10:11:07,perfect to buy and sell easily,3
2021-07-02 08:05:30,perfect to buy and sell easily,5
2018-09-06 04:02:03,cant believe how bad it is,1
2018-04-06 19:26:33,3 out of 5 i guess,2
2023-05-01 23:12:35,wish it had a easier way to load with money,5
2018-09-28 01:52:25,perfect to buy and sell easily,2
2017-06-12 05:15:16,excellent,5
2023-02-12 05:41:25,perfect to buy and sell easily,3
2021-08-11 10:22:17,3 out of 5 i guess,4
2021-06-06 21:23:05,not good not bad.. does the job,5
2017-02-06 08:39:19,does the job,3
2021-05-28 03:41:59,very good,5
2017-06-25 00:02:53,bad,5
2020-01-21 07:17:33,not good not bad.. does the job,3
2020-09-29 07:26:36,does the job,2
2023-02-11 14:45:46,neutral,2
2017-03-31 03:29:59,very bad,4
2021-08-23 13:37:04,good,4
2023-08-11 01:46:59,excellent,5
2017-06-30 10:14:41,never again using,4
2022-04-26 01:49:37,"terrible UI, deleted",3
2019-12-10 06:51:17,not good not bad.. does the job,2
2023-02-19 09:38:52,GREAT APP,4
2019-05-08 19:49:23,GREAT APP,2
2020-02-18 19:23:58,does the job,4
2017-06-05 10:14:26,excellent,3
2017-08-11 23:55:16,good,5
2020-12-29 18:49:58,good,5
2023-01-06 02:52:26,does the job,5
2022-07-24 10:25:23,omg fantastic,4
2023-06-13 17:42:49,bad app,4
2022-07-10 07:11:12,good,5
2021-02-19 21:07:59,very good,2
2020-10-11 11:41:53,GREAT APP,3
2020-04-26 19:01:39,never again using,5
2021-08-01 04:32:47,omg fantastic,2
2018-11-08 00:33:22,very good,4
2017-04-08 20:37:33,bad,4
2017-04-15 17:17:53,GREAT APP,3
2017-06-30 20:05:00,"i dont hate it, but i dont love it either..",4
2019-12-24 19:32:37,"i dont hate it, but i dont love it either..",1
2017-09-03 21:57:02,"i dont hate it, but i dont love it either..",3
2018-02-13 02:22:52,uauh terrible,1
2021-01-01 18:47:03,amazing app i recommend,5
2023-04-01 11:10:28,excellent,4
2017-12-21 09:55:39,not good not bad.. does the job,2
2019-07-09 10:15:46,neutral,4
2023-02-18 19:30:04,never again using,4
2023-01-27 07:24:32,never again using,2
2022-02-13 03:10:01,perfection,1
2019-11-04 14:14:34,bad,1
2023-02-02 02:52:38,very bad,2
2023-08-01 11:41:51,excellent,4
2020-07-25 05:47:24,dont even install,1
2021-02-17 21:43:35,uauh terrible,2
2019-07-16 03:21:31,bad app,1
2021-06-09 00:47:26,very good,5
2023-12-14 02:04:01,bad app,3
2023-07-21 18:26:59,cant believe how bad it is,1
2023-08-26 16:05:55,GREAT APP,3
2017-10-15 13:04:36,very bad,1
2018-05-17 08:58:45,amazing app i recommend,2
2018-07-22 13:27:45,omg fantastic,5
2017-11-29 02:41:30,excellent,3
2023-08-04 13:36:56,perfect to buy and sell easily,5
2020-08-07 13:18:25,very good,3
2021-02-12 21:43:09,GREAT APP,4
2017-02-06 00:49:04,dont even install,5
2020-05-19 03:18:39,bad,1
2019-07-03 09:49:01,bad app,2
2023-09-17 13:58:19,amazing app i recommend,2
2019-05-17 06:27:43,good,4
2018-06-10 21:22:12,never again using,1
2020-01-07 01:54:28,excellent,5
2019-12-18 06:34:23,wish it had a easier way to load with money,4
2021-11-06 20:50:38,amazing app i recommend,2
2021-09-14 11:08:03,dont even install,5
2021-08-02 03:46:12,very bad,1
2021-12-03 17:09:19,uauh terrible,5
2018-09-25 23:28:12,uauh terrible,3
2018-05-02 20:37:36,cant believe how bad it is,1
2023-04-05 03:32:57,not good not bad.. does the job,4
2022-08-04 09:39:52,perfection,2
2017-12-03 11:00:01,"terrible UI, deleted",1
2023-12-05 23:47:12,excellent,1
2023-11-01 13:14:19,"i dont hate it, but i dont love it either..",3
2022-06-04 21:52:37,very good,1
2020-06-13 19:55:29,does the job,1
2020-12-30 14:26:02,bad,1
2020-09-14 22:35:00,omg fantastic,1
2017-04-26 01:05:16,bad,5
2019-11-12 06:02:10,cant believe how bad it is,1
2022-03-31 02:39:52,perfect to buy and sell easily,3
2023-06-06 08:06:38,GREAT APP,5
2018-05-25 15:20:50,excellent,2
2021-01-01 05:56:19,bad app,3
2021-03-31 16:11:08,GREAT APP,1
2021-02-22 10:49:16,bad app,5
2018-09-22 23:16:13,never again using,4
2022-07-10 00:47:49,cant believe how bad it is,4
2022-09-29 07:22:07,uauh terrible,5
2022-11-06 15:48:10,wish it had a easier way to load with money,2
2023-05-15 04:16:47,GREAT APP,1
2018-10-14 07:45:23,uauh terrible,3
2021-05-10 07:59:05,"terrible UI, deleted",4
2017-10-10 21:42:23,cant believe how bad it is,2
2019-02-06 03:06:47,does the job,1
2018-03-04 02:16:40,never again using,2
2021-12-01 06:58:51,not good not bad.. does the job,4
2018-12-11 22:51:26,does the job,2
2021-06-11 18:24:16,bad,5
2017-10-11 15:34:24,very good,4
2023-02-08 06:18:33,very good,3
2017-07-30 12:34:49,perfection,1
2021-12-20 05:24:00,very good,2
2021-07-11 13:53:54,very good,1
2022-07-17 21:57:21,bad app,2
2019-01-02 20:48:34,bad,2
2020-05-20 05:34:12,"i dont hate it, but i dont love it either..",3
2017-04-21 11:18:19,"i dont hate it, but i dont love it either..",5
2021-04-25 05:23:55,omg fantastic,4
2022-07-11 05:23:29,not good not bad.. does the job,5
2020-10-19 18:41:58,never again using,1
2022-02-01 12:08:22,cant believe how bad it is,3
2020-07-22 19:30:08,amazing app i recommend,3
2019-02-14 02:47:23,good,4
2018-09-29 10:36:23,amazing app i recommend,1
2020-02-25 11:28:59,does the job,3
2023-12-13 21:40:29,perfect to buy and sell easily,4
2017-01-05 21:51:24,amazing app i recommend,5
2019-01-10 10:55:27,bad app,1
2020-08-07 00:48:01,perfection,5
2017-12-07 21:54:00,wow so good,1
2023-11-13 09:46:42,neutral,2
2023-02-07 23:23:30,very good,1
2017-04-15 13:23:21,bad,2
2020-10-05 13:41:05,wow so good,5
2019-07-27 11:32:22,"i dont hate it, but i dont love it either..",4
2017-05-28 18:29:35,perfection,3
2020-08-14 09:50:50,never again using,4
2020-06-30 15:22:49,bad app,3
2019-11-04 21:36:21,omg fantastic,2
2019-08-23 03:16:25,"i dont hate it, but i dont love it either..",3
2020-05-13 00:07:16,cant believe how bad it is,1
2020-10-15 01:05:15,good,3
2019-02-04 02:39:48,excellent,4
2021-08-03 06:54:18,amazing app i recommend,4
2023-10-30 07:36:41,wish it had a easier way to load with money,1
2023-04-21 15:41:19,omg fantastic,2
2020-01-09 05:42:38,cant believe how bad it is,1
2022-04-21 08:04:11,very bad,4
2020-09-15 01:13:13,neutral,3
2022-07-23 00:19:32,never again using,4
2021-04-12 12:02:13,GREAT APP,3
2023-04-05 00:17:52,neutral,4
2019-09-08 08:09:28,never again using,1
2021-09-19 10:05:30,wow so good,4
2017-01-25 09:52:51,very good,1
2021-10-25 19:41:12,neutral,2
2017-08-02 15:57:54,very bad,5
2023-06-07 06:54:18,good,3
2022-09-21 20:47:27,not good not bad.. does the job,1
2020-09-10 21:51:57,omg fantastic,3
2021-11-04 02:53:40,dont even install,4
2023-01-11 01:59:28,"terrible UI, deleted",3
2017-09-19 06:27:44,very bad,4
2021-01-02 14:21:24,GREAT APP,5
2018-12-15 22:52:28,wow so good,4
2023-02-02 11:10:16,"terrible UI, deleted",5
2020-01-31 07:02:47,cant believe how bad it is,1
2019-11-05 18:48:49,bad app,4
2019-01-16 14:55:34,bad app,4
2022-03-01 17:10:29,uauh terrible,2
2021-05-07 04:39:23,perfection,1
2018-04-10 00:07:55,good,3
2019-05-15 20:44:06,very good,4
2019-10-07 10:51:19,cant believe how bad it is,5
2020-11-04 17:27:56,not good not bad.. does the job,2
2021-12-17 17:42:04,never again using,4
2022-09-23 01:08:57,perfect to buy and sell easily,5
2020-05-30 01:49:23,good,3
2023-07-02 11:35:13,"terrible UI, deleted",3
2021-07-30 14:50:24,not good not bad.. does the job,5
2017-09-16 17:09:03,never again using,5
2019-10-27 05:23:23,"i dont hate it, but i dont love it either..",1
2021-10-04 09:37:08,wow so good,1
2023-03-26 12:52:00,amazing app i recommend,5
2023-12-29 11:24:23,dont even install,3
2020-08-15 04:03:29,bad,1
2022-08-23 06:29:36,amazing app i recommend,3
2018-08-10 19:33:04,very bad,1
2022-09-17 02:04:42,bad,2
2021-06-29 18:32:52,dont even install,2
2023-12-09 16:19:58,never again using,1
2019-08-25 17:40:36,neutral,3
2018-04-19 23:44:02,"i dont hate it, but i dont love it either..",3
