timestamp,content,score
2017-12-27 00:14:46,perfect to buy and sell easily,1
2020-12-20 01:17:55,GREAT APP,3
2019-06-06 23:03:53,bad,1
2020-12-26 12:08:33,does the job,3
2022-01-05 22:05:16,"terrible UI, deleted",2
2022-08-19 06:36:58,very bad,1
2019-01-30 02:38:14,cant believe how bad it is,1
2021-02-11 17:53:38,wish it had a easier way to load with money,2
2021-03-29 22:54:52,3 out of 5 i guess,1
2017-04-01 06:38:21,"terrible UI, deleted",2
2021-05-16 20:16:33,GREAT APP,3
2019-11-17 19:38:36,does the job,5
2022-07-25 22:02:15,3 out of 5 i guess,3
2018-11-08 12:21:15,not good not bad.. does the job,5
2022-02-04 18:07:16,bad,5
2019-02-17 19:22:03,very bad,1
2019-03-10 09:56:12,very bad,5
2018-02-22 11:55:46,excellent,4
2022-02-14 06:13:41,wish it had a easier way to load with money,4
2021-08-16 14:32:06,"i dont hate it, but i dont love it either..",5
2018-05-28 10:16:47,omg fantastic,4
2021-05-02 03:48:16,amazing app i recommend,4
2020-10-14 16:52:11,"terrible UI, deleted",3
2022-05-08 05:09:31,amazing app i recommend,3
2018-01-15 03:43:02,uauh terrible,2
2023-08-08 15:40:26,bad,5
2019-06-18 16:20:22,neutral,3
2023-01-17 22:29:11,cant believe how bad it is,4
2023-09-24 08:43:42,very good,1
2017-05-19 19:40:23,perfect to buy and sell easily,2
2023-04-23 17:44:14,cant believe how bad it is,5
2019-12-14 12:11:55,wish it had a easier way to load with money,5
2023-02-19 08:09:07,3 out of 5 i guess,2
2023-07-05 09:11:19,never again using,2
2022-11-14 14:10:07,bad,5
2018-03-22 06:09:04,very good,5
2018-11-09 07:12:40,excellent,1
2021-05-15 23:13:21,dont even install,3
2023-04-09 20:25:39,perfection,5
2019-09-04 07:46:24,omg fantastic,2
2017-11-25 13:06:16,not good not bad.. does the job,3
2022-04-18 01:00:41,neutral,1
2020-05-20 18:08:32,good,2
2017-07-12 05:13:23,"i dont hate it, but i dont love it either..",1
2018-09-10 16:51:23,good,2
2017-07-06 02:52:14,"i dont hate it, but i dont love it either..",5
2020-09-11 05:16:23,not good not bad.. does the job,1
2023-10-06 08:03:52,"terrible UI, deleted",4
2022-08-21 09:11:33,neutral,4
2020-08-11 22:53:21,wow so good,4
2023-12-28 01:45:21,neutral,2
2022-07-17 11:14:37,dont even install,4
2023-11-12 17:13:52,bad app,2
2020-08-23 17:56:00,wish it had a easier way to load with money,1
2020-08-11 14:48:18,wish it had a easier way to load with money,1
2020-11-15 20:37:16,wish it had a easier way to load with money,4
2022-08-09 22:32:31,"terrible UI, deleted",5
2022-07-29 22:53:11,cant believe how bad it is,2
2022-04-09 06:55:19,very good,2
2023-06-28 11:51:33,uauh terrible,2
2023-11-13 21:42:06,3 out of 5 i guess,4
2023-06-01 01:44:47,does the job,1
2023-12-26 08:11:36,excellent,3
2019-05-05 05:00:48,good,1
2019-10-10 12:37:47,GREAT APP,2
2018-09-13 22:50:34,neutral,5
2021-11-03 02:44:41,not good not bad.. does the job,5
2018-07-28 05:08:16,dont even install,1
2022-05-25 12:41:43,cant believe how bad it is,4
2017-06-27 04:12:03,amazing app i recommend,1
2019-09-15 00:06:23,perfect to buy and sell easily,1
2022-01-20 03:46:59,perfection,5
2019-08-09 00:11:38,bad,4
2017-08-02 19:41:27,bad app,3
2022-03-03 10:39:26,uauh terrible,3
2018-03-18 19:25:56,very bad,1
2018-10-27 10:02:58,omg fantastic,4
2020-02-25 20:20:25,wow so good,3
2017-01-01 14:53:50,very bad,2
2018-11-06 07:04:45,GREAT APP,4
2020-01-17 15:56:18,never again using,5
2017-03-13 10:46:50,good,5
2018-05-11 15:00:40,neutral,3
2022-02-27 19:44:57,perfection,3
2017-05-09 18:31:28,never again using,3
2019-02-16 18:56:41,good,5
2018-11-02 09:42:46,very good,1
2022-06-29 23:08:11,omg fantastic,4
2017-08-18 05:19:28,neutral,1
2019-10-17 07:22:16,good,1
2023-04-11 06:59:41,very bad,5
2017-06-01 08:08:44,very bad,5
2019-12-28 11:42:05,perfection,5
2017-03-09 00:06:43,omg fantastic,5
2020-04-26 08:38:39,does the job,5
2017-12-15 13:19:29,very bad,3
2018-09-22 19:39:59,wow so good,5
2019-05-28 19:18:22,omg fantastic,5
2023-05-07 11:15:00,cant believe how bad it is,5
2022-01-09 22:38:53,neutral,1
2018-04-29 03:28:02,never again using,5
2017-01-28 05:59:38,cant believe how bad it is,2
2020-04-03 12:35:02,excellent,4
2022-08-23 22:13:58,wow so good,5
2019-10-20 07:01:07,3 out of 5 i guess,1
2020-10-24 19:54:45,wow so good,2
2022-05-24 06:43:22,perfection,4
2019-08-10 22:49:33,never again using,4
2022-03-29 01:22:55,perfection,4
2017-01-28 05:45:16,"i dont hate it, but i dont love it either..",3
2017-08-05 11:35:09,3 out of 5 i guess,4
2023-07-20 23:49:25,perfection,4
2019-11-17 17:59:01,good,5
2022-08-29 06:44:21,very bad,3
2020-09-05 14:42:02,does the job,2
2023-12-27 09:10:00,very good,5
2022-09-10 13:16:27,not good not bad.. does the job,4
2020-01-20 22:06:57,uauh terrible,3
2021-03-26 07:29:40,very bad,5
2020-02-02 23:00:46,3 out of 5 i guess,5
2023-06-10 10:50:48,never again using,5
2019-11-22 11:11:21,GREAT APP,4
2019-08-06 16:51:22,very bad,1
2020-09-02 09:39:51,perfect to buy and sell easily,1
2020-02-05 13:56:39,very bad,1
2022-03-20 10:47:42,3 out of 5 i guess,3
2023-04-28 02:33:42,does the job,5
2023-08-03 13:11:45,uauh terrible,2
2023-10-14 20:11:14,bad app,5
2021-11-19 10:12:11,bad,2
2023-03-25 02:10:04,"terrible UI, deleted",2
2020-10-31 22:25:31,amazing app i recommend,2
2023-08-29 23:07:42,bad,4
2018-06-20 09:08:39,not good not bad.. does the job,5
2020-01-03 17:38:59,perfect to buy and sell easily,4
2019-04-19 00:44:35,"terrible UI, deleted",5
2020-07-16 06:41:44,omg fantastic,2
2023-10-01 03:39:43,neutral,1
2017-07-04 10:14:42,cant believe how bad it is,1
2018-08-09 16:16:00,"i dont hate it, but i dont love it either..",5
2018-08-17 04:10:51,perfect to buy and sell easily,1
2018-01-23 16:33:04,does the job,2
2020-03-18 04:12:36,wow so good,4
2023-02-08 21:13:23,not good not bad.. does the job,1
2018-10-04 16:54:33,dont even install,5
2019-03-28 14:00:36,excellent,2
2021-11-27 12:19:44,GREAT APP,5
2017-09-14 14:35:22,good,5
2021-04-25 02:45:17,uauh terrible,4
2020-11-05 11:18:00,"terrible UI, deleted",1
2019-12-13 06:01:39,never again using,3
2018-09-10 16:53:55,3 out of 5 i guess,5
2022-08-13 05:40:42,very good,1
2018-02-16 12:31:52,does the job,5
2021-03-11 08:49:55,dont even install,4
2019-04-05 07:20:06,excellent,1
2021-08-05 18:16:04,not good not bad.. does the job,1
2018-02-19 15:59:13,"i dont hate it, but i dont love it either..",3
2017-01-04 22:46:15,does the job,1
2020-09-19 14:16:18,bad app,5
2023-03-23 09:36:44,does the job,4
2018-09-29 21:19:00,excellent,3
2023-12-05 15:38:00,excellent,5
2018-04-23 11:56:15,cant believe how bad it is,3
2023-10-06 19:02:33,neutral,3
2018-04-05 09:19:16,good,1
2022-07-10 16:34:07,neutral,1
2021-09-13 12:47:38,good,2
2023-12-19 16:56:54,perfect to buy and sell easily,1
2023-02-05 10:55:13,uauh terrible,3
2023-12-22 09:19:00,neutral,1
2023-11-07 07:33:48,good,1
2017-01-24 07:55:19,good,4
2020-06-29 14:26:16,uauh terrible,2
2017-07-07 07:17:06,neutral,3
2020-07-20 02:44:59,uauh terrible,2
2017-09-16 07:33:59,dont even install,3
2019-09-20 22:05:33,wow so good,2
2021-12-03 15:13:30,dont even install,1
2017-01-27 08:47:39,very bad,5
2022-01-23 23:49:36,bad app,2
2018-06-27 01:14:52,amazing app i recommend,3
2018-02-13 19:46:24,amazing app i recommend,3
2017-12-08 02:00:51,not good not bad.. does the job,3
2023-09-21 19:18:04,perfect to buy and sell easily,2
2023-04-23 10:28:36,not good not bad.. does the job,5
2023-10-13 19:59:10,"i dont hate it, but i dont love it either..",4
2020-09-09 08:32:23,omg fantastic,1
2018-06-20 09:54:59,does the job,5
2019-02-14 13:51:19,does the job,3
2019-11-23 23:04:09,neutral,3
2023-01-07 06:37:31,perfect to buy and sell easily,5
2019-05-12 16:03:26,excellent,2
2023-02-03 21:01:55,3 out of 5 i guess,4
2019-01-02 23:33:16,cant believe how bad it is,5
2022-12-07 11:22:31,never again using,4
2017-12-22 14:29:55,not good not bad.. does the job,4
2020-11-06 07:10:06,excellent,3
2023-09-28 03:43:19,bad,3
2018-07-29 00:37:43,wish it had a easier way to load with money,4
2017-03-31 06:31:31,very bad,1
2022-06-06 06:49:41,GREAT APP,1
2019-08-22 21:14:46,"terrible UI, deleted",1
2017-05-02 00:16:53,excellent,2
2020-12-05 05:21:51,very bad,5
2022-08-07 06:37:04,omg fantastic,3
2020-02-21 09:37:37,wow so good,2
2018-02-26 06:31:32,cant believe how bad it is,1
2019-06-11 21:38:25,excellent,5
2017-04-17 16:12:38,never again using,4
2019-07-14 09:24:03,amazing app i recommend,2
2021-01-09 02:53:55,very good,5
2022-03-14 14:50:51,bad app,4
2017-12-08 22:12:28,excellent,4
2021-11-15 22:02:08,does the job,5
2018-10-13 02:09:32,very good,2
2019-12-04 11:36:00,never again using,3
2022-07-13 11:34:27,bad app,1
2020-10-09 21:28:44,"i dont hate it, but i dont love it either..",4
2019-04-13 14:45:32,bad app,2
2023-08-12 11:20:18,"terrible UI, deleted",2
2020-04-05 06:45:59,very bad,2
2018-08-23 11:13:36,perfect to buy and sell easily,2
2018-10-07 01:26:55,uauh terrible,4
2018-02-07 22:44:45,dont even install,1
2023-06-21 19:10:32,perfect to buy and sell easily,5
2020-04-11 03:24:40,bad,5
2018-03-15 04:23:58,excellent,3
2022-04-16 16:46:33,perfection,1
2021-07-07 21:18:29,excellent,1
2022-08-29 06:03:20,perfection,4
2018-09-03 17:52:36,"i dont hate it, but i dont love it either..",5
2017-03-22 01:53:47,omg fantastic,1
2017-02-07 07:26:30,very good,4
2022-10-29 10:21:34,perfection,2
2018-10-04 09:43:26,"terrible UI, deleted",3
2021-11-10 14:58:31,excellent,1
2018-09-07 21:59:32,good,3
2019-01-20 22:06:43,amazing app i recommend,5
2019-03-02 13:12:04,very good,4
2019-04-10 18:04:55,does the job,5
2023-04-11 16:17:35,amazing app i recommend,3
2023-02-27 03:53:54,not good not bad.. does the job,3
2023-09-18 16:45:58,amazing app i recommend,5
2017-08-31 02:40:05,3 out of 5 i guess,2
2017-03-08 15:29:18,neutral,3
2021-10-07 10:23:25,wish it had a easier way to load with money,5
2023-09-28 01:21:37,never again using,2
2021-07-01 14:36:12,good,2
2018-04-17 09:17:42,perfect to buy and sell easily,2
2020-06-05 04:40:36,very good,3
2022-10-26 09:23:17,does the job,4
2021-01-14 03:29:28,bad,1
2023-09-29 23:08:23,perfect to buy and sell easily,1
2018-02-26 15:47:32,perfect to buy and sell easily,2
2018-10-29 09:04:47,never again using,1
2022-01-27 05:55:51,3 out of 5 i guess,1
2022-08-06 18:05:38,bad app,1
2019-04-10 08:44:20,very good,4
2021-02-01 13:44:01,excellent,5
2019-04-18 15:35:19,not good not bad.. does the job,3
2017-08-05 19:05:36,omg fantastic,5
2023-05-08 09:03:48,bad app,4
2023-07-28 11:23:17,omg fantastic,4
2023-07-08 00:31:49,"i dont hate it, but i dont love it either..",1
2018-01-27 20:25:53,neutral,3
2018-01-18 12:07:43,omg fantastic,3
2018-09-21 10:03:25,wow so good,1
2017-04-30 00:24:25,"i dont hate it, but i dont love it either..",2
2021-10-31 23:11:52,not good not bad.. does the job,4
2022-12-07 10:13:36,not good not bad.. does the job,3
2018-12-14 21:16:40,amazing app i recommend,1
2019-12-08 05:40:43,cant believe how bad it is,3
2021-08-11 20:49:31,neutral,3
2018-07-15 08:48:12,perfection,1
2018-04-09 15:05:37,"terrible UI, deleted",3
2019-07-23 10:53:27,wow so good,2
2019-11-21 20:02:10,3 out of 5 i guess,5
2022-12-20 01:34:45,GREAT APP,5
2020-05-19 03:16:01,neutral,5
2020-12-23 11:23:26,not good not bad.. does the job,4
2018-11-18 15:39:58,very good,2
2022-07-02 02:46:34,GREAT APP,2
2017-09-07 03:50:33,bad app,3
2023-11-18 01:54:36,omg fantastic,2
2017-01-19 22:55:20,excellent,5
2020-09-16 22:04:03,not good not bad.. does the job,5
2019-03-29 13:56:27,perfect to buy and sell easily,4
2018-09-06 07:00:00,perfect to buy and sell easily,2
2019-05-24 17:44:00,wow so good,5
2019-05-23 17:58:59,dont even install,2
2020-03-09 23:51:10,"i dont hate it, but i dont love it either..",1
2023-07-27 15:36:57,does the job,2
2022-01-25 09:17:39,very good,1
2020-10-26 23:44:20,not good not bad.. does the job,1
2019-04-09 04:01:43,dont even install,1
2021-02-02 03:24:13,dont even install,3
2023-02-19 00:41:53,never again using,3
2019-11-12 20:08:17,does the job,1
2022-10-31 17:02:18,"i dont hate it, but i dont love it either..",1
2021-05-17 08:10:10,never again using,4
2023-12-14 05:40:20,neutral,1
2022-08-12 01:22:39,wow so good,4
2019-03-09 21:19:09,3 out of 5 i guess,4
2018-12-02 21:53:23,wow so good,5
2019-12-13 12:21:08,GREAT APP,2
2022-02-28 23:00:53,good,2
2018-12-20 10:20:12,3 out of 5 i guess,5
2019-08-29 17:18:43,"i dont hate it, but i dont love it either..",3
2018-12-17 23:05:41,amazing app i recommend,5
2021-11-19 20:32:43,uauh terrible,1
2023-07-27 22:21:09,wish it had a easier way to load with money,2
2020-06-01 04:43:25,perfection,3
2023-07-02 20:12:17,bad,2
2023-04-07 15:07:20,good,4
2018-08-07 15:56:04,neutral,1
2017-07-16 21:03:09,bad,1
2017-04-23 08:49:56,dont even install,4
2020-03-09 19:36:23,not good not bad.. does the job,5
2021-07-24 03:05:28,"terrible UI, deleted",1
2018-08-30 20:06:38,omg fantastic,2
2020-01-28 17:35:42,cant believe how bad it is,2
2020-07-13 06:11:04,bad,1
2023-05-13 08:43:05,bad app,2
2018-12-08 16:00:53,bad app,2
2017-05-14 11:00:24,"i dont hate it, but i dont love it either..",4
2017-02-20 22:39:23,perfection,3
2018-12-26 22:24:49,3 out of 5 i guess,2
2020-04-13 11:39:32,good,2
2023-06-14 15:45:11,"i dont hate it, but i dont love it either..",1
2022-06-18 15:04:07,perfection,3
2023-05-21 15:52:06,good,3
2018-12-27 22:17:57,wish it had a easier way to load with money,3
2018-05-25 09:54:57,"i dont hate it, but i dont love it either..",5
2021-01-10 17:47:02,cant believe how bad it is,3
2018-02-16 23:42:10,cant believe how bad it is,2
2018-09-21 16:12:36,"terrible UI, deleted",3
2018-03-02 07:34:49,perfection,5
2018-07-10 15:34:01,good,3
2020-08-12 01:46:08,"i dont hate it, but i dont love it either..",1
2022-05-15 18:17:37,never again using,5
2021-12-26 05:29:10,GREAT APP,4
2021-09-12 07:11:59,bad,3
2021-05-23 04:55:05,good,5
2018-06-10 10:49:09,perfection,1
2022-06-24 12:30:03,bad app,1
2020-08-06 02:54:50,perfection,1
2023-07-17 13:38:58,bad,4
2018-01-03 02:02:30,wow so good,1
2020-11-12 13:56:35,"terrible UI, deleted",1
2019-05-19 15:07:04,neutral,2
2020-08-20 03:33:43,3 out of 5 i guess,2
2019-08-26 18:51:00,does the job,5
2023-08-30 18:33:23,perfect to buy and sell easily,2
2023-11-14 15:04:31,"terrible UI, deleted",2
2017-01-03 14:51:47,wow so good,2
2023-08-23 07:31:14,wish it had a easier way to load with money,2
2023-11-20 21:25:43,omg fantastic,2
2021-10-31 23:53:04,good,4
2018-03-01 05:37:35,perfect to buy and sell easily,5
2023-03-29 00:57:28,does the job,5
2023-08-14 21:38:08,amazing app i recommend,4
2018-01-25 09:12:12,wow so good,1
2017-04-01 03:07:14,neutral,2
2021-09-18 15:36:49,"i dont hate it, but i dont love it either..",2
2023-10-13 20:12:03,bad,1
2017-03-18 10:01:56,uauh terrible,1
2020-08-02 21:28:58,"i dont hate it, but i dont love it either..",4
2020-05-09 23:10:17,3 out of 5 i guess,1
2022-10-30 23:37:10,good,3
2022-12-03 07:04:53,GREAT APP,5
2020-02-08 09:27:12,very good,5
2023-01-11 02:01:15,cant believe how bad it is,3
2017-12-11 11:55:12,very bad,3
2020-09-21 12:46:12,never again using,3
2018-02-23 10:51:31,bad,2
2019-03-07 18:02:39,does the job,4
2017-03-06 23:26:54,3 out of 5 i guess,5
2019-05-08 15:54:23,"i dont hate it, but i dont love it either..",3
2018-11-07 16:11:20,good,5
2017-03-20 13:14:42,amazing app i recommend,2
2021-05-12 21:37:03,bad,5
2017-01-13 21:38:10,wow so good,2
2023-01-09 10:40:36,wow so good,1
2021-06-19 21:48:07,very bad,3
2017-07-30 15:44:42,perfection,5
2017-07-04 21:25:33,does the job,4
2018-07-25 00:02:20,perfection,1
2023-03-17 00:15:06,does the job,3
2017-08-24 17:48:47,very bad,4
2018-12-05 02:47:34,3 out of 5 i guess,4
2022-02-09 23:27:47,GREAT APP,1
2018-09-14 09:24:01,perfect to buy and sell easily,1
2023-11-20 00:17:07,wish it had a easier way to load with money,3
2023-08-19 08:14:58,neutral,2
2022-01-23 03:53:50,GREAT APP,2
2017-12-17 16:48:03,does the job,1
2018-04-03 06:48:23,wish it had a easier way to load with money,4
2021-03-25 22:09:08,dont even install,4
2019-06-05 22:44:37,amazing app i recommend,5
2023-07-24 05:56:45,wow so good,2
2020-04-09 11:17:49,very bad,2
2017-09-07 04:57:35,"terrible UI, deleted",2
2018-01-13 08:53:00,uauh terrible,4
2020-06-30 07:21:32,bad,1
2019-09-06 05:38:52,amazing app i recommend,4
2018-03-30 22:28:48,cant believe how bad it is,5
2019-03-23 19:10:03,neutral,4
2017-02-26 08:27:53,bad,1
2019-11-13 03:25:33,good,2
2023-10-12 05:30:08,wow so good,2
2018-02-09 06:11:53,bad,4
2022-07-29 19:06:06,perfection,5
2019-08-25 07:41:31,neutral,5
2019-01-08 09:16:45,neutral,4
2017-03-30 16:54:35,GREAT APP,2
2017-10-02 08:41:10,does the job,1
2022-11-04 23:50:17,very bad,1
2020-12-28 07:31:53,never again using,3
2019-06-21 03:47:29,"terrible UI, deleted",1
2017-02-14 02:17:17,good,4
2022-11-06 17:46:09,wow so good,5
2018-05-15 01:39:13,"i dont hate it, but i dont love it either..",5
2019-01-02 22:48:04,never again using,1
2023-02-17 07:20:46,amazing app i recommend,4
2022-12-20 13:21:33,"i dont hate it, but i dont love it either..",4
2019-11-12 19:18:49,3 out of 5 i guess,2
2018-07-22 17:31:33,omg fantastic,4
2022-09-20 15:38:39,3 out of 5 i guess,2
2020-08-10 02:41:20,"i dont hate it, but i dont love it either..",3
2022-03-21 08:23:34,dont even install,1
2022-03-11 23:25:51,dont even install,4
2018-05-02 08:30:45,excellent,3
2018-08-09 02:02:00,"i dont hate it, but i dont love it either..",2
2020-11-01 13:48:53,3 out of 5 i guess,3
2020-05-28 15:30:20,bad app,5
2018-07-27 19:50:52,wow so good,4
2018-02-22 03:48:02,amazing app i recommend,5
2023-09-24 18:57:39,wow so good,2
2023-03-15 12:36:03,"i dont hate it, but i dont love it either..",5
2022-08-27 13:39:50,perfection,5
2022-05-23 15:27:02,3 out of 5 i guess,2
2022-06-03 15:41:39,dont even install,1
2020-09-28 00:50:55,omg fantastic,1
2023-01-25 13:23:59,"i dont hate it, but i dont love it either..",5
2017-04-30 05:03:05,excellent,5
2023-10-22 23:16:30,bad,3
2022-06-03 03:46:44,very bad,5
2023-08-27 02:56:33,uauh terrible,5
2022-05-26 23:57:10,wish it had a easier way to load with money,3
2020-11-09 02:59:00,3 out of 5 i guess,4
2023-07-27 23:07:21,wow so good,1
2017-05-02 15:25:58,omg fantastic,4
2018-12-19 00:45:56,perfect to buy and sell easily,1
2021-09-09 03:42:41,wow so good,3
2020-07-21 03:12:17,bad,1
2019-12-08 11:50:36,uauh terrible,2
2017-04-26 02:07:47,dont even install,2
2018-10-20 00:41:07,"i dont hate it, but i dont love it either..",3
2022-03-25 22:17:02,3 out of 5 i guess,2
2018-11-13 02:12:07,3 out of 5 i guess,5
2019-12-27 07:27:43,"i dont hate it, but i dont love it either..",5
2021-01-12 03:46:30,bad,4
2017-07-27 19:07:54,wish it had a easier way to load with money,4
2022-07-13 20:56:07,bad,2
2020-07-25 14:52:03,not good not bad.. does the job,5
2019-05-25 21:20:57,neutral,1
2023-07-28 13:42:07,"i dont hate it, but i dont love it either..",2
2021-06-06 02:58:11,bad,3
2020-10-04 05:13:00,omg fantastic,3
2018-03-18 16:38:10,cant believe how bad it is,4
2019-02-02 19:41:14,GREAT APP,4
2017-12-11 19:24:52,perfection,2
2019-11-29 14:06:02,3 out of 5 i guess,4
2017-06-30 04:45:45,omg fantastic,2
2022-09-05 22:24:56,omg fantastic,3
2023-01-16 06:50:06,wow so good,3
2018-12-14 02:53:02,omg fantastic,5
2023-05-02 22:36:26,does the job,5
2018-03-10 12:06:54,cant believe how bad it is,4
2021-04-21 23:32:35,very good,2
2017-11-25 07:30:40,perfection,1
2023-08-06 19:33:09,very bad,5
2019-10-13 16:35:04,very good,2
2018-12-11 02:07:35,good,4
2023-05-23 08:40:42,wow so good,1
2020-01-08 23:41:54,excellent,5
2017-01-08 03:37:17,dont even install,3
2019-12-03 18:54:56,perfection,4
2017-12-24 13:41:53,omg fantastic,2
2020-01-10 06:36:46,GREAT APP,3
2020-10-14 09:07:50,very bad,2
2021-07-03 12:36:01,not good not bad.. does the job,5
2022-02-18 20:58:20,cant believe how bad it is,5
2018-04-10 01:14:31,good,5
2019-01-04 18:19:01,dont even install,1
2020-07-24 07:07:00,never again using,5
2019-05-29 15:25:29,"terrible UI, deleted",2
2019-12-15 11:08:14,does the job,1
2017-09-04 09:23:01,perfect to buy and sell easily,4
2017-05-04 22:56:50,amazing app i recommend,2
2018-05-23 02:51:44,perfection,3
2017-09-07 11:26:06,amazing app i recommend,4
2018-09-19 10:18:03,cant believe how bad it is,1
2022-03-27 20:16:30,excellent,2
2021-10-25 16:34:12,cant believe how bad it is,1
2019-11-22 17:48:02,perfect to buy and sell easily,4
