timestamp,content,score
2020-12-22 15:49:46,GREAT APP,5
2023-03-22 16:13:02,amazing app i recommend,3
2021-02-13 04:39:38,trash app,5
2018-07-29 00:48:41,recommend having good phone otherwise will be harddoes the job,4
2018-01-21 15:52:02,wow so good,5
2023-11-14 06:41:38,mediocre,4
2020-03-21 18:54:48,neutral,2
2017-08-12 16:27:13,wow so good,5
2023-03-27 18:47:07,soooo good,1
2017-08-13 01:14:03,uauh terrible,4
2022-06-29 02:58:17,recommend having good phone otherwise will be harddoes the job,3
2023-10-14 15:23:37,omg fantastic,1
2017-03-07 04:03:08,omg fantastic,5
2022-09-01 16:10:08,GREAT APP,3
2018-06-30 06:08:33,neutral,2
2021-11-15 22:16:53,"cant be that bad, but its not perfectnever again using",3
2021-03-23 06:40:10,good,1
2021-09-25 00:31:33,"terrible UI, deleted",4
2020-07-19 05:42:27,perfection,1
2021-09-09 16:02:19,"cant be that bad, but its not perfectnever again using",1
2017-12-08 06:22:25,very bad,4
2022-11-10 07:25:26,perfect and easy to use,1
2022-11-30 22:43:54,bad,5
2021-04-17 21:33:36,very bad,5
2019-07-16 12:43:50,GREAT APP,1
2022-10-20 16:01:23,"i dont hate it, but i dont love it either..",3
2022-08-13 10:40:15,mediocre,1
2023-11-19 06:15:42,neutral,2
2017-12-30 08:28:24,perfect to buy and sell easily,3
2021-05-03 14:10:27,neutral,1
2021-02-27 03:07:08,bad app,2
2021-07-15 09:30:26,GREAT APP,5
2022-05-27 15:38:33,excellent,3
2021-03-25 08:47:05,"cant be that bad, but its not perfectnever again using",1
2022-03-04 12:10:32,mediocre,2
2022-04-12 00:33:44,perfection,2
2018-11-17 13:09:08,"i dont hate it, but i dont love it either..",3
2022-12-15 19:47:10,excellent,5
2018-10-02 09:08:01,2 out of 5dont even install,1
2020-07-09 13:14:08,uauh terrible,3
2023-10-09 11:50:46,"cant be that bad, but its not perfectnever again using",3
2019-05-30 05:02:14,good,3
2023-02-01 00:48:17,"i dont hate it, but i dont love it either..",3
2019-04-25 10:32:08,excellent,2
2019-12-07 12:51:16,amazing app i recommend,3
2019-07-10 01:52:19,bad app,1
2021-04-03 07:57:02,uauh terrible,4
2017-04-14 19:53:45,"cant be that bad, but its not perfectnever again using",4
2021-03-11 08:14:46,bad app,3
2021-09-19 16:54:30,wish it had a easier way to load with money,5
2019-12-14 22:18:27,good,5
2019-01-16 02:26:53,soooo good,5
2019-06-26 14:03:29,very good,5
2017-01-30 20:15:18,2 out of 5dont even install,5
2021-01-02 16:19:37,amazing app i recommend,1
2022-04-13 21:07:32,GREAT APP,5
2023-01-02 10:23:10,perfect to buy and sell easily,2
2022-05-30 18:37:14,"terrible UI, deleted",5
2023-07-05 21:09:50,hard to tell sometimes good sometimes badnot good not bad.. does the job,1
2021-04-16 20:57:12,"cant be that bad, but its not perfectnever again using",2
2018-01-09 11:12:09,excellent,1
2023-02-24 10:26:37,trash app,2
2018-07-30 15:39:23,amazing app i recommend,5
2018-11-22 09:37:57,very bad,3
2022-01-10 14:53:17,omg fantastic,5
2022-06-25 04:00:23,omg fantastic,2
2017-01-10 06:49:49,"i dont hate it, but i dont love it either..",5
2018-12-25 07:35:44,hard to tell sometimes good sometimes badnot good not bad.. does the job,1
2018-12-28 17:29:25,3 out of 5 i guess,1
2017-02-05 01:49:56,"i dont hate it, but i dont love it either..",3
2023-06-18 07:04:16,perfect to buy and sell easily,3
2017-08-08 21:48:25,bad app,2
2023-12-04 08:00:22,hard to tell sometimes good sometimes badnot good not bad.. does the job,1
2019-10-31 03:17:13,"terrible UI, deleted",2
2017-06-03 07:45:50,mediocre,3
2023-03-16 10:39:49,recommend having good phone otherwise will be harddoes the job,1
2021-08-16 02:14:09,perfect to buy and sell easily,4
2021-07-05 09:59:38,GREAT APP,4
2022-07-30 06:59:06,GREAT APP,4
2020-12-14 08:16:33,neutral,1
2022-04-07 13:58:49,omg fantastic,5
2017-09-14 10:48:24,wish it had a easier way to load with money,5
2018-09-20 07:41:25,uauh terrible,1
2018-09-25 23:30:13,bad app,1
2018-05-10 20:18:03,bad app,2
2020-05-08 16:27:42,very bad,4
2018-05-09 05:59:29,recommend having good phone otherwise will be harddoes the job,3
2021-12-26 11:55:35,perfection,1
2019-02-03 04:10:32,soooo good,2
2020-07-14 16:44:42,omg fantastic,3
2021-12-21 18:24:28,excellent,3
2019-02-21 23:38:22,"cant be that bad, but its not perfectnever again using",1
2020-03-01 17:56:56,hard to tell sometimes good sometimes badnot good not bad.. does the job,3
2021-07-14 14:39:51,perfection,5
2021-09-25 05:46:24,"terrible UI, deleted",4
2021-01-15 14:47:21,GREAT APP,2
2021-04-07 00:47:10,perfect to buy and sell easily,4
2020-04-19 05:10:52,uauh terrible,3
2017-05-30 13:46:16,omg fantastic,3
2019-01-30 21:43:41,excellent,3
2022-04-25 03:30:03,very good,5
2018-01-20 00:16:47,very good,5
2022-01-03 01:54:58,GREAT APP,1
2021-06-29 04:36:50,uauh terrible,2
2022-03-10 02:22:05,perfection,4
2023-11-01 16:51:18,wish it had a easier way to load with money,3
2021-04-10 07:27:38,perfection,5
2020-06-12 18:36:51,bad app,3
2017-02-05 08:11:29,very bad,3
2018-05-03 15:05:09,excellent,4
2018-02-28 16:15:52,perfect and easy to use,2
2020-03-11 19:54:29,omg fantastic,1
2017-11-01 07:01:54,bad,4
2020-04-06 13:28:23,"i dont hate it, but i dont love it either..",2
2021-12-29 04:45:03,perfection,4
2018-02-02 23:24:18,bad,3
2022-04-23 18:05:18,3 out of 5 i guess,4
2019-07-03 15:55:28,2 out of 5dont even install,5
2022-11-05 09:52:04,excellent,2
2017-08-04 02:49:59,perfect and easy to use,2
2018-06-14 18:56:51,2 out of 5dont even install,5
2018-10-06 06:04:52,very good,5
2021-08-13 22:23:08,soooo good,2
2023-06-14 18:47:05,recommend having good phone otherwise will be harddoes the job,4
2023-12-23 01:20:31,perfection,4
2021-06-07 21:31:09,uauh terrible,5
2017-08-23 11:51:24,neutral,4
2018-01-29 21:55:37,"terrible UI, deleted",5
2023-01-08 20:02:35,amazing app i recommend,3
2023-08-06 17:57:10,perfection,3
2019-03-22 12:16:33,bad,5
2023-03-07 17:53:04,3 out of 5 i guess,2
2019-07-06 05:48:35,uauh terrible,2
2023-05-15 05:24:50,perfection,5
2019-06-26 10:10:22,bad app,2
2022-03-08 05:43:34,recommend having good phone otherwise will be harddoes the job,2
2022-10-05 19:03:31,3 out of 5 i guess,1
2017-04-23 20:23:42,3 out of 5 i guess,3
2020-11-10 09:01:49,GREAT APP,4
2017-02-13 16:12:47,excellent,5
2018-07-31 11:04:24,amazing app i recommend,2
2017-10-30 01:11:43,perfection,2
2023-01-11 22:49:19,"i dont hate it, but i dont love it either..",5
2021-06-02 11:20:25,uauh terrible,3
2022-04-07 09:15:57,uauh terrible,4
2017-02-25 21:17:38,perfect to buy and sell easily,2
2018-09-16 21:19:25,mediocre,1
2020-07-05 04:50:14,trash app,2
2019-02-13 17:12:00,very good,5
2023-07-28 15:50:17,bad app,1
2021-01-10 10:46:17,trash app,4
2022-01-17 20:37:05,mediocre,1
2023-05-19 02:39:17,uauh terrible,3
2018-02-27 18:13:59,wish it had a easier way to load with money,2
2022-04-09 10:09:27,very bad,3
2021-11-13 21:22:23,3 out of 5 i guess,5
2017-07-27 17:50:18,excellent,4
2022-01-21 10:35:37,good,3
2017-12-24 06:21:48,"terrible UI, deleted",5
2021-09-28 19:03:36,perfect to buy and sell easily,4
2021-12-21 01:38:25,amazing app i recommend,4
2018-03-17 14:33:02,very bad,1
2019-04-09 20:55:29,2 out of 5dont even install,4
2018-08-02 18:40:30,trash app,1
2023-06-11 15:22:55,very bad,3
2018-06-26 18:34:52,soooo good,2
2023-05-18 07:01:26,"terrible , so slowcant believe how bad it is",5
2023-02-21 02:20:56,wow so good,3
2020-08-31 18:21:55,perfection,4
2019-05-05 13:54:35,excellent,5
2023-02-04 12:02:24,soooo good,5
2019-11-03 07:06:14,recommend having good phone otherwise will be harddoes the job,5
2019-06-15 06:00:52,3 out of 5 i guess,4
2020-06-29 04:55:57,wish it had a easier way to load with money,3
2018-01-03 23:47:13,trash app,2
2017-05-27 02:21:56,recommend having good phone otherwise will be harddoes the job,5
2020-07-17 17:03:46,uauh terrible,3
2022-02-23 16:07:29,uauh terrible,3
2022-12-19 02:24:28,3 out of 5 i guess,4
2023-05-10 05:25:27,amazing app i recommend,4
2020-01-02 13:48:26,recommend having good phone otherwise will be harddoes the job,4
2023-04-05 17:44:48,recommend having good phone otherwise will be harddoes the job,2
2022-02-15 11:21:44,wish it had a easier way to load with money,2
2020-07-30 00:53:29,"cant be that bad, but its not perfectnever again using",4
2017-12-25 03:59:54,"terrible , so slowcant believe how bad it is",1
2017-10-12 12:44:30,"cant be that bad, but its not perfectnever again using",4
2017-01-15 02:32:31,hard to tell sometimes good sometimes badnot good not bad.. does the job,1
2017-08-23 18:52:51,"terrible , so slowcant believe how bad it is",1
2021-09-01 12:49:32,2 out of 5dont even install,3
2020-01-05 00:28:58,hard to tell sometimes good sometimes badnot good not bad.. does the job,1
2017-05-20 22:32:35,"terrible , so slowcant believe how bad it is",1
2019-06-24 02:18:32,soooo good,4
2017-09-30 10:20:56,very good,4
2018-08-30 11:15:27,hard to tell sometimes good sometimes badnot good not bad.. does the job,2
2021-12-08 21:22:33,bad app,5
2019-08-22 21:42:34,good,4
2022-10-19 20:10:56,perfection,4
2021-05-27 01:32:02,"i dont hate it, but i dont love it either..",1
2023-07-03 07:31:07,excellent,3
2022-04-28 20:16:50,mediocre,1
2023-10-17 17:48:38,hard to tell sometimes good sometimes badnot good not bad.. does the job,1
2023-04-14 17:58:23,excellent,3
2017-08-19 19:34:45,wish it had a easier way to load with money,4
2020-04-18 23:49:47,excellent,5
2019-03-12 06:58:47,bad app,3
2017-10-08 12:32:06,soooo good,2
2018-11-12 12:09:07,bad app,5
2017-05-17 11:37:28,mediocre,1
2023-02-05 07:57:38,very bad,3
2020-12-03 20:05:27,trash app,5
2021-09-12 03:55:05,neutral,1
2019-10-23 11:22:12,omg fantastic,2
2019-12-04 11:15:35,"terrible UI, deleted",3
2017-02-04 05:11:55,"terrible UI, deleted",3
2020-09-11 02:46:33,"i dont hate it, but i dont love it either..",2
2022-06-25 04:09:42,bad app,2
2021-01-12 20:49:21,2 out of 5dont even install,3
2020-08-08 14:11:17,bad app,4
2021-01-10 10:00:24,uauh terrible,4
2020-04-06 06:14:18,wish it had a easier way to load with money,4
2022-10-07 01:11:16,hard to tell sometimes good sometimes badnot good not bad.. does the job,2
2023-07-13 02:13:54,wish it had a easier way to load with money,4
2023-02-26 11:25:34,excellent,1
2017-04-18 17:40:41,wow so good,4
2022-05-04 06:30:01,very good,4
2018-03-03 20:18:21,recommend having good phone otherwise will be harddoes the job,5
2019-02-20 05:26:00,bad,5
2017-01-31 07:40:08,excellent,3
2018-09-06 08:12:15,trash app,2
2023-04-15 05:51:27,"cant be that bad, but its not perfectnever again using",4
2020-02-11 12:43:00,perfection,3
2020-01-30 00:35:42,2 out of 5dont even install,3
2019-10-11 19:08:02,3 out of 5 i guess,5
2023-08-12 08:44:38,perfection,4
2019-11-28 05:02:20,amazing app i recommend,2
2019-06-14 13:01:14,very good,4
2022-03-22 05:04:57,very bad,3
2019-10-16 18:18:57,perfect and easy to use,3
2022-02-01 01:31:44,wish it had a easier way to load with money,5
2018-12-12 05:20:25,soooo good,2
2019-11-28 12:20:56,bad,1
2023-02-07 11:33:55,hard to tell sometimes good sometimes badnot good not bad.. does the job,5
2023-02-05 01:24:18,"i dont hate it, but i dont love it either..",1
2023-05-06 22:16:36,very bad,1
2018-07-09 14:45:02,trash app,2
2019-06-16 03:56:55,trash app,5
2017-10-26 08:14:56,"i dont hate it, but i dont love it either..",1
2019-11-10 17:52:20,omg fantastic,4
2022-03-11 19:42:51,bad app,1
2020-05-11 04:12:03,bad app,4
2017-06-21 00:05:06,good,1
2020-02-12 14:53:23,GREAT APP,5
2019-01-27 19:34:37,very bad,4
2020-11-21 11:59:19,wish it had a easier way to load with money,5
2021-04-01 01:50:19,neutral,4
2022-06-14 13:39:34,2 out of 5dont even install,2
2017-04-07 16:06:42,perfect to buy and sell easily,4
2018-02-07 20:06:03,very good,1
2023-02-20 02:38:34,perfection,4
2018-11-04 21:57:31,"cant be that bad, but its not perfectnever again using",1
2017-11-02 15:10:34,hard to tell sometimes good sometimes badnot good not bad.. does the job,3
2022-06-15 16:25:17,amazing app i recommend,5
2019-10-21 22:35:24,very bad,5
2022-05-17 16:21:55,neutral,1
2021-05-05 11:31:14,3 out of 5 i guess,4
2018-06-19 08:31:25,wish it had a easier way to load with money,1
2020-05-19 17:27:03,perfection,3
2018-04-01 09:59:52,very bad,3
2022-06-03 01:41:19,excellent,3
2021-05-23 13:06:19,GREAT APP,4
2017-10-04 06:50:22,hard to tell sometimes good sometimes badnot good not bad.. does the job,4
2019-03-19 08:24:58,mediocre,3
2020-10-14 18:41:24,2 out of 5dont even install,1
2017-07-16 11:56:55,recommend having good phone otherwise will be harddoes the job,4
2018-03-18 05:49:17,wow so good,1
2018-11-05 12:07:48,perfect and easy to use,5
2019-11-13 01:27:19,soooo good,1
2022-02-04 04:23:21,perfect to buy and sell easily,4
2023-09-03 05:23:38,neutral,3
2021-10-07 01:24:53,GREAT APP,5
2019-05-20 15:17:32,"terrible UI, deleted",3
2018-04-08 16:57:07,mediocre,4
2017-10-28 22:24:58,hard to tell sometimes good sometimes badnot good not bad.. does the job,5
2018-01-03 23:27:56,"terrible , so slowcant believe how bad it is",5
2022-08-06 00:39:22,"terrible UI, deleted",4
2021-01-11 08:43:27,perfection,3
2017-03-04 02:49:55,"terrible , so slowcant believe how bad it is",2
2017-04-26 10:57:19,3 out of 5 i guess,5
2020-08-23 16:11:45,trash app,1
2019-08-20 06:10:08,soooo good,2
2022-01-13 10:33:48,amazing app i recommend,5
2021-04-15 09:10:47,omg fantastic,1
2020-12-06 16:10:33,"cant be that bad, but its not perfectnever again using",2
2021-06-10 06:48:12,uauh terrible,5
2020-05-15 15:19:06,excellent,1
2017-06-18 18:56:35,GREAT APP,3
2018-03-24 15:12:58,mediocre,1
2017-03-02 15:19:56,uauh terrible,4
2018-06-23 19:05:18,GREAT APP,1
2017-10-16 01:25:18,soooo good,1
2018-08-21 14:00:05,"terrible , so slowcant believe how bad it is",5
2019-04-23 20:21:49,2 out of 5dont even install,4
2020-05-09 04:43:21,excellent,2
2019-04-20 04:59:08,hard to tell sometimes good sometimes badnot good not bad.. does the job,3
2020-02-11 10:14:15,very bad,4
2020-03-12 01:19:18,recommend having good phone otherwise will be harddoes the job,5
2017-05-13 12:21:17,"cant be that bad, but its not perfectnever again using",1
2018-09-25 05:57:59,omg fantastic,4
2019-01-12 21:21:37,omg fantastic,1
2022-10-04 10:27:32,2 out of 5dont even install,5
2019-05-04 17:12:55,wish it had a easier way to load with money,2
2019-08-31 22:08:10,very bad,3
2019-11-03 10:49:32,bad app,2
2022-04-10 01:33:04,wow so good,2
2021-05-09 01:52:52,excellent,1
2022-04-15 14:06:15,perfect and easy to use,2
2023-07-06 21:23:41,"terrible UI, deleted",2
2019-10-20 01:15:26,very bad,3
2022-08-14 15:02:22,wow so good,2
2022-07-27 16:42:57,2 out of 5dont even install,2
2020-03-30 05:23:05,uauh terrible,5
2018-06-05 14:58:08,excellent,1
2020-11-09 09:50:51,wish it had a easier way to load with money,1
2017-07-11 14:26:09,perfection,5
2023-07-25 07:34:37,uauh terrible,1
2020-04-24 23:54:47,bad,3
2019-05-28 06:30:54,"terrible UI, deleted",4
2018-08-02 10:53:10,"i dont hate it, but i dont love it either..",5
2018-12-26 01:45:03,wish it had a easier way to load with money,3
2019-01-21 08:19:37,3 out of 5 i guess,1
2017-02-06 15:13:07,3 out of 5 i guess,2
2022-05-14 05:41:19,bad,1
2021-11-07 17:41:24,bad,2
2017-08-26 00:24:09,GREAT APP,2
2017-07-29 15:09:59,"terrible , so slowcant believe how bad it is",2
2018-01-11 00:55:17,soooo good,5
2021-08-03 05:20:07,GREAT APP,4
2017-07-26 17:20:53,uauh terrible,3
2018-09-27 09:41:21,trash app,2
2017-12-02 10:48:57,excellent,5
2020-08-19 00:48:31,trash app,3
2023-04-23 04:05:00,perfect and easy to use,4
2019-08-28 15:39:57,hard to tell sometimes good sometimes badnot good not bad.. does the job,4
2018-05-20 17:45:35,"cant be that bad, but its not perfectnever again using",3
2023-11-19 20:12:40,"cant be that bad, but its not perfectnever again using",1
2018-11-09 06:21:25,soooo good,3
2018-12-23 22:39:49,soooo good,1
2017-05-16 15:38:25,perfect to buy and sell easily,1
2023-04-18 01:40:11,GREAT APP,1
2021-08-17 09:33:26,trash app,1
2018-11-24 02:22:05,bad app,1
2020-05-14 23:19:17,perfect and easy to use,3
2018-08-12 10:44:35,"terrible , so slowcant believe how bad it is",1
2022-06-12 04:23:24,GREAT APP,3
2022-12-10 07:02:02,bad app,3
2022-01-26 06:55:35,bad,4
2020-08-08 09:29:08,neutral,1
2017-01-13 05:01:23,uauh terrible,3
2019-08-28 16:28:05,bad,2
2021-02-11 11:17:32,excellent,1
2018-08-18 04:12:28,"terrible , so slowcant believe how bad it is",5
2017-07-17 18:47:47,soooo good,5
2023-06-01 18:25:13,soooo good,4
2017-04-11 21:53:12,omg fantastic,1
2017-04-28 12:18:04,mediocre,1
2023-02-06 18:07:42,very bad,1
2019-09-24 00:23:14,"terrible , so slowcant believe how bad it is",5
2019-05-30 08:29:19,GREAT APP,2
2022-04-26 11:12:10,neutral,3
2018-11-29 03:25:48,3 out of 5 i guess,4
2019-11-17 16:52:29,wow so good,3
2017-04-26 09:22:25,very good,1
2021-08-23 13:25:05,"terrible UI, deleted",1
2017-12-08 11:30:08,neutral,5
2023-09-09 13:36:53,omg fantastic,5
2019-08-06 06:34:44,"cant be that bad, but its not perfectnever again using",2
2017-06-01 17:36:16,trash app,3
2021-12-28 12:35:07,good,5
2020-03-11 18:47:46,hard to tell sometimes good sometimes badnot good not bad.. does the job,2
2018-02-22 18:08:24,soooo good,1
2020-08-03 03:37:59,"cant be that bad, but its not perfectnever again using",4
2017-11-04 06:08:10,trash app,3
2017-12-10 16:45:45,"cant be that bad, but its not perfectnever again using",1
2019-06-14 20:47:35,very good,2
2023-05-14 17:18:37,omg fantastic,1
2019-03-15 06:52:52,mediocre,1
2017-11-26 03:29:58,perfect to buy and sell easily,3
2017-02-27 13:59:13,bad app,5
2017-01-04 05:23:14,"terrible , so slowcant believe how bad it is",1
2021-11-23 01:55:31,wow so good,5
2023-06-15 07:52:48,uauh terrible,5
2018-12-24 09:28:49,wish it had a easier way to load with money,4
2021-02-05 00:24:46,amazing app i recommend,1
2017-05-22 14:51:17,wow so good,4
2018-05-24 05:33:31,very good,3
2018-06-07 08:54:24,wish it had a easier way to load with money,3
2022-11-20 01:07:40,"cant be that bad, but its not perfectnever again using",5
2020-10-29 16:18:45,perfect and easy to use,3
2019-09-18 17:54:51,bad,1
2017-08-21 13:19:18,omg fantastic,1
2018-11-10 12:51:50,mediocre,1
2021-11-08 22:50:14,hard to tell sometimes good sometimes badnot good not bad.. does the job,5
2019-12-19 03:46:37,neutral,2
2018-04-10 09:12:58,bad,3
2018-03-29 01:56:02,wow so good,2
2023-12-01 14:01:08,wish it had a easier way to load with money,1
2020-11-05 23:09:57,GREAT APP,5
2023-05-25 23:45:51,3 out of 5 i guess,4
2017-11-20 00:57:22,recommend having good phone otherwise will be harddoes the job,3
2017-05-09 10:58:27,"i dont hate it, but i dont love it either..",5
2019-04-08 11:01:24,hard to tell sometimes good sometimes badnot good not bad.. does the job,1
2021-07-22 12:06:48,trash app,5
2019-05-27 15:37:16,omg fantastic,5
2020-01-10 13:32:08,perfect to buy and sell easily,5
2018-08-05 02:48:07,amazing app i recommend,1
2017-08-12 02:01:14,mediocre,4
2018-11-04 21:55:09,good,3
2019-10-09 14:59:22,soooo good,2
2021-06-24 01:38:05,hard to tell sometimes good sometimes badnot good not bad.. does the job,5
2018-10-16 14:21:40,wish it had a easier way to load with money,4
2022-03-17 06:48:15,wow so good,1
2022-01-07 01:51:13,trash app,3
2017-09-28 23:53:50,hard to tell sometimes good sometimes badnot good not bad.. does the job,1
2023-08-22 10:45:31,trash app,2
2023-12-30 02:22:01,wow so good,3
2017-05-23 00:47:22,good,5
2018-02-28 17:46:53,trash app,4
2023-01-18 22:27:53,perfection,2
2021-06-14 06:59:35,perfect to buy and sell easily,4
2022-07-02 21:47:40,"terrible , so slowcant believe how bad it is",4
2020-04-01 05:28:09,hard to tell sometimes good sometimes badnot good not bad.. does the job,3
2017-06-12 06:57:53,"terrible UI, deleted",5
2022-06-30 00:38:34,wow so good,4
