timestamp,reviews,sentiment
2023-04-18 16:30:23,"Aplicativo horrível, pra colocar dinheiro é fácil agora pra tirar é uma ladainha do caramba, estou tentando tirar meu dinheiro e não consigo. Tenho problemas que não chega a verificação no meu email e não dá pra mudar pra outro email, na verdade não sei pra que tudo isso de verificação. Super desnecessário, que tivesse uma ou outra verificação, mas não, tem que ter no celular e no email. Horrível se não conseguir retirar meu dinheiro vou entrar no Procon! Absurdo, aplicativo horroroso, não baixe",very_bad
2023-04-19 19:37:05,"É o seguinte,entrei por indicação dos irmãos gêmeos,disseram que era o melhor app para investir em criptomoedas e tal,porém quando coloco a minha identidade e tirar a foto dela,para confirmar a minha identidade,a foto está embaçada,pensava eu que era a câmera do meu celular,mas não é,o problema é do app que não deixa a imagem nítida para tirar a foto do documento,aí fica difícil binance,sempre serei rejeitado, então não dá continuar com essa conta,que mal abri e já vou cancelar!",very_bad
2023-05-26 20:05:47,"Troquei de telefone e quando reinstalei o app,veio uma versão simplificada e sem recursos para fazer trade,como gráficos e as boletas com as ordens stop limit e etc ...apenas comprar e vender as cegas e cheio de bobagens, cotações,recadinhos e blá blá blá,agora tenho que acessar pelo site para por as ordens",very_bad
2023-04-01 12:15:18,Impossível validar a conta. Primeiro foi uma saga para poder fazer a parte da imagem do documento e impossível para identificar meu rosto. Inclusive exclui o aplicativo e reinstalei mas mesmo assim não resolveu.,very_bad
2023-04-14 21:47:45,"A plataforma é boa de operar. Mas eu penso que a Binance poderia ter uma opção mais fácil de ""relatorio fiscal de imposto de renda"" das operações financeira. Os bancos brasileiros tem a opção de impressão detalhada em PDF, tanto mensal quanto anual. Sobre o custo dos relatórios, a binance poderia inserir um valor irricisório nas taxas de transações, assim custearia os gastos do ""contador"" para elaborar os relatorios ou ""programa próprio de relatório fiscal"". Isso ajudaria muito o cliente.",neutral
2023-05-09 06:20:26,"Não recomendo! Fiz um aporte de 30 reais, e meu valor simplesmente sumiu! E toda vez que tento acessar minha conta pede para verificar minhas informações, coloco tudo certinho e da erro. Edit: Me pedem para entrar em contato com o suporte, mas lá também não tem a opção de resgatar o valor da minha conta que inclusive quando coloco meu email diz que não tenho registro na Binance. Se pudesse colocar zero estrelas colocaria!",very_bad
2023-03-31 08:55:34,"O app para de atualizar o valor que você tem corretamente, mesmo que você atualize manualmente. Tem que fechar e abrir o app e nisso você pode ter ganhado ou perdido dinheiro sem bem saber. Isso está me incomodando muito... **não adianta limpar o cache",bad
2023-04-01 19:11:14,"Golpe. Esse aplicativo não é confiável. Não caiam no golpe do câmbio, vão te pagar direitinho até a segunda ou terceira tarefa, depois te roubam e esse aplicativo BINANCE, é cúmplice. Pedi ajuda no chat e nada fizeram. Vão mandar instalar outro aplicativo, chamado SafePal, é uma gangue que roubam você na maior cara de pau.",very_bad
2023-06-14 23:56:10,"Tive alguns contratempos com questão de depósito, devido a declaração de renda, e saque por questão do SMS eu estando no estrangeiro, nesse momento não me aprece restrições, agradeço pelo fato de estarem trabalhando pontualmente em minhas necessidades, cada vez que tenho uma reclamação, a equipe Binance me surpreende de forma positiva, mais alguns dias usando sem nenhum inconveniente volto aqui para dar 5 estrelas...",very_good
2023-06-13 17:11:20,"Está um saco toda hora que entro no app trm que obterum código pra verificar a indentidade, corrijam isso ou senão vou cancelar excluir meu cadastro e o app. Não é possivel que em meio a tantas reclamações vocês não tomem uma atitude só vejo comentários negativos.",very_bad
2023-06-09 18:06:43,Oi tenho uma conta binenci! e não consigo lembrar a senha porém troquei de número de telefone! Tou tentando entrar na conta o código chega no meu email mais infelizmente vcs não dão opções de mudança de dados pois isso tá mim prejudicando quero acessar minha conta muito chato isso? E o suporte deixa a desejar só quero ter acesso a minha conta,very_bad
2023-06-08 23:29:30,"Ótimo aplicativo, recomendo a todos. Nunca tive um problema se quer, as vezes pode acontecer de dar erro no saque mas logo em seguida da certo, uma ótima corretora.",good
2023-06-06 16:50:09,Péssimo.Sem usar a algum tempo reinstalei esse app por causa da senha e cadastrei uma nova...aí a gente tenta entrar e essa desgraça informa que a senha tá incorreta...acabei de mudar e a senha não entra...agora tem que esperar duas horas pra tentar entrar de novo nessa praga...,very_bad
2023-06-10 07:15:23,"Adquirir o produto no dia 05/06/2023 para tentar ter uma experiência bacana. Assim que tive de fazer uma formatação no meu celular desinstalou o APP da Binance. Estou sem acesso pq a senha que me enviaram no dia da compra não me dá mais acesso. Estou tentando a redefinição de senha, colocando o e-mail cadastrado porém, o app não me envia o e-mail para redefinir a senha. Peço ajuda, para esse assunto muito importante por favor.",very_bad
2023-06-05 00:15:27,O aplicativo não está atualizando a saldo da carteira em tempo real já a um bom tempo. O ativo valoriza e o saldo ficar paralisado por muito tempo.,bad
2023-05-03 03:09:44,Olá investidores! Olá Binance! A 15 dias tentando enviar os documentos e o aplicativo da Binance é o único que não aprova de geito nenhum! nunca vão conseguir aprovar a sua identidade por fotos! Que horrível! Fotos frente nunca fica boa! Verrsso também nunca fica boa! O aplicativo não tem como enviar documentos impressos?,very_bad
2023-04-12 06:41:59,"Já limpei a cache e também está acontecendo no meu celular, o saldo não atualiza, na visão geral, tem que reiniciar a App, para ter o saldo atualizado, deviam concertar esse bug, obg.",very_bad
2023-04-21 15:09:21,"A passkey está dando problema no meu celular isso tudo pq apenas desistalei e instalei o aplicavo, agora não consigo entrar na minha conta simplesmente não me oferecem outra alternativa como entrar com o telefone mesmo eu al terando a senha não consigo entrar d aninha conta. Simplesmente Desapontado com a Binance nunca achei que teria um problema simples como esse que já tentei mas não consigo e ninguém da um suporte, só me colocam pra falar com robô de mensagem automática.",very_bad
2023-03-28 05:22:33,"Nao estou conseguindo acessar minha conta. Digito a senha tudo certo e aparece para eu acessar algo sobe Bluetooth, ou outras coisas q não sei oq é. E pelo app no celular aparece o seguinte, ""Infelizmente, as Passkeys não estão disponíveis no seu dispositivo. Por favor, entre em contato com o Suporte ao Cliente."" Mas vou pra falar com o suporte e aparece a mesma coisa...",very_bad
2023-05-27 01:06:24,ótimo app fácil de intender e fazer investimento Infelizmente 😕 o app não está respondendo direito não está abrindo algumas coisas no app. Espero que ajuda a vc melhorar o app.,bad
2023-05-26 22:26:26,"Infelizmente não consegui transferir o dinheiro para um banco físico o app muito lento e não completa a transferência, não recomendo colocar seu capital.",very_bad
2023-05-27 02:14:37,Oi boa noite eu comprei uma moeda da looks e coloquei na carteira denfi mas tive que formatar meu celular aí baixei o aplicativo novamente tudo ok mas porei a carteira denfi não aparece mas meu limite de looks e mas 14 de bnd e não consigo mas ver,bad
2023-06-01 00:17:32,"Difícil realizar um saque,tô quase uma semana tentando realizar um resgate e nada,coloco todas informações corretas do banco que cadastrei,mais aplicativo enciste em mandar mensagem de erro aff difícil negociar por aqui",very_bad
2023-05-24 20:35:57,"não está mais funcionado no meu J2 prime Android 6.0.1, abre , mas quando vai pra por a senha, fica tela branca e não aparece nada, Editado: me responderam rápido, fiz todas as indicações ,apaguei dados , apaguei cashe, desinstalei , instalei novamente mas mesmo assim não funcionou mais.",very_bad
2023-05-22 06:50:39,"Li um comentário do ano passado, sobre fazer a identificação facial🤔, e pelo visto não mudou nada🤔! É quase impossível 🤔😡! E o ""recurso"" é o cúmulo do ridículo 🤔🤔",very_bad
2023-05-16 23:59:37,Eu particularmente não tenho o que reclamar da binace tem pequenos problemas como tudo na vida mas para mim é a melhor deveria só ser mas justos nas compras das novas moedas não deixar quem tem mas BNB comprar mas como quem tem menos comprar menos mas em questão de saques depositos nunca me decepcionou 5 estrelas com toda certeza,very_good
2023-05-23 09:31:28,"Recebi recomendações, instalei, está difícil o reconhecimento facial e processa lento. Por favor, torne-o mais prático e ágil.",neutral
2023-05-21 14:58:16,"Não consigo fazer a identificação do meu documento de jeito nenhum, já tem meses que eu estou tentando, é não consigo já entrei com o suporte e não adiantou nada, e pelo visto tem milhares de outras pessoas com o mesmo problema, se eu pudesse da menos de uma estrela eu dava.",very_bad
2023-04-29 14:05:17,Aplicativo extremamente inferior aos demais. Criptoativos demoram a chegar na plataforma o que faz os investidores ou especuladores ficarem para trás comparado aos usuários de plataformas mais eficientes e dinâmicas. Decepção total!,very_bad
2023-04-30 17:54:17,"Estou tentando tirar foto do documento pelo app, para verificação, mas quando posiciono a câmera pra tirar a foto, fica tudo embaçado parendo que está com uma forte miopia, e não é problema do meu aparelho porque isso acontece só no app da Binance para tirar a foto.",bad
2023-04-11 02:52:32,"A Binance, a maior corretora de cripto do mundo, conseguiu piorar ainda mais a última atualização. A plataforma de análise gráfica piorou muito, retirando a Fibonace. O desenvolvedor que fez isso, não entende nada de análise gráfica",very_bad
2023-04-13 18:51:33,"Excelente, minha noiva americana me indicou e só por ele que fazemos nossas transferências internacionais. Gostei imensamente, e prefiro o Binance que qualquer outro que possa existir. Até hoje nunca deu falhas no sistema, e é muito fácil de usar.",very_good
2023-05-01 21:21:32,"Difícil de fazer cadastro, tentei colocar um outro email pessoal e agora não consigo acessar, resumindo: bloqueie as contas para tentar acessar com uma delas e não consigo acessar nenhuma, não consegui suporte e ainda que as fotos do documento não ficou boa.",very_bad
2023-04-14 13:14:48,"Porque dificulta tanto as coisa quando e (operação futuros) saldo,operação, tudo e dificuldade no app no celular e computador, derrepente e para proteger o capital dos novatos, mais para que já ópera fica difícil, binace uma gigante do mercado, com app desse desse jeito, da uma olhada no app da (correntora bitmart ) de cara em baixo já tem operação futuros, um click na vai para operação",very_bad
2023-04-12 03:26:09,"Algumas moedas é obrigatório colocar 100 reais para poder comprar e isso é ruim para pessoas como eu que quer comprar moedas baratas, exemplo cardano, doge e etc, seria bom poder comprar por exemplo 10 reais, pq nem sempre uma pessoa que começa agora tem 100 reais de uma vez",neutral
2023-03-22 13:25:38,"A melhor das melhores. Intuitivo, poder alternar entre modo lite e Pro é simplesmente maravilhoso. Parabéns a Binance e os seus programadores. Nota máxima🫡!",very_good
2023-04-18 16:11:42,"Bom dia!!  Não sei mais que meio recorrer estou com problema para reativar minha conta todas tentativas de ativação estão dando erro, mando toda documentação respondo todas as perguntas corretamente porém não consigo ativar, você poderia por gentileza mim ajudar ??? Por favor",very_bad
2023-05-08 11:54:14,"Infelizmente, há algumas semanas o meu cartão físico parou de realizar os pagamentos e o app não diz qual que é o problema. Até agora não conseguir entrar em contato com a corretora e preciso urgentemente poder usar de volta o meu cartão Binance!",very_bad
2023-04-29 16:12:54,No início já está com problema para entrar fica carregando o tempo todo e não entra sera que pode arrumar esse app tá ruim de entrar na conta pra concluir. Na lista se diz que o primeiro mas desse jeito não tá no lugar errado não pode está em primeiro lugar,very_bad
2023-04-17 16:46:47,"Bom até o momento... Porém, há pessoas que querem coverter pequenas quantias de BRL para BTC->SATOSHI para carteiras externas. Exemplo: 10BRL -> SATOSHI. Se essa ação for facilitada o app se destacará mais que as concorrentes de mercado.",good
2023-04-02 14:35:55,"APP bloqueado o acesso. - Qual o motivo que bloquearam o acesso ao APP? Após inserir login e senha, junto com o código de segurança, não está habilitando o acesso. Resolvam isso.",very_bad
2023-03-31 14:48:14,"E mentira esse app ,tô há 3 dias tentando tirar essa selfie e só aparece os seguinte: evite iluminação natural,mostre a frente do seu rosto aumente o brilho. E pura mentira. Já limpei cache ,já desinstalei e instalei,não tirou a selfie.",very_bad
2023-03-31 13:50:01,"No início estava redondo, as transações são rápidas, porém depois de alguma atualização ele está fechando sozinho após alguns segundos, o que atrapalha no acompanhamento das operações em daytrade.",bad
2023-05-15 00:57:09,Porque ao fazer conversão de uma.criptoeda diz no app que nao a taxas porém percebi que está desaparecendo entre 2 e 3% no mesmo.momento.da conversão que eu que não a.taxas! E neste meio tempo da conversão não vai o valor! Qual vai ser a desculpa?,very_bad
2023-05-11 23:48:25,Esse app é horrível fez três anos que tento usar o app e por conta de uma verificação de identidade não conclui o processo sem falar que a tela do menu principal fica travado. Zulivre o app ruim.,very_bad
2023-04-27 17:14:48,"Olá,estou muito descesionado com o app,pois fiz vários depósitos e a hora de sacar fica pedindo declaração de renda.pois já mandei tudo que eu tinha e todas as vezes da como falhou . realmente acho isso total desrespeito a pessoas de bem!!!",very_bad
2023-04-08 23:28:32,"Esse app tá horrível, fui consultar minhas criptos btc, e coloco email e senha mas não entra, sempre volta pra página inicial, melhorem isso aí, essa atualização tá horrorosa!! Agradeço desde de já.",very_bad
2023-04-17 14:11:03,"Estou tentando há diversos dias entrar na minha conta da binance e não estou conseguindo. Sempre efetuei o login por impressão digital, e a última vez que conseguir acessar pediu para entrar com senha. Já limpei cachê e já tentei entrar através do site.",very_bad
2023-04-04 19:35:12,"Finalmente a verificação da minha conta na Binance foi aprovada, demorou em !! Mais por terem me respondido e ajudando, eu agradeço, e sinceramente a minha raiva e sentimento de decepção abaixaram graças a ajuda, e por isso, a minha avaliação vai aumentar em 2 estelas, agora que finalmente posso usar o app, vou ver se ele é realmente digno de 5 estrelas, depois volto para mudar minha avaliação, positivamente ou negativamente, dependendo da minha experiência usando o aplicativo.",bad
2023-04-11 19:15:15,"Que saco!!!!! Ridículo a verificação, é de matar uma pessoa de raiva, ora funciona o código no no e-mail, e não funciona o SMS, ou funciona o SMS e não funciona o email, a duas semanas tentando comprar a droga de um btc e não consigo, me obrigar a pagar 3.2% na nubank, poxaaa, ridículoooooo",very_bad
2023-04-08 18:34:23,Seria bom suporte de movimentação existe muita ferramenta e proposta para ganhos. Mais para mim que busco ganhos diarios me interesso numa forma pratica e facil uso .aonde possamos ser direcionado a melhor maneira de investir aprender e lucrar.,neutral
2023-05-08 13:20:27,"Caso: Cheguei a fazer 1 depósito via PIX, consegui, e com isso comprei minhas primeiras criptos. Fiz mais um depósito, comprei mais criptos, e já estava pegando o gosto pela coisa. Porém, na minha terceira tentativa (já depois que eu aprendi a utilizar a plataforma), fiz minha 3a transferência PIX para depositar, faziam alguns dias, e meu depósito via PIX ainda estava em ""processamento"". *ATUALIZAÇÃO*: Problema resolvido; O valor finalmente foi processado.",very_bad
2023-04-22 03:29:56,"Não sei o que acontece. Impossível de verificar a conta!!!!! Foi a primeira vez que sequer entrei e fiz meu login e fala que tenho outra conta verificada o que é impossível porque nunca entrei nesse aplicativo!!!!! O que devo fazer? Entrei no chat e foi perda de tempo, não resolvem nada. Não posso fazer nada porque não me deixa verificar!!!!",very_bad
2023-05-13 22:42:09,"Horrível Deve ser para rico investir. O mínimo de compra é 10 reais. Perdi meus 10 reais que coloquei pra testar. MB é bem melhor, mesmo com umas taxas um pouquinho maiores.",very_bad
2023-04-28 23:18:58,"Sou cliente Novo é já estou com problema de depósito, ainda bem que foi um valor baixo,tentei de várias formas resolver mas não consegui o chat é péssimo não resolve nada,um ótimo cartão mas um péssimo serviço de atendimento ao cliente",very_bad
2023-04-02 08:41:36,"a melhor ""corretora"" de cripto que temos é a Binance porém o avaliei c9m 4 estrelas porque ainda não tem informação de posicionamento (preço médio) e já existe outra ""corretora"" muito menor que a binance que possui essas informações. mas mesmo assim Binance da aula de qualidade. parabéns",good
2023-04-08 12:13:04,Nao consigo fazer o knc agora para depositar o dinheiro não prescisou agora para eu resgatar meu dinheiro da erro o aplicativo trava porque nao fiz a identificação mas como vou fazer se trava ta horrível essa atualização se poderem nao atualizar que ta muito ruim na gateio fiz em 5 minuto aqui ja perdi mais de 3h horas vai fechar as portas desse jeito,very_bad
2023-04-11 22:49:49,"Estou com um problema, o App, abre e quando você clica para outra função ele pula e a tela sai. Não sei o que fazer para corrigir este problema.",very_bad
2023-05-13 05:17:59,"horrivel coloquei 10 reais para testa não pude compra quase nada umas tinha ate que converte em dólar e coloar mais dinheiro tinha que libera pra compra 1 real todas moedas fui saca os 10 tive que paga 3,50 dos meus 10 resumo não usei e tomei prejuízo e anda deu erro o saque horrivel tem que por a conta não a chave pix que vai ser enviada isso é horrível",very_bad
2023-04-08 19:12:13,"Perdeu, instalei e a foxbit e criei uma conta em minutos 😂😂😂😂. Não consegue desenvolver um software de câmera decente? Que dificuldades tem abrir a câmera e usar toda a tela e capturar o documento frente e verso? Da erros, o chat não funciona verificação kyc é uma droga, abre uma tela minúscula, e o software de câmera é responsável de capturar a imagem, MAS não funciona, e nem o suporte burocrático funciona, perda de tempo com essa 💩💩💩💩",very_bad
2023-05-27 21:41:48,"Gostava quando mostrava em porcentagem os ganhos e perdas do dia, falta tbm muito mais suporte ao Brasil, tem que ter TUDO traduzido e abrir sede nacional!",bad
2023-03-18 13:36:15,"Feito o que o desenvolver pediu, porém o sistema ainda continua com instabilidade as vezes funciona as vezes não e como trabalhamos com dados precisamos, receber ou enviar criptos no momento certo! Mas até então está atendendo as espectativas falta só corrigir esse bug de travamento e instabilidade (tela branca)",bad
2023-05-10 17:22:03,"Falha no Depósito Houve um problema ao processar este pagamento Por favor, tente novamente ou use outro método de pagamento. Nunca consigo fazer um pix, fica dando este erro, constantemente.",very_bad
2023-04-13 21:24:37,"Não estou conseguindo acessar a minha conta por esse app ja faz algum tempo ""quando esta na pagina de validação de códigos q no meu caso são 3 fatores ,não consigo digitar e nem colar os códigos ""só consigo acessar através do computador .",very_bad
2023-04-15 04:03:16,Amor essa bainace ela é ótima ñ vejo problemas nesse app só e meio complicado pra aprende coverte e ETCmais depois q pega manhã já era melhor que existe só falta ter um guia no começo pras pessoas aprende mais rápido a fazer saques comverte moeda pra BRL USD e ETC.mais hoje mim sente roubado 14/04/23 tinha que tira 40 titey 25 pow ainda gosto dessa por**,very_bad
2023-03-10 16:26:21,"Olá Binance, gosto e utilizo a plataforma à um bom tempo e gostaria de fazer uma sugestão para que chegue a excelência especificamente no trading; incluem um alarme informando a movimentação de indicadores. Exemplificando seria a opção de o RSI no gráfico diário atingir os 30 pontos, cruzamento de médias móveis 9 e 21 no gráfico de 5m ou MACD tendência. Seria de grande utilidade ter essa variação nos alarmes e notificações para quem vive uma rotina cheia e ainda sim garantir bons resultados.",good
2023-01-16 15:42:55,"A compra mínima é um pouco alta, 170 suponho, então dificulta um pouco para iniciantes. E também os recursos e a interface do app é bem complexa e complicada pra quem está começando agora, tanto que até hoje só estou explorando as funcionalidades do app para aprender.",neutral
2023-02-18 16:38:21,Estou tentando criar uma conta mas a self é impossível de fazer nao funciona imagina se eu tivesse algum ativo na corretora e tivesse de fazer verificação periodica e a self nao funciona provavelmente perderia tudo.eles dificultao ate uma simples foto!com a tecnologia tao avançada nesta epoca!decepcionante! Ja que tirar uma self não funciona coloca uma opção de enviar uma self.,very_bad
2023-03-13 11:54:19,"Dinheiro preso..a verificação em duas etapas passou novamente a ser exigida via app do celular. Resultado: não consegui transferir fundos para a metamask, pois ao entrar no app do email e retornar ao app da binance, a tela de verificação é reiniciada. Desinstalei o app e, para minha surpresa, ao tentar religar, o mesmo ocorreu no login. Resultado: não tenho mais acesso aos meus fundos.",very_bad
2023-02-18 08:57:11,"O aplicativo em si é bom porém, é ridículo o processo de indentificação do usuário. Além de ter que ficar fazendo movimentos ridículos da face, e a qualidade do processador das fotos dos documentos é péssimo. Concerte logo isso! Pois, quero começar a operar e vocês perdem muitos clientes por falta de eficiência no processo de indentificação dos usuários.",bad
2023-02-17 17:32:31,"Depois da última atualização o APP Android está demorando muito para atualizar as informações, em alguns casos sendo necessário fechar e abrir novamente, imaginei que poderia ser internet, mas fazendo testes como ping, os retornos estão normais e mesmo assim o app não atualiza a informação. Isso não ocorria na versão anterior.",bad
2023-02-03 19:16:22,"Tudo muito certo até agora🔥🔥...só melhorar a parte de gráficos pra qm estiver usando cel poder arrastar de um lado para o outro quantas vezes quiser. Eu só consigo na primeira vez q entro no app depois vem a linha de análise do gráfico aí tenho q sair e entrar de novo Se tem um jeito aínda não sei como fazer. Podia ter como alternar pinçar o gráfico ou usar as linhas News e demais ordens, funções e outros deveriam ser traduzidas com mais rapidez.... más pelos o essencial tá traduzido👍 ✅",bad
2023-06-03 18:52:08,Estou tentando sacar meu dinheiro mais não consigo! É lamentável que isso esteja acontecendo! Já tentei diversas vezes e nada! Estão com meu dinheiro retido a semanas!,very_bad
2023-04-14 18:53:44,"Uma opção de melhoria poderiam fazer um widget para não precisar ficar no aplicativo um que consiga fixar na tela inicial os ativos que queremos, de resto aplicativo muito bom",neutral
2023-03-25 06:19:04,"Voltei reavaliar o app. Binance é a melhor plataforma do gênero, tem diversas formas de conseguir criptomoedas totalmente de graça. Sensacional, nunca havia visto nada igual. Sem falar dos drops, promoções e etc... É uma rede muito completa.",very_good
2023-02-18 05:07:24,"Troquei de aparelho e não deixam eu logar na minha conta de jeito nenhum , tinha um iPhone 8 agora estou com um s10 e quando vou logar aparece a seguinte mensagem ""no momento seu dispositivo não suporta passkeys,portanto você não pode fazer a verificação necessária. Use um dispositivo com IOS 16 OU SUPERIOR para concluir a verificação ""! Enfim só quero resolver esse problema !",very_bad
2023-04-07 15:34:22,"Muito ruim, principalmente no futuros, as vezes mostra as opções de stop, mais não mostra o botão de confirmar.",bad
2023-04-02 20:56:46,O widget sumiu! Não tem mais a opção de colocar na tela inicial. Era a melhor parte do app! Coloquem de volta!,very_bad
2023-05-11 15:29:32,"Entrei por indicação do Primo Pobre , fiz o aporte de R$ 50,00 investi nas criptos e agora a verificação em 2 etapas só da erro. Resultado, não consegui mais entrar no app e provavelmente vai ser um dinheiro perdido. Não indico, prefiro os nacionais.",very_bad
2023-05-12 10:32:57,"Instalei, usei e foi péssimo. Pede toda hora para configurar o autenticador, sendo que já havia instalado. Voltei para o Google autenthicator",very_bad
2023-01-30 23:14:52,"Não é que não seja um bom app, mas ele não te deixa comprar algo por menos de 10 dólares, ou seja um pouco mais de 50 reais, se você é iniciante e quer começar com pouco ela não dá a mínima pra vc 😕também vem as taxas que não são especificadas claramente, se era assim era melhor ter continuado comprando pela nubank, taxa absurda mas ao menos mostra pra você com clareza e é bem intuitivo, tive retorno de 20% do que pus e liberdade pra comprar a partir de 1 real ✊🏿",bad
2023-05-26 06:29:45,Aplicativo de fraude fez promoção completei o 100 dólares n pagou indiquei 26 pessoas elegível E eu sou verificada deu calote Receita federal tem que investigar msm lança uma coisa e não cumpri vem con história de não elegível Tem q ser desde o começo q abriu essa. Conta n elegível depois q completei vem com essa história n vou deixar barato vou denunciar,very_bad
2023-04-05 13:26:38,"Tirando o fato de taxa mais altas que a própria rede, e limites muito abusivo, atualizações que não instalam, fora tudo isso tá tudo bem",very_bad
2023-02-05 21:51:12,"Estou superempolgada para finalizar meu cadastro na Binance. Iniciei o cadastro, mas na hora das verificações o site está completamente travado e o app pelo celular também não deu certo. Gostaria de resolver a minha situação. Obrigada pelo retorno rápido. Consegui entrar no Binance por um e-mail que haviam me enviado e já estou conseguindo dar andamento nas transações. Embora ainda não tenha entrado pelo app estou conseguindo dar andamento e já fiz até o deposito.",good
2023-04-07 12:08:14,Está muito ruins com as últimas atualizações fica saindo da tela aí tem que abrir novamente isso se vc estiver em uma negociação pode te prejudicar.,very_bad
2023-06-11 12:27:18,Estão deixando a desejar na parte de TI. O app n carrega e no desktop do navegador no Pc fica pior do que no celular. Cz tem que mandar uma galera embora e contratar quem realmente que trabalha,very_bad
2023-03-17 00:57:34,"Sempre achei o app bom, mas ultimamente tenho tido problemas. Do nada o app começa a abrir sozinho, mesmo eu encerrando o processo ele fica abrindo sozinho. Já fiz, a desinstalação e reinstalei mas o problema persiste. Não encontro uma solução para resolver isso.",bad
2023-04-01 03:05:22,Estava tendo dificuldade para transferir os meus fundos desestalei o aplicativo voltei a instalar agora nao consigo entrar em minha conta.Fiz uma transferencia de um valor para minha conta bancaria ja tem 2 meses e nada.,very_bad
2023-04-04 23:06:33,"Poderia ser mais dinâmica e fácil de usar a plataforma, vai ver que é devido eu ter migrado de uma concorrente que eu acho mais prático o uso do app",neutral
2023-03-23 15:16:25,"Estava tudo bem, mas agora não consigo entrar na conta pelo app pois diz que não tem nenhuma senha cadastrada nesse dispositivo, sendo que antes estava normal.",bad
2023-04-24 17:13:03,Não consigo entrar. Aparece uma mensagem dizendo que o Brasil está fora da área de acesso. Resolvido. Era por causa do VPN,very_bad
2023-02-11 13:27:25,"O aplicativo é bom, mas vez por outra desloga sozinho e é necessário eu aplicar todas as configurações pessoais novamente, como se fosse a primeira vez. Fora isso, os tutoriais aparecem novamente, bem como toda vez que logo do mesmo dispositivo ele aparece como se fosse um novo nas notificações de alerta. Por favor corrijam isso.",bad
