timestamp,reviews
2022-06-18 23:49:57,Ужас ніякі документи не приймає зробила гаманець з синової електронної пошти туди вивела 1 біткоїн і немає коли не прийняли документи то і біткоїни собі забрали все обман
2022-06-03 19:13:49,Чомусь не додається карточка. Пробував навіть дві різних писало що не підтримує крипту чи щось таке
2022-06-03 09:46:23,add a language change from the Coinbase application. i don't want to change the language of the phone system
2022-04-24 19:59:21,"Жахливо, немає української , нічого незрозуміло"
2022-04-23 12:54:43,"Чому мій баланс в додатку не відображається , замість нього білі кола"
2022-04-20 19:43:02,Великий процент..
2022-04-17 22:03:31,Я помилково направив токени на bep20
2022-03-15 17:19:19,Не можна накопити 100к лайткойну
2022-02-15 14:39:25,Where is my 15$?
2022-02-18 19:44:22,Чи можливо в ньому поміняти мову?
2022-02-02 20:35:51,"I can't withdraw money from my wallet, because it says I need to buy several crypts, but in my country it is possible to take measures..and how should I act in this situation? what kind of update do you have ?!"
2022-02-04 19:20:35,"Не рекомендую, жахлива авторизація, хоч вже і заходив з свого телефону, пише шо новый пристрій. І вивід мінімальний зависокий"
2022-03-20 18:31:12,"I can't change my account country because my documents are not from the country I want to change from. Vicious circle. I'd be glad to withdraw my bitcoins and close account, but I can't. CAN'T!!!"
2021-12-18 02:49:03,"works very slowly, the last few days. I wait half a minute to load the page. What happened? Everything was fine before"
2021-12-18 22:57:39,"Додайте українську мову будь-ласка,або російську"
2021-12-03 22:03:17,Неможливо зайти!!!
2021-11-27 16:58:33,Can't add payment method.
2021-11-11 10:43:15,"Чудовий кошельок Тільки потрібно мову додати Ua,або rus"
2021-11-11 16:58:40,Can I use it from Ukraine???
2021-10-20 08:06:49,Задоволена використанням цього додатку Швидко подає інформацію Сполучення інтерактивне Без проблем можна подивитись ціни на біржах ринках особливо стосовно рідких номінацій криптовалют Задоволена навіть дуже Спаму немає взагалі Жодних переадреспцій Немає зайвої реклами
2023-04-25 11:33:00,"Вообще нет службы поддержки. Неадекватные напишите рабочую почту, а то та что у вас указана не работает."
2021-09-20 09:29:19,Нема української мови
2021-09-06 08:18:25,"На сайте пишет Германия поддерживается , но при регистрации в строке "" страна проживания её нет "" ,почему так?"
2021-08-17 12:51:52,Isn't available in Ukraine. Thank you for reminding I live in retarded whole😡
2021-07-11 14:39:37,Немає української (російської) мови
2021-07-10 14:03:06,"Зареєструвався... Верифікацію пройти не можна для України( Вивів сюди гроші з проекту (бо інших варіантів немав)конвертуються у ВСН біткойни, на картку Українських банків вивід неможливий(верифікація) що робити,гроші так і весіти бужуть? Чи хтось якось виводив?"
2021-05-16 14:40:19,Задоволений
2021-05-10 22:01:30,Сожалеем! Buys нельзя выполнить в регионе: Ukraine
2021-05-01 12:31:00,Need Ukraine
2021-05-06 20:41:05,Ok
2021-04-18 09:23:42,Подскажите пожалуйста есть украинский или русский язык
2021-03-21 05:58:39,I can't withdraw my BTC. Not recomend. Scam.
2021-03-20 12:29:54,Нема Української мови
2021-03-01 16:50:30,Коли буде працювати в Україні ????????
2021-02-22 14:06:36,"Окрім великої комісії, все ок"
2021-02-17 17:54:03,Працює норм далі побачимо
2021-01-21 19:31:52,"Неможливо підтвердити особистість, написав в підтримку чикаю третій день на відповідь, створював новий акаунт всьо то саме якщо вийти з акаунта то щоб повторно прийшло смс підтвердження тре чикати пів години."
2021-01-08 21:55:38,72 години чекати щоб вивести
2020-12-19 02:19:11,Требуют слишком много информации
2021-01-07 20:47:42,"Сервісу ніякого, купив криптовалюту, і помістив в кошильок, а вона туди не поступила, звязатися ні з ким не можу, служба підтримки не відповідає, гроші пропали не відомо де, до кого звертатися за шахрайство не знаю...не раджу, бо і у вас гроші пропадуть і навіть вияснити не зможете..."
2020-11-15 17:43:07,"Вообще параша , навіть зареєструватися не можна..!"
2020-10-27 19:11:42,👎👎👎
2020-09-20 14:28:44,Ok
2020-07-18 14:21:35,"Працює, але не у кожного провайдера. У мене вдома не можу зайти, а на роботі, чи з телефона (Київстар) можу. Всі хто не зміг зайти, не переживайте, Ваші збереження чекають на Вас, спробуйте іншого провайдера."
2020-04-06 14:56:09,Я задоволений цією проблемою.
2020-03-01 08:02:07,"Додаток працює без проблем, щеб на Україні можна було б пролавати, купувати і обмінювати валюту з цього додатка)"
2020-02-03 23:29:50,"Нормальний такий мультигаманець (біткойн, ефіріум, лайт). Показує курси крипти в динаміці. Є версія для вебу."
2019-11-15 13:32:01,"Good wallet, low comissions. Please, add Ukraine for trading too."
2019-06-22 04:18:58,"не могу войти требует 2fa, которую я не включал"
2019-06-20 10:43:39,normal application
2019-04-23 08:25:59,please add ability to buy sell in Ukraine
2018-09-27 11:29:40,"Не працює ,не рекомендую."
2018-09-20 21:28:20,Не працює
2018-09-16 10:11:07,"Користуюсь додатком більше року і все було чудово, але останнім часом додаток перестав працювати в Україні. Працює тільки через VPN. Невже попали під якісь санкції?"
2018-09-10 23:00:49,дермо
2018-09-07 09:26:43,"Мошенники, приложение не грузится, крипта пропала, поддержка молчит, информации ни какой("
2018-08-31 23:54:08,"Почему я не могу зайти в свой аккаунт и в свой кошелек!!!!! Отдайте 0,11 биткоина которые были в кошельке!!!!!!! Админы разработчики !!!! Вы где что за грабеж!!!!!"
2018-08-29 19:14:16,"После обновления не могу войти , андроид 8 Нокиа 7"
2018-09-05 12:42:33,НЕ ПРАЦЮЄ!!!
2018-08-31 11:13:34,Не працює допоможіть
2018-08-29 22:32:10,Не працює
2018-06-15 06:57:42,"В Україні дуже зручний додаток, як гаманець!"
2018-05-25 15:26:20,Як перекинути сатоші на біткоїн гаманець підкажіть хто знає!!
2018-03-31 07:47:22,"Add Ukraine to the list of countries, please"
2017-08-20 09:56:56,"Отправил 2 транзанкции 14.08.17 на свой старый bitcoin адреси - но они не пришли на счет. Тот bitcoin адрес удалили с моего счета. Денег нет, поддержка молчит ((((("
2017-05-23 05:07:22,"Все норм, транзакцию не посмотреть"
2017-05-10 14:47:33,Please add Ukraine to buy/sell. Thanks
2017-04-01 11:21:39,"Very good app, but please add Ukraine for buying and selling bitcoins"
2016-07-23 23:17:25,Good day. When Ukraine users can buy/sell bitcoin also?
2016-05-30 07:31:30,Дуже зручні графіки та прайс-алерт. Але нажаль не працює в Україні.
2015-03-10 19:09:32,Good
2021-04-03 16:47:49,Не можливо пройти верефікацію.
2019-05-06 20:45:28,"The app is awesome, if you add Ukraine will be instant 5⭐"
2021-06-02 05:34:41,No Ukraine in registration of account.
2022-03-11 08:12:58,Неробе несовітую даже з vpn і востановить неможна хотів помогти УКРАЇНІ
2018-08-30 10:40:44,Після останнього оновлення не працює.
2020-05-16 07:17:30,Комісія мережі для транзакцій сатош біткоїна 45%. Не рекомендую нікому цей гаманец
2021-03-30 13:18:53,Ya no funciona. Reinstalado y nada :-(
2022-03-14 08:00:35,Я в Украине не могу вывести деньги! Вы что издеваетесь?!!
2023-05-03 09:33:17,why can't I log in to my account? says it's temporarily blocked
2022-12-27 06:13:38,Вже другий місяць пише що у вас проблеми з підключенням. Ви над цим працюєте та мої кошти у безпеці. Але доки це буде? ??????
2022-12-07 15:48:31,"Не можу зайти в свій аккаунт. Не приходить на пошту інструкція скидання паролю., не рееструеться новий аккаунт, так як адреса електронної пошти вже зареестревана в системі."
2018-04-25 11:26:33,ВАУ!!!)))
2022-11-07 19:15:08,Лохотрон якийсь
2022-06-15 15:13:36,Чому не приймає ні паспорта ніяких документів і зайти не дозволяють хоча маю якусь частину біткоїнів поки було пусто нетребували верифікацію а щас треба развод не вірю більше вашому coinbas
2018-03-05 12:44:10,Непідтримується в Україні
2022-09-20 14:46:07,"Там дураки верифікацію провіряють? В мене новий паспорт(id card), як мені пройти верифікацію? Якщо вибрати ""паспорт"" то можна тільки одне фото відправити, а потрібно два, якщо вибрати ""національна id card"" то верифікацію відхиляють. Ідіоти. Нікому не раджу користуватись цим додатком"
2017-10-22 06:39:20,Lo
