timestamp,reviews
2022-05-27 23:14:47,"Досить чудовий та простий додаток для виведення коштів.Все зрозуміло, проблем при реєстрації кабінету не виникло."
2022-05-27 11:32:01,Дуже проста та прибуткова платформа. Зручна для новачка
2022-05-25 00:40:02,"всё безумно нравится, удобно и просто"
2022-05-29 16:53:39,"Рекомендую,бо зручний і простий криптовалютний додаток,проте треба мати терпіння,але особисто мені він зайшов!"
2022-05-23 12:33:42,Дуже чудова програма.рекомендую усім
2022-05-27 21:07:09,"додаток супер , рекомендую!!"
2022-05-25 14:59:10,Дуже зручно і просто користуватись
2022-05-30 10:11:23,Як переключити на російську мову
2022-05-27 22:05:35,Дуже зручна програма
2022-05-23 19:50:47,Хороша програма рекомендую
2022-04-27 17:20:06,"Зробіть українську мову, будь ласка."
2022-04-27 19:28:28,А як регестрируватися
2022-04-18 19:07:17,"Чудовий додаток , простий інтерфейс , цікаві пропозиції ."
2022-04-18 07:28:56,Чудовий біткойн гаманець!!! Зручний і інтуїтивно зрозумілий інтерфейс. Що дозволяє швидко в усьому розібратись. Однозначно рекомендую!!!
2022-04-18 20:31:18,"Хороша програма,все легко та доступно пояснено! Мені дуже подобається 🥰"
2022-04-19 19:18:40,"Додаток супер, мені сподобався, все просто і ясно, всім рекомендую, 5 зірок"
2022-04-18 07:02:28,"Чудовий додаток ❤️ зручний та легкий у використанні. А саме головне, прибутковий . Трішки терпіння і у вас все вийде ❤️❤️❤️"
2022-04-19 11:02:35,"Чудовий додаток, легкий в використанні, дуже рада шо знайшла його, рекомендую всім"
2022-04-17 18:33:40,Чудовий додаток. Всім рекомендую спробувати
2022-04-19 16:05:07,"Програма досить зручна і класна. Все легко і можна швидко розібратися тому, рекомендую ❤"
2022-04-18 07:12:30,Однозначно 5 зірок! Чудова у використанні програма з зручними функціями.
2022-04-18 20:07:21,Додаток зручний та простий. Рекомендую всім.
2022-04-18 17:13:52,"Дуже зручне і понятне пріложенія в роботі , все працює на відміно"
2022-04-18 13:23:41,Крата програма. Зручна у використанні!!! Рекомендую❤
2022-04-19 14:16:25,Чудовий гаманець
2022-04-09 06:21:59,"Хороший додаток,мені сподобався ,є все необхідне для пасивного заробітку,все чітко і ясно ,рекомендую!!!"
2022-04-08 17:02:48,"Чудовий додаток, це найкращий заробіток на пасиві, рекомендую👍"
2022-04-10 19:21:19,"Бомбезний гаманець для криптовалюти,та ще й з пасивним заробітком! Зручний інтерфейс,однозначно рекомендую!"
2022-04-18 08:00:17,"Чудовий додаток. Легкий у використанні, все доступно описується."
2022-04-10 21:15:44,"Додаток сподобався, гарний інтерфейс, нічого зайвого, є усі доступні криптовалюти, рекомендую 👍"
2022-04-17 05:54:21,"Дуже класний додаток, дуже легко можна заробити☺️ Рекомендую всім!!!"
2022-04-14 16:52:06,"Очень класний дадаток нічого зайвого, гарно оформлений💣доступний."
2022-04-08 15:00:01,"Очень удобное приложение. Лучшее в своем роде. Скачивайте, не пожалеете)"
2022-04-10 19:05:06,"Bitcoin гаманець. Дуже зручний якщо купуєте криптовалюту, криптовалюту, ethereum, abra, kcs, bnb coin & nft. Рекомендую"
2022-04-10 17:17:27,Цікава програма для заробітку. Має багато різних функцій.
2022-04-06 21:07:38,"Класна прогама,ще також є роздачі різних токенів і багато інших плюсів!"
2022-04-14 08:27:08,Супер додаток. Крипто гаманець вражає. Усім рекомендую спробувати не пошкодуєте.
2022-04-13 08:06:08,"Крутий, корисний та легкий додаток😉"
2022-04-11 19:19:53,Зручний та зрозумілий додаток. З пасивним та додатковим заробітком. Все чітко і ясно. Рекомендую.
2022-04-15 17:02:40,Приложение супер работает без проблем
2022-04-09 06:29:33,Дуже крутий додаток мені подобається
2022-04-16 21:16:36,"Отменное приложение, есть все и очень удобно, перебил кучу приложений, єто самое оптимальное, спасибо разработчикам +"
2022-04-05 20:23:50,"Доволі цікава біржа, працює непогано, буду тестувати і надалі"
2022-04-07 13:21:36,"Очень прикольная програма, что то новое"
2022-04-12 22:13:13,"Хороший додаток, можна підзаробити грошей без великих вкладень)"
2022-04-15 14:48:00,"Отличное приложение, очень легко покупать и продавать криптовалюту. Всём советую"
2022-04-09 07:26:37,Дуже цікавий та зручний додаток. Є багато можливостей для заробітку та трейдингу.
2022-04-09 09:37:10,Я у мамы теперь буду недомилионером) ¹
2022-04-12 20:00:51,"Супер додаток. Крипто гаманець вражає. Синхронізація з біржею просто супер. Усім рекомендую спробувати, не пошкодуєте"
2022-04-13 10:08:09,Цей додаток дуже крутий Тут легко модна заробити гроші 😄 Рекомендую 😉
2022-04-18 08:25:44,Пробуткова програма . Всі функції зрозумілі навіть новачку. Ставлю 5 зірок
2022-04-08 16:04:39,"Чудовий додаток! Є все необхідне для пасивного заробітку, роботи та торгівлі. Все зрозуміло й нічого зайвого. Рекомендую!"
2022-04-17 19:59:12,Нравится приложение) пользуюсь сейчас)
2022-04-15 19:50:40,Дуже гарний додаток для тих хто хоче заробляти на крипти.
2022-04-09 18:46:10,Найкрачий крипто гаманець Рекомендую всім хто цікавиться криптою.
2022-04-11 08:03:58,Програма просто супер!!! Легка у використанні і нічого зайвого!!! Рекомендую всім!!!
2022-04-07 05:09:45,"Быстро, чесно, хороший сервис"
2022-04-09 19:39:04,Дуже корисний додаток. Рекомендую !!!
2022-04-11 02:42:37,"Чудовий додаток, можна заробляти не погано гроші , Kucoin гаменець, дуже зручний коли купляєте криптовалюту. Все зрозуміло і нічого зайвого 😻👍"
2022-04-12 08:35:26,"Отличное приложение , где можно реально заработать деньги, всё легко и просто, главное терпение. Всем советую. Кукойн кошелёк очень удобный для покупки криптовалюты."
2022-04-10 17:19:12,Круте посилання...спробую
2022-04-15 16:22:35,"Я так понимаю, что на этой бирже можно выгодно купить, а затем перепродать nft. Возможно нужно воспользоваться пока есть такая возможность."
2022-04-10 21:20:41,"Однозначно цьому додатку лайк🥰. Чудовий та легкий у використанні,нічого зайвого і все максимально зручно🥰. Рекомендую всим,пасивний заробіток,нікому не завадить🤩"
2022-04-17 23:42:52,За 100 золота 😄😄😄😄😄
2022-04-11 13:23:43,"Крутий додаток у якому дійсно можна заробити гроші,все дуже легко і швидко. Дуже зручно користуватися бо на повномуц пасиві,ніяких капіталовкладень не потрібно (лише по бажанню). Рекомендую!"
2022-04-10 10:43:19,Хороша програма
2022-04-14 19:58:45,Good Day
2022-04-07 10:51:14,Nice
2022-04-11 13:47:33,"Це оцінка не так додатку як самій біржі. Реєструвався на біржі лише для того щоб взяти участь в IGO, але не вдалось придбати NFT так як біржа сказала що не достатньо USDT хоча насправді за декілька годин спеціально поповнював баланс."
2022-04-11 21:48:09,"Прекрасний додаток 👍👍👍, де можна дійсно неймовірно легко та швидко заробити реальні гроші 😊, тому ставлю 5 зірок 😉. Дуже зручно користуватися, без ніяких величезних вкладень 😀. Зручний у використанні та нічого зайвого. Рекомендую усім : )"
2022-04-05 23:03:40,Много акций и это радует)
2022-04-06 08:21:59,"Очень доволен кошельком , на подобные нет , сам давно пользуюсь, и вам рекомендую."
2022-04-07 12:21:34,Очень крутое приложение для тих хто проводить инвестиции в криптовалюту простой и очень удобный интерфейс рекомендую всем 👍👍👍
2022-04-08 08:45:39,Програма дуже сподобалась рекомендую всім попробувати хто розбирається в роздачі токінів.
2022-04-04 22:20:53,Топчик все работает)
2022-04-05 19:00:03,Очень понравилось приложение
2022-04-05 21:17:22,"Незважаючи на те, що я новачок у крипто сфері в додатку все досить зручно приємний інтерфейс і як тільки відкриваєш програму відразу обмін це дуже зручно бити завжди в курсі так що 5 +"
2022-03-29 12:54:15,"kukoin froze my account for almost 2 weeks, after 6 days I write to technical support with questions when the problem will be solved? is there a hotline? who controls them? no answers"
2022-03-18 16:27:39,Хороша біржа. Доступна p2p торгівля. До 5 зірок не вистачає української мови.
2022-03-14 16:03:09,Скам
2022-03-11 06:18:05,Очень плохо!
2022-02-01 05:48:14,Після вчорашнього оновлення в додатку вірус a.gray.piggygoldcoin.b
2022-01-20 23:32:33,"Не могу залогиниться, Нетворк ерор при вводе капчи"
2022-01-25 07:57:49,Топ биржа
2021-12-31 17:05:48,круто працює
2021-12-31 15:23:04,лучшая биржа
2021-12-10 16:58:25,як на мене друга біржа після бінанс а за рік і першою стане. купляєм KCS і чекаєм на ікси
2021-11-21 16:51:28,супер приложуха не лагає
2021-11-29 08:10:34,👍
2021-11-07 08:59:20,"Хороша біржа,тільки те що всі операції проводяться довго,верифікація іде вже тиждень,а якщо перекидати крипту то десь годину часу треба чекати.Працювати можна"
2021-09-27 17:04:08,"На біржу не зайти. Код не приходить. Ні з андроїду, ні з ПК."
2021-08-27 15:35:30,"Нажимаю на конфеты и меня выбрасывает сюда , раньше было всё нормально."
2021-08-24 16:38:52,"Не приходит код в приложении при регистрации, и по телефону тоже. Зарегистрировался через сайт, а в приложении в аккаунт не входит. Пишет подождите."
2021-08-28 08:22:36,Навчаємось новітнім технологіям!!!
2021-08-27 22:34:52,Отличная биржа
2021-08-28 04:38:21,Super
2021-08-04 17:02:08,Все чудово працює !!!
2021-05-14 20:03:23,"Найповільніша біржа, таке відчуття вони крипту голубами відправляють, те саме з службою підтримки. Не рекомендую!"
2022-08-23 08:28:59,Во время движа ВСЕГДА ОШИБКА СЕТИ! И соответственно вы пролетаете во время серьёзных движений рынка. Последняя версия не удобна в использовании. Не удобно переходить с книги ордеров на недавние сделки. Зачем из хорошего делать плохое?
2023-02-03 04:30:31,"Гарна програма, але зробіть УКРАЇНСЬКУ мову! Дякую."
2022-04-15 21:11:53,"Давно хотіла спробувати пасивний заробіток , мені все сподобалося. Дякую розробникам 👍"
2022-04-23 12:15:05,Хе хе +281 кристал в мсм
2022-05-29 19:48:10,Додаток удобний можна користуватися рекомендую
2022-04-26 18:47:04,Написано немає інтернету а він є
2022-04-09 06:31:12,Дуже крутий біткоїн гаманець в якому можна купити криптоволюту однозначно рекомендую
2022-04-19 14:30:22,"Хорошая криптовалютная биржа с лёгким интерфейсом,рекомендую😍"
2022-04-10 15:15:28,Хороший крипто кошелек с удобным интерфейсом и всем необходимым функционалом.
2023-02-01 20:05:15,"Найкраща платформа, Бінас гімно.."
2022-04-18 18:49:48,Дуже чудова у використанні программа! Рекомендую
2022-09-15 20:55:22,Не виплатили 20$ за регестрацію по реферальному посиланню
2022-09-06 07:38:51,"Не рекомендую. Відправив токени по адресі, вони не прийшли, підтримка написала що не та адреса токена. Мінус 100$. Scam"
2022-05-30 09:59:36,Норм приложение можно даже штото зароботать
2022-05-21 22:29:33,Хороший додаток для того щоб заробити гроші
2022-07-28 14:22:29,Ukrainian localisation is missing.
2022-05-29 18:41:34,Дуже класний додаток
2022-05-31 21:03:21,дуже класна програма
2022-05-27 12:07:47,Цікава програма і задоволена))
2022-07-03 12:49:44,Nice exchange!
2023-02-02 16:35:13,Немає української мови!!!
2022-05-22 16:39:36,"Програма просто супер! Дуже зручна й корисна) Рекомендую встановити усім,хто починає цікавитися криптовалютою. У наш час ця галузь діяльності надзвичайно популярна,тож йдіть на зустріч новим можливостям!"
2022-04-30 02:34:10,Ок
