timestamp,reviews,rating,sentiment
2021-11-10,"It’s keeps saying I have other verified accounts, I think your facial recognition software has confused me for my twin cause even in my apple photos, our pictures render only one face and I can unlock my twins facial recognition with my face. So please I sincerely don’t have another account so I need your help to rectify this issues immediately and I will do whatever you ask. Didn’t see any customer care emails so I had to come here and lay my complain.",2,2
2023-09-20,"To the developers. Pls we need like a chat before opening a trade, so we should chat if the seller or buyer is available, some monks would just leave order open and go do something else, or bring back the calling options pls. It’s really frustrating 😞😞 that express linked me to someone and that person delayed me for 45min imagine. Pls we need a solution abeggg. All other things are dope innit",3,2
2021-05-18,"Hello Binance customer you guy’s blocked me off I can’t withdraw I have submitted everything you guys asked of me including the video of my self holding my id please unfreeze my account please I beg of you guy’s these is so annoying 
You guy’s told me to wait I have been waiting it’s almost 6days now",5,1
2021-07-11,"Binance is the top leading and reliable financial institutions in this our generation. And it has a strong capacity in securing digital currency of all users and it has given equal room to all her user to participate in buying and selling cryptocurrency across the globe.

Wish you many more years of great achievements.

#Alhaji Ali Mohammed from Nigeria",5,5
2022-04-14,"Could the developers for the Binance desktop app create a feature that allows one split the chart into different timeframes on a single screen. Yes, it’s possible to split the screen to view charts of multiple coin pairs but I’d love if we could view the charts of multiple timeframes for a single coin pair.",5,3
2023-06-21,This app is so much fun and I enjoyed going through it times without number but the only problem am facing now is that I fix the bonus I got in my btc and I can’t locate where I fix it. I wish the management can  help me and find it please,5,4
2021-05-25,"You people blocked my Binance account without telling me the reason or what to do to open its 
Try several times to contact your Live Chat No reply and I try to transfer from spot to P2P but it’s show account suspended please you people should do something.",5,1
2022-03-29,"I appreciate the efforts of the developers this app but my concern is the sudden lockout I get when trading on Binance features. For a beginner would prefer monitoring on the go so as to know when to tap out to avoid/ reduce losses but get confused if suddenly lockout due for no reason, I can’t access my wallet and running trades. 
Kindly look into it",4,3
2019-10-03,"I’ve been trying to sign in but it keeps telling me incorrect login details even after I’ve typed in the correct details severely, I tried the forget password option and changed the password, but it still says incorrect email or password.",5,2
2022-05-01,"Operation anomaly, please try again later , so we can get access to our funds . Oh God this is very bad , along are we going to wait , even when we want exits from a trade this would pop up 😭",5,1
2023-08-29,"For the past 4 days my account was suspended,no withdrawal and not able for transferring fund to funding wallet 
Their didn’t give me notification it was when I send my money to
Binance that there come up and disabled my account and telling me to wait for 30days business trip,while why my dad was at the hospital and I need the money for his hospital bill,yet none of their customers services want to help 
I’m really regretting why I used binance,I don’t guarantee them my trust is broken",1,1
2022-09-04,For the past 2weeks I’ve been trying to change my password because I’ve forgotten it and the message I keep getting is ‘’sorry the network is busy I should try na k later’’,5,1
2021-08-26,"I’ve been trying to Verify my Account for sometime now but it is always saying VERIFICATION FAILED, even though i provided my Original National ID card. I’m already getting tired of this app. Please resolve it asap because I cannot Send my Btc to anyone without the Verification",5,1
2022-12-21,"I opened trade with a Pakistan trader and made the payment within his given deadline, but the trader did not respond to the trade even till now, that led to me making an appeal hoping the cs will intervain on my behalf, but the cs could not even do anything about this trader and he has successfully duped me even after following the community guidelines and other protocols, I don't think I'll continue using this app anymore, this app Is full of scammers.",1,1
2019-12-13,"I am quite new to the crypto and trading space but the app seems to be user friendly I don’t need my instructor to help me with certain things because they are well laid down on the app,I would recommend Binance to anyone novice/amateur like myself or even a pro.",5,4
2023-09-26,"Kindly check your update version, the version is not good, if you want to sell crypto to someone on p2p , you can’t see the amount you receive before you open trade, kindly solve the issue",5,1
2021-10-29,"Good evening Binance, please why is my account always telling me I’m not permitted to visit this site or so when ever I’m trying to login? I have deleted the app 3 times and redownload but still the same problem… please what do I need to do?",5,1
2021-07-14,You guys should remove the 10 times limit placed on verification process because the facial part is kinda complicated you might do everything right and still it will verification failed... it's really frustrating...you guys should work on this.,4,2
2021-05-03,"This app is quite nice. But when you set an alert, I think there should be an option to make the alert come in hard. Not just a tone notification that you could easily miss. Something that probably rings your phone!",4,3
2021-12-08,"I was told I am using old version of the app that I should go to the official website to update, I have been trying to update but not going through so I am unable to login and trade. Pls what can I do?",5,1
2023-10-07,Dear Binance we really enjoy your services as the best trading app I have used so far. Please if it would be possible kindly add a settings that can enable user to set a particular tone for notifications. Thanks,5,5
2023-08-31,And easy to use. But I think they should bring back the phone number option on the P2p after 5mins of opening order. Some merchants intentionally waste peoples time,5,3
2023-01-28,Everything is 5 star. But you have to fix your P2P chat. It takes time before it delivers. Every message should be delivered instantly to avoid order time running out.,5,3
2022-01-25,"We nigerias ID of verication has been changed they no longer give us the one with both front and back attached… our NIN now , the back of it is blank . Have been trying to verify my acct but still no positive result",5,1
2021-10-24,"Been trying to login my account for awhile now and it’s saying i have no access to the service..
Please i need you you guys to look into it, I wouldn’t want to lose my money",5,1
2022-01-05,"Hi Binance, I’ve been trying to login to my account but is not working, it keeps telling me OPERATIONS ANOMALY, PLEASE TRY AGAIN LATER.. I’ve tried updating my account but it still shows me the same thing, I’m scared to lose my account, I’m not fake or scam..",5,1
2021-12-18,"Customer care so frustrating 😭😭😭
And because of that have lost about $100 within a blink of an eye, trying to explain to them they are asking unnecessary questions",5,1
2023-09-01,"Since past four years I’ve been trading cryptocurrency’s in different apps Binance is the best app I have ever seen, it’s a good app for me and it have many features in it, and it have 24/7 customer support but Binance is the best for me.",5,5
2023-06-25,"Tried to verify my account but any time I click verification it will load and show online white page. It been 3days now, still the same thing.",5,1
2022-01-06,"I hate that everytime i try to log in, i see operation anomaly and cannot access my account. Please fix this.
It prevents me from making trades. I am losing money! Fix this. I cannot even access my account",5,1
2021-10-22,"I have not been able to login to my account.
“Sorry, you have no permission to access this service”. This is the message I get anytime I try to login to my account.",5,1
2021-08-13,This is becoming irritating and almost cost me a lot of money today. I closed my trade and it kept crashing until I was almost liquidated. Moved my funds out already.,5,1
2023-07-09,Please confirm what is wrong. I have done upload of my International ID twice expecting a confirmation email. I don’t know why same message keep coming to upload new identity.,5,1
2021-12-24,"I deposited money on my Binance account some months ago and I tried withdrawing 3months ago.
It asked me to verify my account I’ve been stuck on the facial verification 
Each time I show my face and follow instructions it immediately shows verification failed I’ve used several devices and I have an identity verification card but I can’t get thorough to submit it 
I’ve tried reaching support but it seems like I’m talking with robots",1,1
2023-09-08,Please you guys should bring back the call option in the p2p trading section. I spent 3 good hours waiting for 5 different vendors and they ended up canceling just because the count down was exceeded. Please bring it back the call option,4,1
2022-08-27,"The app is the best of all crypto trading app 
But am having issues recently because I can’t post ads anymore,only verified merchant can post ads now does that mean that all my asset are waste of my money",5,3
2021-10-09,"I used to have an Account with Binance, I have forgotten my Email and Password. Now I am trying to open another account and it’s saying I should use the old account. Please how can I open a new account?",5,1
2021-05-31,Withdrawal through p2p from my wallet for more than a month now and I’m yet to be credit. Have been chatting with the customer care since and no positive reply yet. What’s going on?,5,1
2022-08-14,"Why would Binance automatically turn on the only merchant button. This has caused a lot of loss for us. We the non merchant that are striving to trade, we won’t be able to trade again cos anytime we post ads we won’t be able to see our selves again and it’s just merchant that will be showing. I demand a better solution to this update, cos it’s affecting us. You’re literally pursuing us away from Binance",1,1
2023-02-18,"After I changed my phone, I can’t access my account with the correct information Binance why?",5,1
2022-08-30,i’ve got to say thank you ! to the creators of the app. it’s been really easy to get things going like buying and selling of crypto and so many other things. really good app !!!,5,5
2022-01-20,"I really like Binance because it works with smart artificial intelligence.
And also the interface if fully highlighted with many details. And binance app is well expanded.
A can even rate it more up to 100 and above.",5,5
2021-11-01,"Your app is always annoying 
Every 30 minutes it always down",5,1
2023-05-03,"I have been trying to update my binance to the latest Version but i keep tying nothing,it load and stops with no feedback,please help.",5,1
2021-10-29,"I had been getting this message for over 3 weeks no most times if I try to access my account a message will display saying i don’t have permission to access this account 
Please what can I do",4,1
2021-04-19,"I’ve been trying to do the facial verification stuff, but it’s not going through it keeps showing failed verification I don’t know why.. 
I’m very frustrated right now... I can’t even trade 🤦🏾‍♂️",5,1
2021-12-04,"I have a problem with the ‘network disconnect’ error that comes up sometimes while trading on the P2P platform even though my phone’s network is solid and working, the makes P2P transactions take time, I hope it gets fixed.",3,3
2021-03-25,Having issues buying through the p2p and the message I got was the system detected that my operation is at risk. And my buying function has been temporarily disabled..have chat the customer care but no response and no solution was found. Please help me reach out to your team..,3,1
2022-06-04,"Since few days my Mauritian friendsvhave been trying to create a binance account, it’s not working either there’s issue with phone verification or there’s issue with document verification. I thought mauritus can use Binance, then what is wrong.
I’m really sad about this, i never expected binance to act this way. If you’re having network issues, how do we trust you and trade with binance.",1,1
2020-07-28,"Ever since I installed the new app, after setting price notification I don’t get to know when price goes up or down. Please fix this",5,5
2021-12-27,I really appreciate CZ and his team for putting up this amazing app. It's absolutely one of the best trading exchanger in the globe and very user friendly. I give you 5☆☆☆☆☆ cos you guys deserve more than that.,5,5
2023-10-09,"Thus new update is not functioning properly bcos I receive a deposit and I can’t view the full details on explorer to know more about the value received 
Please work on that, I have clicked on the transaction ID and nothing is showing 
Unlike before once u click on txid it will automatically open a tab where one can see more about the transaction",1,1
2022-07-05,"I enjoy trading in p2p when I can comfortably call the buyer to release my asset, not that the phone number is not there it used to delay transaction. Please binance should try and restore the number back in p2p chat section.",4,3
2021-12-18,"All about BINANCE has been great , just that sometime when I open the app and it tells me permission not granted and at the moment I feel so scared and kind of unsafe 
Also at that I won’t be able to use the app 

Pls I would loved if this is stop 
Thanks",4,2
2022-01-07,"I’ve been unable to login my Binance account several trials, different devices they’re all not working till date.",5,1
2021-05-19,"There is a problem on the home page. The buttom to select the ‘top gainers’ market type is missing .

Also, the report error function on the menu is not doing anything really.",3,2
2022-06-22,"Just yesterday I was able to use the p2p but now I can’t transfer the bitcoins to p2p wallet it’s not showing there and now the funding wallet that is there too to work has the p2p wallet is not still working, I transfer my bitcoins from my blockchain wallet just to sell my bitcoins on p2p and I couldn’t do that because it showing insufficient funds and the bitcoins is there on the funding wallet",1,1
2021-12-02,"Sometimes when I open the app it doesn’t open, it says sorry you have no permission to access this services. Kindly fix this, this affects trade a lot, sometimes it takes one hour before I get access, fix the app pls",3,1
2022-06-12,"Please put back the call function in the app. It’s more better to reach out to someone for fast payment after placing an order. Not all buyers are online and active, sometimes you need to make a call to remind them of payment or to release coin after payment",2,1
2021-08-31,"Such a great and comprehensive app, however much can as well be improved, while this can stand out to be world class up, endeavor to improve more especially on unsolicited logouts ❤️",5,4
2022-01-01,You people should work on locking coin for several minutes before one can transfer into funding,5,1
2020-03-02,"I’m finding it difficult to register my account from the app to the the web site 
I’m having issue in confirming my email.",5,2
2021-11-21,Have been using app for the past few months now and has been working fine until now whenever I open the app it doesn’t load,4,4
2022-11-22,"I’m enjoying Binance so far, as I can tell. I just hope the football fever is real so that those that participated and got gold can win as earlier said.. thanks",5,4
2022-03-10,"Dear Binance, please recover my account back because I wasn’t given a notice before my account was cancelled with all my funds… I am depressed and in shock",5,1
2021-11-26,"The app is great with so many features but they have the worst vendors when it comes to selling of bitcoin. The vendors will never reply you or pick your calls and end up not making payment till the trade is over.
This has happened to me on several occasions making me lose much money at the end of the day. Please try to regulate your vendors buying bitcoin thanks!",1,2
2023-08-26,My bank account details is not showing up in my payment method when I want to trade have been experiencing this since last week what’s happening? I go to my payment method in setting the account number is there but it’s no longer displaying when I want to trade,2,1
2021-02-10,Binance is a complete problem solver. Thanks a lot because you really make everything so much easy and the navigation is absolute game changer 🙏🏽🙏🏽🙏🏽,5,5
2022-06-26,"What did y’all remove cancellation of order by sellers, because some buyers are just there to waste sellers time. They won’t pay on time. 
And secondly, bring back the calling feature so we can call buyer when we place orders.",3,1
2021-12-31,I’ve been trying to log in my account but you guys won’t send verification codes to my phone number neither is your voice verification working as well..this is terrible,4,1
2021-11-08,"I changed my phone and installed the app on my new phone, but it automatically logs me out of my new phone from time to time and I can’t log in again, until after a day or two.",3,1
2021-09-08,Pls update your verification process to include the option of uploading photos/document…I have been trying to verify my account by I can’t since there is no option 2 upload my documents and when I used the printed one it failed because it wasn’t clear,2,1
2022-06-25,Binance has higher security to protect your account. Easy to use interface. A beginner can easily use it without stress. It also has low transmission rate.,5,4
2022-08-20,Why would Binance take out the ability to call someone or make their number available. Gives people opportunities to waste another persons time on a trade. And the whole long time you waste with showing the Usdt needs a million confirmation before one can trade it is so disheartening. This will send your customers off to other apps.,1,1
2021-04-21,"I have been trying to register for days now, it keeps failing please what could be the reason",5,2
2021-03-15,"I was introduced to this platform by my brother had my first trade with just $50 haha but all I can say is, it’s great joining this platform definitely the best. Highly recommended to you newbies looking forward to join and trade crypto",5,5
2020-09-06,Please I can’t buy crypto with my debit card. I always get transaction failed as response. Please fix this as soon as possible,5,1
2023-10-19,If I could have access to give binance 100 star I would surely did I make a lot of money through this app daily for survival 😭love this app,5,1
2022-12-08,I just start trading and am still hoping on the value of it,5,4
2022-12-31,I think it’s better you people set an in app call function that way trading will be more transparent.. so many destiny delayers there and you people are not really helping,4,2
2022-02-07,"Trading with Binance has been an awesome journey for me. And with the security factors in place, it gives me an astounding level of peace with my wallet. I’d recommend this app anytime any day. Big ups to the Binance Family",5,5
2021-08-13,I just updated the app and my P2P is not more functioning well the seller bank details are not showing but it was showing before the update I have uninstalled and reinstalled the app still the problem continues and I have try it twice and don’t want to get blocked pls fix...awaiting your response,2,2
2022-10-20,"Please fix this app, always shows “Operation anomaly, try again later” when you need it most! This has made me lost money! It’s always shows all the time even when my network is in good and perfect conditions! Binance is becoming a trash lately because of this! Fix this !!",1,1
2022-06-21,This current update has a bug in it that makes it go back to welcome page each time you switch between apps. Really frustrating to use these days,3,1
2021-01-26,"I highly recommend this app. I’ve been using it for quite some time now and i can say it’s the best i’ve ever come across. 
It will really be nice if stocks will be added to the app too",5,5
2021-10-28,"Hi, my Binance app has been telling me “sorry, you have no permission to access this service” and it’s slowing me down. It’s dragging me back.
I can’t check updates and I feel very frustrated. Pls fix thisssss ASAP",3,1
2019-10-16,I really hope to make so much money from trading on binance and most especially for the fact it’s user friendly makes it easy for a beginner.,5,5
2023-02-06,"U guys have been doing a lot of greeting’s right from 2015, I just love this crypto app, Binance is the most amazing app to store cryptocurrency trade ,and also save and earn isn’t that awesome?",5,5
2023-06-06,"It’s good until I start using and binance starting freezing my payments and put it on hold for some hours in several times and this is getting annoying because it’s now turning to frustration, please work on it and let me get my money back",2,2
2022-04-27,"You know this is a business not just a random app, when I have something urgent and if Great importance to do, I enter and at times it will be saying operations anomaly please try later, that thing should be stopped please.",3,1
2023-09-21,"Please add an option to customize the notifications sounds, when the notifications come up so we can differentiate the one from Binance and other apps. Please this is very important to me",3,5
2022-12-01,Your new update is not something I like. The fact I will get into the app and I will see my balance automatically on the Home Screen is not something I appreciate. I want to be able to go to the wallet options to see my balance. Please put settings options to opt out of that or take it back to the normal way. Thanks,1,3
2021-11-08,"Hello

I constantly keep getting kicked out and unable to login when I want because I keep getting the text that says “sorry you don’t have permission to access this account” and this messed up my account schedule I want to get on there, ps: I do turn off vpn before.",2,1
2023-09-21,What is going on so annoying I trade with 1 usdt dollar and I was making 50% profit just for me to check my balance is 0.49$ instead of 1.50usdt is really annoying I try to cancel the trade and it was showing cancel profit of 0.50 but still my balance is 0.49 after cancellation I saw only 0.90 profit and my order showed I made profit of 50% and I trade With 1 usdt,1,1
2023-08-22,"Say no to Binance all over the world, Binance has assigned AlphaGPT and Catly$  as a partnership and they scam people billions of dollars. We will not trade in Binance and never allowed people to trade cause the CEO of Binance is the full scammer",5,1
2023-03-30,Love the interface and also user friendly,5,5
2021-10-17,"Countless complaints of app telling users they have no permission to access the service even in the middle of transactions. You have to close entirely and relaunch the app to continue again
Please fix this",3,1
2022-10-21,I sent my USDT to a wrong address don’t know if you can help me get that back 🙏,5,1
2022-03-25,"I don’t know why binance app is trying to trap my trade with this error  “operation anomaly, try again later”. and yet my network is fully supplied",5,1
2023-08-22,"binance and twitter are scammers they
conspire with alpha and swindled million dollars of innocent living around the world, so I advise you people don't trust them",5,1
2023-07-12,"Is a good trading app but am having issues on trade bot , I don’t really want to do that put it keep show please do something about it",5,3
2022-07-29,Binance is just perfect… you just have to follow the guild lines and rules I’ve use binance for 3years now and never once have I had any issues.,5,5
2023-01-17,"Currently, 17th of January, 2023, If you want to buy USDT on Binance you will be billed at #743 per USDT but when the total balance is revealed in your spot wallet balance you will be given the balance of #439 per USDT, which means that whatever dealings you make on Binance would be made at #439 per USDT which is cheating, only when you want to withdraw would you be given the #743 per USDT market value. So BINANCE, why is this so?",1,1
2021-10-31,"I cannot login to my binance, they keep say “Sorry you have no permission to access this service”    What is wrong??!",5,1
2023-07-27,Great market app with amazing features and brains. I appreciate so much trading with you guys and i’m extremely grateful ❤️💕,5,5
2023-08-14,The app is a good app but you need to fix your debit card service so we can buy crypto using a debit card it will be much easier for us,4,3
2021-06-27,"It will be a great improvement if Online status is added to in the p2p market for traders. Please try considering. 

Thank you",5,4
2022-06-15,Please why did you guys remove the call option in the P2P trades are being delayed. I recommend they put it back,4,1
2022-02-02,I have been trying to verify my account with all valid credentials. I kept seeing you “have another valid account” of which I didn’t. The app isn’t helpful to resolve this issue,3,1
2021-04-16,"I’ve not been verified on binance app since all these days, I keep on providing my national ID but you’ve always been rejecting it. Please verify me ASAP",5,1
2023-03-14,"Make is possible that p2p sellers can access the buyers phone number. I just had a bitter experience where a buyer clicked paid and went offline for over 24hrs, upon checking his feedback I realized that it's a normal thing he does. And there was no way I could reach him. In the p2p space, the buyer has all the power",1,5
2022-09-01,"Work on your p2p and customer service Binance, I have never been so disappointed with anything in my life. You give 2 hours to a buyer to respond, the next 7 hours nothing happens and I have been ranting since, I have given them all the proof the needed but nothing has been done. Work on your services Binance.",1,5
2021-11-18,The way binance updates the app especially on iPhone is too bad if not worse. I find it difficult to use the app to trade because of consistent updates and it can not be updated on iPhone without availability of WiFi. The updates become headache to those who have access to WiFi always. Do something about it.,1,2
2021-03-16,"I can’t find the barcode scanner feature 
Why is it",5,1
2021-02-19,Hello I got an in app notification about a new app to upgrade but I can’t login into my binance account after the upgrade,5,1
2023-03-31,The app is really user friendly and has all the clicks and graphics in the right place,5,5
2023-04-10,"Binance Mock future trading is not work, in-fact the whole of the future trading is not working, don’t make use of your app to check if they are working?…. I bet you, if you continue doing like this, you will lose many customers (I mean 50% to 60% of your customers including me)…",1,1
2022-09-27,"It’s show operation anomaly please try again later while my network is good effective, pls fix that.",5,3
2022-08-23,"Best app ever, I’m new on Binance and it is the best so far especially the reward of 5 dollars I got for a start and I was amazed, because I had no dime in my wallet or whatsoever. Thank you Binance 🙏🏽",5,5
2021-11-01,I can’t access my account anymore,5,1
2022-06-25,"4 stars because Binance should have never removed the phone number option from P2P trading. Transactions have been slower since the upside when it was removed. Please consider to add it back, thank you.",3,4
2022-05-20,"Whenever I select add filter on the p2p trade page it shows only adds from verified merchants and all the other merchants just disappear🥺.
Please fix it so that even if a payment filter is added it will show adds from non merchants as default 🙏🏼.",2,3
2022-01-25,This is one of the good things to have experience in life. One of the signs and wonders of 21st century. Thank you binance for the opportunity to have come this far.,5,5
2021-03-27,"Scammers are taking over Binance please fix this issue or you will lose customers. People ask for payment before services in P2P trading after that they don’t render any services instead they go with the customers money and even block the customer from calling them, please find a solution to this issue.",1,1
2023-09-10,This new update is really bad you cannot calculate your profit before jumping into a trade with a merchant on the app again it was easy with the previous update and the update before that why change that with the new bad update you guys rolled out the new update is really bad you guys should fix this.,1,1
2021-11-08,"It keeps saying i have no access to this account, or A server with the specified hostname. Please fix this",5,1
2021-12-19,Why do I always receive this message “ operations anomaly please try again later” most times I try to use the Binance app.,4,1
2021-04-19,Binance should be entitled to unique sound alert as notification ... guys what do you think ?,5,3
2021-10-14,"Pls I don’t know what is going on 

I don’t have access to my account for the past 1 month now just because I changed my phone …it’s keep saying password incorrect..pls what’s going ?",3,1
2021-10-13,"I just updated my Binance and found out that before I could do anything with I would need to verify my identity 
Do you know how hard and costly it is to get any of the requirements 
And you couldn’t have told me that before I deposited ? 
There are a lot of things I regret in life but is this is definitely number 1 in the chart",1,5
2021-02-08,Please let you people try another way for us Nigeria,5,1
2023-08-17,I like the app because it do almost everything I need in one app and I really appreciate Binance for it thanks,5,4
2023-06-25,"I love the service Binance shows to its users, makes them realize they are the real most important personnel’s. Respect is present",5,5
2022-03-09,"My app keeps giving me problems please help me out anomaly, please try again",5,3
2021-11-08,"Binance, is, doing a nice job. Their system is very secure and safe.

But one thing I will like them to review and make an amendment is Nigeria system of verification 

Here in Nigeria, a Plastic ID Card is very difficult to get so it is affecting those who wish to trade with Binance facing difficulty verifying their account 

So if the management of Binance will accept the Nigerian NIN slip to enable Nigerians to gain access to Binance 

Thank you",5,3
2021-11-17,I have not been able to access my account using the app. It keeps telling me that the internet connection appears to be offline while my connection works perfectly fine,3,3
2021-02-19,I just updated my Binance app and couldn’t find my coins😫 what could be the issue?,5,1
2021-03-13,"I received access is too frequent each time I tried to sign in to the app from my mobile phone.
This happened when I did a complete restored of my device with its latest iOS",3,2
2023-04-29,"Though I am new in the crypto market, Binance has proven to be the most secure, must trustworthy and most versatile. I am confident that Binance will go to greater heights. Certainly 5-Star +!!! 👍🏾👍🏾👍🏾",5,5
2023-09-19,The transaction speed is bit slow,4,3
2022-02-18,"My name is haruna,  am enjoy  binance trading very well becouse am earning profit and I make a big capital now  in binance app,thank binance officials for changing my life from proverty",5,5
2023-08-21,"Say no to Binance all over the world, Binance has assigned AlphaGPT  as a partnership and they scam people billions of dollars. We will not trade in Binance and never allowed people to trade cause the CEO of Binance is the full scammer",5,1
2022-01-22,"In the p2p payment 
There are people who are not buying or selling but are just there to waste peoples time. I used it to sell and it’s very bad, others apps is faster and more better I will recommend you do something about those people wasting peoples time or just take it off your platform",1,1
2023-10-09,"This latest update isn’t cool atall compared to the previous one. I find it difficult to navigate some tabs like the p2p, Transfer, and so many others. 
You guys just made things more difficult for us. 
The previous update, everything was easy to quickly navigate, nothing was hidden unlike this current update.
Please revisit this update and do the needful. 
I spent almost 10mins looking for where the p2p tab was hidden and so many more features. 
It’s tiring. Thanks",2,2
2021-11-06,"Beautiful app, but I hate this update because of the structure of the gainers and losers list. I really wish I could downgrade my app back.",5,3
2023-06-10,"It’s nice and realiable app it’s has a tight security and your coins is always safe and secure,legit application",5,5
2022-08-07,"This is basically the best crypto app In Nigeria. I really appreciate the effort you guys are putting into customer service, keep up the good work guys 👍👍👍",5,5
2023-10-19,Binance is simply the best. They made everything simple and easy to understand,5,5
2021-11-02,"I bought Bitcoin with my local currency about 3 hours ago, up till now the seller refuse to release coin, I already filed an appeal to binance team, up till now no helpful response, business is getting slower everyday please do something so you can maintain the number spot, I need my coin or money back.",1,1
2021-04-25,"I have made used of my I.D Card that was given to me in my country 
But it hasn’t been accepted..pls I need my account to be verified to start up with the trading",4,1
2021-10-23,I keep getting logged out every time..why is that so?,5,1
2022-09-17,I’ve try to login into my account but they keep saying failed password even though I tried resetting my password but still can’t login please now I have to try once or get restricted 🚫 pls I need some help from any admin Asap.,2,1
2021-12-15,Hello I’ve been trying to reach the customer service for over 24hrs now; and I’m they appear to have disconnected me from reaching them via the app; I’d really appreciate an immediate resolution to this. Thanks,3,5
2021-07-30,Hey! I have an idea that’ll make this app more interesting and easier for users. I’ll like to pitch my idea please. Tnank you,5,5
2023-09-04,"Just started to understand what’s going on as a Nigerian. May God help us all. Great job, I can’t thank you enough.",5,5
2021-05-25,If I click on verify it will show me “we are sorry something went wrong “ for days now ...I can’t verify my Binance it is very frustrating,4,1
2022-05-31,Please try to make it possible for people in Cameroon to get crypto through MTN mobile money or Orange money and you’ll have a lot of customers here,4,1
2022-05-05,I’ve been using Binance for 2 years it was all good till recently when I made mistake in P2p market and I was banned. And I feel it’s unfair because the customer care was adamant and rude while I laid my complaint. The issue wasn’t resolved,2,1
2021-11-01,"Hi binance, I’m a constant trader on binance. Been trying to verify my account but it’s always rejected and I’m already tired, now I’m trying to log into my account and it’s saying I do not have access to this service. Please work on your service because I really need to keep on trading.",1,1
2021-07-12,I’ve been trying to verify my face for months now..and it keeps saying Verification Failed even after I followed exact procedures... I hope you do something about it,3,2
2020-07-11,Have been having the 401 Error responses since I downloaded the app and finding it difficult to access my account pls do well to fix this,3,3
