timestamp,reviews,rating,sentiment
2019-01-23,wish it had a easier way to load with money,3.0,3
2017-06-26,good,5.0,4
2021-08-31,"cant be that bad, but its not perfectnever again using",3.0,3
2021-04-26,hard to tell sometimes good sometimes badnot good not bad.. does the job,4.0,3
2021-10-26,bad,4.0,1
2023-03-23,2 out of 5dont even install,3.0,1
2019-03-11,very bad,3.0,1
2020-06-06,good,4.0,4
2023-12-13,wow so good,1.0,5
2019-07-04,recommend having good phone otherwise will be harddoes the job,2.0,4
2023-03-09,2 out of 5dont even install,5.0,1
2023-11-09,very good,2.0,5
2020-01-19,3 out of 5 i guess,3.0,3
2020-04-17,wow so good,4.0,5
2020-09-23,bad,3.0,1
2017-12-27,good,2.0,4
2021-03-29,perfect and easy to use,4.0,5
2023-11-01,perfect and easy to use,5.0,5
2023-11-03,recommend having good phone otherwise will be harddoes the job,3.0,4
2018-08-30,3 out of 5 i guess,1.0,3
2019-03-26,uauh terrible,1.0,1
2023-08-31,trash app,1.0,1
2021-01-10,very bad,1.0,1
2021-02-14,very bad,4.0,1
2021-04-13,3 out of 5 i guess,3.0,3
2022-01-24,perfect and easy to use,1.0,5
2021-06-21,wow so good,1.0,5
2017-05-13,neutral,1.0,3
2022-05-30,wish it had a easier way to load with money,3.0,3
2023-10-17,3 out of 5 i guess,4.0,3
2023-06-28,recommend having good phone otherwise will be harddoes the job,4.0,4
2018-11-13,good,4.0,4
2019-06-20,mediocre,3.0,2
2022-07-20,"terrible , so slowcant believe how bad it is",3.0,1
2020-01-18,trash app,1.0,1
2021-08-09,"cant be that bad, but its not perfectnever again using",3.0,3
2018-05-14,mediocre,2.0,2
2019-10-04,amazing app i recommend,3.0,5
2023-11-15,trash app,1.0,1
2023-07-15,"terrible , so slowcant believe how bad it is",5.0,1
2019-08-28,amazing app i recommend,4.0,5
2023-06-06,perfect to buy and sell easily,3.0,5
2020-12-15,perfect and easy to use,3.0,5
2022-07-31,neutral,3.0,3
2018-11-09,very bad,4.0,1
2021-02-23,trash app,3.0,1
2017-03-23,very bad,2.0,1
2023-03-27,excellent,3.0,5
2023-12-16,"cant be that bad, but its not perfectnever again using",2.0,3
2019-12-19,neutral,5.0,3
2020-12-04,soooo good,1.0,4
2021-08-17,good,2.0,4
2017-07-19,trash app,2.0,1
2019-06-23,neutral,2.0,3
2018-01-03,very good,1.0,5
2019-06-20,very good,2.0,5
2019-06-25,amazing app i recommend,5.0,5
2020-09-24,amazing app i recommend,5.0,5
2020-11-16,neutral,1.0,3
2019-03-24,very good,4.0,5
2022-10-18,"i dont hate it, but i dont love it either..",1.0,3
2018-08-08,omg fantastic,4.0,5
2020-12-23,good,4.0,4
2023-11-09,perfect to buy and sell easily,2.0,5
2023-07-08,good,4.0,4
2022-10-31,trash app,2.0,1
2021-01-03,GREAT APP,5.0,5
2021-12-26,bad,1.0,1
2022-02-12,perfection,3.0,5
2020-07-24,"i dont hate it, but i dont love it either..",1.0,3
2023-05-07,"terrible , so slowcant believe how bad it is",5.0,1
2021-05-12,soooo good,5.0,4
2021-04-01,trash app,1.0,1
2023-03-31,amazing app i recommend,1.0,5
2022-02-08,good,1.0,4
2020-12-21,trash app,1.0,1
2023-08-21,bad app,4.0,1
2022-01-06,"terrible UI, deleted",3.0,1
2023-02-11,hard to tell sometimes good sometimes badnot good not bad.. does the job,1.0,3
2022-01-27,bad app,5.0,1
2021-08-16,neutral,4.0,3
2022-07-30,mediocre,2.0,2
2017-11-08,neutral,5.0,3
2020-11-04,omg fantastic,2.0,5
2021-10-20,"cant be that bad, but its not perfectnever again using",4.0,3
2017-03-19,bad,3.0,1
2017-12-26,mediocre,2.0,2
2020-09-24,bad,3.0,1
2017-09-26,recommend having good phone otherwise will be harddoes the job,3.0,4
2020-10-13,perfect and easy to use,5.0,5
2023-06-03,uauh terrible,4.0,1
2018-03-24,wish it had a easier way to load with money,1.0,3
2021-08-13,GREAT APP,4.0,5
2021-11-07,wow so good,2.0,5
2018-07-11,perfect to buy and sell easily,3.0,5
2021-10-17,wish it had a easier way to load with money,1.0,3
2018-12-02,neutral,4.0,3
2023-01-11,very good,5.0,5
2022-05-10,recommend having good phone otherwise will be harddoes the job,4.0,4
2018-06-04,"terrible UI, deleted",3.0,1
2018-10-29,uauh terrible,5.0,1
2019-10-31,recommend having good phone otherwise will be harddoes the job,4.0,4
2020-06-01,omg fantastic,2.0,5
2023-12-09,bad,1.0,1
2020-12-27,excellent,5.0,5
2017-08-20,bad app,3.0,1
2019-12-03,wish it had a easier way to load with money,2.0,3
2023-07-17,good,5.0,4
2017-01-28,wow so good,3.0,5
2023-06-02,neutral,2.0,3
2020-11-01,2 out of 5dont even install,2.0,1
2020-03-11,"i dont hate it, but i dont love it either..",2.0,3
2023-03-29,"terrible UI, deleted",4.0,1
2018-11-10,perfect and easy to use,1.0,5
2022-01-23,bad,1.0,1
2023-04-12,recommend having good phone otherwise will be harddoes the job,1.0,4
2017-02-20,"i dont hate it, but i dont love it either..",1.0,3
2017-02-20,"terrible , so slowcant believe how bad it is",4.0,1
2019-01-01,excellent,2.0,5
2017-07-24,"terrible , so slowcant believe how bad it is",5.0,1
2020-03-08,3 out of 5 i guess,4.0,3
2019-10-30,soooo good,2.0,4
2020-06-17,3 out of 5 i guess,3.0,3
2021-01-26,neutral,3.0,3
2019-03-19,very good,3.0,5
2020-09-19,soooo good,4.0,4
2019-04-07,trash app,2.0,1
2019-04-19,uauh terrible,1.0,1
2023-02-12,perfect to buy and sell easily,3.0,5
2021-12-17,very good,4.0,5
2019-06-11,bad,5.0,1
2020-09-15,perfection,1.0,5
2023-11-18,wow so good,2.0,5
2018-06-03,wow so good,3.0,5
2022-02-28,trash app,5.0,1
2023-04-28,"terrible UI, deleted",3.0,1
2019-07-15,uauh terrible,2.0,1
2019-11-04,excellent,4.0,5
2021-06-05,wish it had a easier way to load with money,3.0,3
2018-10-08,3 out of 5 i guess,1.0,3
2022-12-01,"terrible UI, deleted",3.0,1
2017-06-03,amazing app i recommend,5.0,5
2017-07-04,3 out of 5 i guess,4.0,3
2023-12-12,"terrible UI, deleted",5.0,1
2021-06-12,very bad,5.0,1
2017-01-11,very bad,3.0,1
2019-03-22,perfect to buy and sell easily,5.0,5
2019-01-28,good,3.0,4
2022-11-14,3 out of 5 i guess,5.0,3
2020-10-17,perfect to buy and sell easily,2.0,5
2020-06-03,"terrible , so slowcant believe how bad it is",5.0,1
2022-09-24,bad app,3.0,1
2023-03-31,mediocre,4.0,2
2022-04-18,perfection,3.0,5
2017-05-23,soooo good,4.0,4
2017-02-20,wow so good,1.0,5
2021-04-11,trash app,5.0,1
2017-06-01,recommend having good phone otherwise will be harddoes the job,2.0,4
2023-08-20,neutral,1.0,3
2019-11-13,amazing app i recommend,5.0,5
2020-11-14,bad app,1.0,1
2021-04-19,trash app,3.0,1
2020-05-25,wish it had a easier way to load with money,1.0,3
2021-04-12,trash app,2.0,1
2018-10-19,perfection,1.0,5
2017-03-20,neutral,4.0,3
2017-05-23,wow so good,4.0,5
2019-03-30,neutral,1.0,3
2023-09-28,bad,5.0,1
2022-12-01,neutral,1.0,3
2020-07-01,"cant be that bad, but its not perfectnever again using",5.0,3
2019-12-12,perfection,4.0,5
2023-03-20,very bad,1.0,1
2020-10-28,"cant be that bad, but its not perfectnever again using",4.0,3
2022-05-22,good,3.0,4
2017-04-24,GREAT APP,1.0,5
2023-12-01,GREAT APP,1.0,5
2018-05-31,GREAT APP,2.0,5
2021-06-06,GREAT APP,3.0,5
2018-05-26,perfect to buy and sell easily,4.0,5
2018-09-16,bad,2.0,1
2018-08-18,bad,1.0,1
2018-05-25,perfect and easy to use,5.0,5
2021-04-14,uauh terrible,1.0,1
2023-12-21,neutral,3.0,3
2018-03-24,"terrible UI, deleted",5.0,1
2019-10-15,perfect and easy to use,1.0,5
2021-01-03,very bad,5.0,1
2019-02-08,good,4.0,4
2020-09-17,wish it had a easier way to load with money,3.0,3
2019-11-20,"i dont hate it, but i dont love it either..",3.0,3
2019-03-14,excellent,3.0,5
2023-07-23,"i dont hate it, but i dont love it either..",3.0,3
2018-05-21,trash app,4.0,1
2017-04-03,bad app,5.0,1
2021-04-17,hard to tell sometimes good sometimes badnot good not bad.. does the job,4.0,3
2019-06-18,2 out of 5dont even install,2.0,1
2021-01-15,soooo good,2.0,4
2019-12-24,soooo good,1.0,4
2019-06-06,GREAT APP,5.0,5
2017-01-01,"terrible , so slowcant believe how bad it is",5.0,1
2020-04-10,very bad,1.0,1
2021-06-01,perfection,1.0,5
2023-03-16,neutral,3.0,3
2021-12-21,soooo good,2.0,4
2018-10-08,perfect and easy to use,2.0,5
2021-12-23,omg fantastic,5.0,5
2018-08-19,"cant be that bad, but its not perfectnever again using",2.0,3
2022-12-03,"cant be that bad, but its not perfectnever again using",5.0,3
2019-11-18,perfect to buy and sell easily,4.0,5
2021-12-29,mediocre,3.0,2
2018-11-17,wish it had a easier way to load with money,1.0,3
2021-08-06,wish it had a easier way to load with money,1.0,3
2019-05-04,2 out of 5dont even install,1.0,1
2022-06-02,uauh terrible,1.0,1
2017-12-04,soooo good,4.0,4
2021-10-24,excellent,2.0,5
2017-12-13,perfect and easy to use,5.0,5
2017-09-23,neutral,4.0,3
2018-10-25,wow so good,2.0,5
2021-07-23,2 out of 5dont even install,2.0,1
2020-03-22,amazing app i recommend,1.0,5
2022-02-14,hard to tell sometimes good sometimes badnot good not bad.. does the job,4.0,3
2017-10-16,"terrible UI, deleted",4.0,1
2017-01-28,3 out of 5 i guess,1.0,3
2021-09-15,very bad,3.0,1
2020-04-15,soooo good,2.0,4
2023-10-23,"i dont hate it, but i dont love it either..",3.0,3
2018-01-23,wish it had a easier way to load with money,3.0,3
2022-10-29,very bad,1.0,1
2019-09-06,"terrible UI, deleted",1.0,1
2022-08-01,3 out of 5 i guess,5.0,3
2022-03-09,excellent,3.0,5
2018-10-15,"i dont hate it, but i dont love it either..",1.0,3
2018-04-22,amazing app i recommend,1.0,5
2017-02-07,3 out of 5 i guess,1.0,3
2021-09-09,perfection,5.0,5
2017-02-21,perfection,5.0,5
2018-03-13,GREAT APP,1.0,5
2017-08-04,very bad,1.0,1
2021-09-27,perfect and easy to use,1.0,5
2020-08-24,3 out of 5 i guess,3.0,3
2017-01-11,"terrible UI, deleted",1.0,1
2019-08-10,wow so good,2.0,5
2023-03-19,excellent,5.0,5
2020-01-01,perfect and easy to use,4.0,5
2020-01-29,perfect and easy to use,1.0,5
2021-07-13,very good,3.0,5
2023-02-26,wow so good,4.0,5
2020-01-29,hard to tell sometimes good sometimes badnot good not bad.. does the job,5.0,3
2021-02-14,very bad,3.0,1
2017-02-22,omg fantastic,3.0,5
2019-01-01,omg fantastic,2.0,5
2017-01-27,uauh terrible,5.0,1
2023-08-24,3 out of 5 i guess,4.0,3
2021-07-29,uauh terrible,3.0,1
2020-08-27,amazing app i recommend,2.0,5
2022-12-25,perfection,3.0,5
2017-04-04,omg fantastic,1.0,5
2021-03-24,perfect and easy to use,1.0,5
2018-10-03,"cant be that bad, but its not perfectnever again using",5.0,3
2019-03-11,"i dont hate it, but i dont love it either..",2.0,3
2022-12-10,very good,2.0,5
2023-07-20,hard to tell sometimes good sometimes badnot good not bad.. does the job,3.0,3
2021-10-14,bad,4.0,1
2023-10-10,perfection,2.0,5
2022-06-09,bad,1.0,1
2020-06-26,soooo good,3.0,4
2023-11-23,neutral,5.0,3
2018-01-09,neutral,4.0,3
2018-01-26,excellent,2.0,5
2020-10-20,perfect to buy and sell easily,5.0,5
2020-03-01,"i dont hate it, but i dont love it either..",5.0,3
2022-07-13,recommend having good phone otherwise will be harddoes the job,5.0,4
2022-11-10,GREAT APP,3.0,5
2022-08-29,wish it had a easier way to load with money,2.0,3
2019-11-22,recommend having good phone otherwise will be harddoes the job,1.0,4
2017-05-13,2 out of 5dont even install,2.0,1
2020-10-11,uauh terrible,4.0,1
2017-03-15,uauh terrible,2.0,1
2023-08-19,GREAT APP,4.0,5
2023-10-14,trash app,1.0,1
2023-03-28,excellent,4.0,5
2021-06-22,wish it had a easier way to load with money,3.0,3
2017-08-14,wow so good,5.0,5
2021-06-06,"terrible UI, deleted",1.0,1
2017-12-31,recommend having good phone otherwise will be harddoes the job,4.0,4
2022-02-21,excellent,2.0,5
2017-03-17,excellent,3.0,5
2020-04-03,trash app,4.0,1
2018-05-30,neutral,3.0,3
2018-08-14,hard to tell sometimes good sometimes badnot good not bad.. does the job,1.0,3
2022-09-11,wow so good,4.0,5
2021-04-24,GREAT APP,3.0,5
2023-04-28,good,5.0,4
2023-10-03,mediocre,5.0,2
2020-08-12,GREAT APP,3.0,5
2022-08-12,wish it had a easier way to load with money,1.0,3
2018-08-09,recommend having good phone otherwise will be harddoes the job,3.0,4
2022-06-28,wish it had a easier way to load with money,2.0,3
2018-04-17,perfect and easy to use,3.0,5
2022-07-18,"terrible UI, deleted",5.0,1
2023-04-23,recommend having good phone otherwise will be harddoes the job,1.0,4
2017-11-19,recommend having good phone otherwise will be harddoes the job,3.0,4
2017-06-27,2 out of 5dont even install,3.0,1
2017-05-02,omg fantastic,5.0,5
2017-03-03,uauh terrible,4.0,1
2018-05-13,wish it had a easier way to load with money,3.0,3
2019-02-19,uauh terrible,1.0,1
2018-12-04,"i dont hate it, but i dont love it either..",3.0,3
2020-08-28,excellent,1.0,5
2023-01-12,soooo good,3.0,4
2019-12-07,"i dont hate it, but i dont love it either..",3.0,3
2021-04-15,"terrible , so slowcant believe how bad it is",5.0,1
2023-11-23,neutral,1.0,3
2022-07-02,"terrible UI, deleted",1.0,1
2020-05-14,omg fantastic,4.0,5
2017-07-02,excellent,4.0,5
2018-06-19,neutral,3.0,3
2019-08-25,bad,4.0,1
2017-05-05,bad app,3.0,1
2022-09-27,very good,1.0,5
2018-12-13,very good,2.0,5
2019-12-27,"terrible UI, deleted",1.0,1
2021-11-06,"terrible , so slowcant believe how bad it is",3.0,1
2018-08-14,omg fantastic,5.0,5
2021-03-19,perfect to buy and sell easily,4.0,5
2023-11-23,3 out of 5 i guess,1.0,3
2019-08-31,very good,3.0,5
2019-11-07,amazing app i recommend,2.0,5
2017-11-08,bad,3.0,1
2021-08-13,amazing app i recommend,4.0,5
2018-11-23,"terrible , so slowcant believe how bad it is",3.0,1
2023-04-06,excellent,1.0,5
2023-09-15,excellent,4.0,5
2021-04-20,wish it had a easier way to load with money,5.0,3
2023-06-11,GREAT APP,4.0,5
2021-06-04,"i dont hate it, but i dont love it either..",2.0,3
2019-03-04,2 out of 5dont even install,2.0,1
2023-09-18,perfect to buy and sell easily,1.0,5
2019-05-28,recommend having good phone otherwise will be harddoes the job,3.0,4
2021-06-04,recommend having good phone otherwise will be harddoes the job,1.0,4
2023-07-17,soooo good,4.0,4
2023-11-28,"i dont hate it, but i dont love it either..",5.0,3
2017-10-10,perfection,4.0,5
2017-07-11,amazing app i recommend,3.0,5
2017-04-28,trash app,1.0,1
2023-07-13,3 out of 5 i guess,1.0,3
2021-03-05,"terrible UI, deleted",2.0,1
2023-11-29,bad,2.0,1
2017-11-21,"terrible UI, deleted",1.0,1
2023-12-11,"i dont hate it, but i dont love it either..",1.0,3
2019-10-01,omg fantastic,5.0,5
2020-04-01,3 out of 5 i guess,2.0,3
2021-10-18,amazing app i recommend,2.0,5
2020-11-16,perfect and easy to use,1.0,5
2023-05-22,"terrible , so slowcant believe how bad it is",5.0,1
2017-08-19,excellent,1.0,5
2019-11-12,mediocre,4.0,2
2022-05-23,"terrible UI, deleted",2.0,1
2020-04-21,bad app,4.0,1
2020-02-21,GREAT APP,2.0,5
2020-09-28,perfect and easy to use,2.0,5
2017-09-28,perfect and easy to use,3.0,5
2022-07-18,2 out of 5dont even install,4.0,1
2019-07-06,very bad,5.0,1
2020-07-21,amazing app i recommend,1.0,5
2023-08-15,"terrible UI, deleted",1.0,1
2018-03-12,"i dont hate it, but i dont love it either..",4.0,3
2018-11-28,uauh terrible,3.0,1
2019-05-19,mediocre,1.0,2
2017-06-28,"i dont hate it, but i dont love it either..",2.0,3
2017-06-15,"i dont hate it, but i dont love it either..",4.0,3
2020-10-31,perfect to buy and sell easily,1.0,5
2017-11-22,3 out of 5 i guess,2.0,3
2018-09-12,perfect to buy and sell easily,1.0,5
2023-03-28,bad,5.0,1
2023-07-17,"cant be that bad, but its not perfectnever again using",3.0,3
2018-10-12,good,4.0,4
2019-06-03,trash app,2.0,1
2021-04-01,uauh terrible,3.0,1
2023-04-07,very good,2.0,5
2020-08-27,excellent,3.0,5
2017-04-07,"terrible UI, deleted",1.0,1
2019-03-03,good,2.0,4
2023-03-31,"terrible UI, deleted",4.0,1
2021-04-26,bad app,2.0,1
2022-10-07,wow so good,1.0,5
2020-08-29,very good,4.0,5
2017-02-23,neutral,2.0,3
2023-03-08,neutral,5.0,3
2020-12-26,wow so good,1.0,5
2020-08-01,soooo good,1.0,4
2018-09-30,very bad,4.0,1
2020-12-05,"i dont hate it, but i dont love it either..",5.0,3
2018-01-21,very good,3.0,5
2021-05-04,uauh terrible,3.0,1
2018-07-16,"cant be that bad, but its not perfectnever again using",1.0,3
2018-08-20,bad,2.0,1
2023-09-18,good,3.0,4
2019-10-01,hard to tell sometimes good sometimes badnot good not bad.. does the job,2.0,3
2019-11-29,perfect to buy and sell easily,3.0,5
2021-04-22,hard to tell sometimes good sometimes badnot good not bad.. does the job,5.0,3
2019-04-18,3 out of 5 i guess,1.0,3
2021-06-22,bad app,4.0,1
2021-05-23,perfect to buy and sell easily,1.0,5
2023-12-25,"terrible , so slowcant believe how bad it is",4.0,1
2017-08-22,omg fantastic,5.0,5
2020-08-22,3 out of 5 i guess,2.0,3
2018-06-28,wow so good,5.0,5
2023-01-08,neutral,1.0,3
2020-09-18,3 out of 5 i guess,3.0,3
2022-04-27,amazing app i recommend,1.0,5
2020-08-25,3 out of 5 i guess,2.0,3
2021-09-16,excellent,1.0,5
2023-03-18,bad,2.0,1
2019-12-06,wish it had a easier way to load with money,2.0,3
2022-08-07,"terrible UI, deleted",3.0,1
2019-07-31,omg fantastic,1.0,5
2018-01-28,"terrible , so slowcant believe how bad it is",3.0,1
2017-02-03,very bad,2.0,1
2023-11-09,very good,2.0,5
2019-12-15,GREAT APP,1.0,5
2017-10-13,"i dont hate it, but i dont love it either..",3.0,3
2021-08-20,perfection,2.0,5
2019-02-10,2 out of 5dont even install,2.0,1
2020-07-29,perfection,4.0,5
2020-02-06,very good,2.0,5
2018-01-14,amazing app i recommend,3.0,5
2017-11-13,bad,2.0,1
2020-07-31,perfection,2.0,5
2023-12-25,3 out of 5 i guess,2.0,3
2022-12-20,uauh terrible,4.0,1
2022-02-17,amazing app i recommend,4.0,5
2023-12-07,"cant be that bad, but its not perfectnever again using",5.0,3
2021-11-08,very bad,4.0,1
2023-02-01,"cant be that bad, but its not perfectnever again using",2.0,3
2019-09-15,perfection,2.0,5
2023-12-10,bad app,2.0,1
2021-09-13,perfect and easy to use,3.0,5
2018-11-16,very good,5.0,5
2019-07-06,very bad,1.0,1
2020-09-30,excellent,3.0,5
2021-06-19,wow so good,5.0,5
2019-05-09,perfection,5.0,5
2022-03-24,GREAT APP,5.0,5
2020-06-16,soooo good,1.0,4
2022-12-14,"cant be that bad, but its not perfectnever again using",5.0,3
2023-03-24,soooo good,1.0,4
2023-05-17,hard to tell sometimes good sometimes badnot good not bad.. does the job,3.0,3
2020-05-21,good,4.0,4
2018-09-25,3 out of 5 i guess,1.0,3
2019-09-29,very bad,4.0,1
2023-11-02,wish it had a easier way to load with money,1.0,3
2019-07-06,hard to tell sometimes good sometimes badnot good not bad.. does the job,2.0,3
2022-06-20,bad,3.0,1
2022-11-08,bad,3.0,1
2023-02-20,"i dont hate it, but i dont love it either..",4.0,3
2017-12-03,"terrible , so slowcant believe how bad it is",4.0,1
2023-03-02,perfect to buy and sell easily,2.0,5
2021-11-19,recommend having good phone otherwise will be harddoes the job,3.0,4
2018-07-11,mediocre,3.0,2
2023-11-18,soooo good,4.0,4
2018-02-16,wow so good,1.0,5
2022-01-02,"cant be that bad, but its not perfectnever again using",3.0,3
2019-02-19,"i dont hate it, but i dont love it either..",1.0,3
2018-06-08,bad,1.0,1
2019-07-30,perfection,5.0,5
2019-02-03,excellent,1.0,5
2023-01-11,3 out of 5 i guess,1.0,3
2021-10-29,trash app,5.0,1
2017-04-08,perfect and easy to use,3.0,5
2021-08-06,"cant be that bad, but its not perfectnever again using",1.0,3
2017-12-17,recommend having good phone otherwise will be harddoes the job,2.0,4
2019-08-27,hard to tell sometimes good sometimes badnot good not bad.. does the job,5.0,3
2019-09-20,"terrible UI, deleted",1.0,1
2017-02-01,very good,3.0,5
2017-04-07,uauh terrible,2.0,1
2020-05-06,omg fantastic,4.0,5
2021-03-26,mediocre,5.0,2
2022-06-30,neutral,1.0,3
2020-09-06,bad app,3.0,1
2021-05-06,mediocre,3.0,2
2017-04-20,bad app,2.0,1
2019-10-24,recommend having good phone otherwise will be harddoes the job,2.0,4
2017-07-04,"terrible , so slowcant believe how bad it is",4.0,1
2019-07-27,omg fantastic,3.0,5
2021-08-28,perfection,4.0,5
2019-03-29,wow so good,1.0,5
2022-04-14,trash app,3.0,1
2023-11-04,2 out of 5dont even install,1.0,1
2023-06-20,perfect to buy and sell easily,5.0,5
2018-11-03,hard to tell sometimes good sometimes badnot good not bad.. does the job,1.0,3
2020-10-23,wow so good,1.0,5
2022-10-18,"i dont hate it, but i dont love it either..",5.0,3
2017-07-30,trash app,3.0,1
2020-10-28,GREAT APP,2.0,5
2022-04-08,perfect to buy and sell easily,3.0,5
2018-01-27,neutral,4.0,3
2019-09-16,uauh terrible,2.0,1
2023-02-15,"i dont hate it, but i dont love it either..",2.0,3
2017-11-07,trash app,1.0,1
2018-09-30,bad app,3.0,1
2020-12-18,3 out of 5 i guess,5.0,3
2022-11-30,bad,2.0,1
2019-05-05,perfect and easy to use,5.0,5
2019-05-06,bad app,1.0,1
2019-07-14,mediocre,1.0,2
2023-09-27,bad,4.0,1
2021-02-08,3 out of 5 i guess,4.0,3
2017-12-05,mediocre,2.0,2
2017-04-19,wish it had a easier way to load with money,3.0,3
2018-01-20,"cant be that bad, but its not perfectnever again using",5.0,3
2022-07-08,excellent,5.0,5
2019-10-05,bad app,1.0,1
2023-07-18,3 out of 5 i guess,4.0,3
2020-08-19,very bad,3.0,1
2021-02-20,bad app,1.0,1
2020-03-02,"cant be that bad, but its not perfectnever again using",1.0,3
2022-08-14,omg fantastic,4.0,5
2019-01-19,very bad,3.0,1
2018-10-10,"terrible , so slowcant believe how bad it is",2.0,1
2020-11-09,3 out of 5 i guess,2.0,3
2021-10-18,amazing app i recommend,4.0,5
2021-07-06,"cant be that bad, but its not perfectnever again using",4.0,3
2018-09-02,mediocre,5.0,2
2019-11-06,perfect to buy and sell easily,5.0,5
2019-10-24,soooo good,3.0,4
2017-12-31,"terrible , so slowcant believe how bad it is",3.0,1
2023-02-22,very good,2.0,5
2018-09-19,neutral,5.0,3
