timestamp,reviews,rating,sentiment
2022-09-02 17:03:09,"I don’t find it intuitive to use, it’s slow and complex, even in the places where it shouldn’t be",1,2
2021-11-10 01:08:28,Guys this is really annoying. I am getting logged out every time. Despite the fact that I have enabled face id.,2,2
2023-07-28 22:32:18,Could you please add “All time price chart” for each coin?,4,5
2022-11-10 08:32:37,"I really do not understand how people use it. It is a nightmare. I get different errors all the time, the app itself is super slow. I am shocked that this is the most popular crypto market. Just how?",1,1
2021-02-18 19:00:41,"When creating price alerts for BTC pairs
I just see
Price drops to 0,00
Or
Price rises above 0,00",4,3
2021-11-12 20:38:32,"When I want verify documents your app use only front camera, can’t switch to good camera to make normal photos",1,1
2023-02-01 19:30:23,It Binance - you don’t need to explain 5 stars,5,5
2022-01-20 08:00:04,Shadow commissions and inadequate minimal transfers. I cant pay anything is less than 30$,4,1
2022-08-18 01:39:10,"getting money out is EXTREMELY hard unless you're not advanced user.

don't place money there.",1,1
2022-11-15 17:29:18,Every week I have problem with my biometric check. And help only delete application. And load it again. So this make me crazy,1,1
2020-11-11 23:27:56,100% the best and the most secure platform. Funds are safe.,5,5
2021-05-15 07:54:49,"Help me please, how I can verify my profile, I already send to Binance my documents, but it’s said like unverified!!! Why??? And second time the same result.... I want to payload money, but without verification I can’t.....",1,1
2021-01-22 01:17:18,"I bought bitcoin, wrote the payment did not go through, but wrote off the money from the card, wrote in support, and they did not answer anything, neither bitcoin, nor money)",1,1
2023-01-19 10:13:07,When opening details it’s is showing wrong transaction. Not the one you clicked on,1,1
2021-02-23 00:02:10,"Please, add orders notifications. Great app, but without notifications is 4 stars",4,4
2023-04-02 07:14:19,"Worst customer support service,
I have been trying to uplift my suspension but am unable to do it and I am getting no response from customer support chat bot",1,1
2021-03-02 12:55:36,please optimize the app for ipad mini,5,4
2023-01-07 07:49:21,"Seriously! 21-th century! Great app but why you cant make ipad support, this gadget just made for trading))",4,5
2022-02-02 20:38:15,Stuck on registration. If you have a twin — be prepared to record a couple of videos with your twin and predict all the rules because they are not stated in the email.,1,1
2022-08-04 17:50:23,"why is it not possible to add a new Ukrainian passport (ID card) in the identity verification?  It is possible to add only an old-style internal passport or a foreign one!  And as a conclusion, I can't use the app!",1,1
2023-10-17 11:03:41,"Worst verification process in app. Smiling, clipping, rotating hand 360’. And fail, fail, fail. in app black screen all time, goin to web version fail verification",2,1
2022-09-03 11:27:44,"I have been waiting for a transfer to binance for 5 days, nothing has come, I write to support no one answers anything",1,1
2022-10-20 09:38:54,"For two days already Binance app fails to accrue interest on my BUSD holdings in Estn. No easy way to contact support. No support email, no support phon. Poor service!",1,1
2020-11-03 09:59:45,"very bad support service, it is impossible to wait for an answer",3,1
2022-11-12 13:24:34,App requested my password and when I click download - I have only white screen with nothing,1,1
2022-03-30 10:06:55,So 3,3,3
2021-07-11 17:38:31,The problem of increasing your wallet due to face authentication,3,2
2021-04-09 21:39:54,"The support is so awful, money from the card are go but coins didn’t come to the account, I have been written to support, but they don’t answer, horrible",1,1
2022-08-18 18:26:01,I love this app but please add the iPad version,5,5
2023-10-07 10:02:10,"They block the money, and then they say they need a month to check everything...",1,1
2022-12-04 21:20:00,Please add fiat recharge using apple pay,5,1
2022-04-28 10:17:13,Your system with verification of documents is so bad that I can't verify my ID and selfie almost a year! I tries to verify it 5 and more times with the same ID!,1,1
2021-11-16 14:19:41,"not user friendly, not possible to check your profits and entry price.",1,1
2021-10-22 18:38:25,"I’m sure they bought good reviews. They are stealing money. They deactivate accounts with money , then you can’t fix it",1,1
2021-04-03 05:17:38,I made payment but the app gave message ‘exchange rate expired’. My credit card was charged though. No reaction from support.,1,1
2023-02-19 10:06:08,Please adapt your application for the iPad display,4,3
2023-03-19 17:08:41,Friends you are 😎 cool,5,5
2022-06-24 03:18:17,"Really annoying authorisation system. Every time I have to enter login and pass. No usual password, only long name pass. No Face ID. Really obsolete",1,1
2022-06-04 08:16:58,Useless and crude service. I even was not allowed to manage a payment and support team didn’t help me.,1,1
2022-04-28 17:14:34,I’ve spent one hour trying to pass the verification. Stupid site and app,1,1
2021-05-25 18:19:18,"Support chat didn’t help me after binance has stolen my money. It wasn’t a huge sum, but I won’t trust this service anymore.",1,1
2021-05-19 14:48:30,"Horrible interface, need to graduate some college to use this app.
Currency drops 30% - i want to buy it - binance doesn't work. 
Great. 0/10.",1,1
2022-06-25 20:45:17,Do you plan to make an app for iPad ?,5,3
2020-11-07 05:30:59,"There is a great lack of an application for the iPad, the same as you did for the MacBook",4,2
2021-11-17 00:16:32,"App says that ""Sorry you cannot access this service"". Not the first time I see it.",1,1
2021-03-18 22:07:09,"They stole my 200 euro and any answer for all day in chat. 
Any message from them

They doesn’t provide any support via email 
Just chat and any support",1,1
2022-11-18 14:21:07,After registration of an account application started infinite loop of user confirmation. Can’t get further and use my account.,1,1
2021-08-18 19:49:28,add notifications to know when order is filled (like in bitfinex app). need it very much. thank you in advance.,4,5
2021-05-28 13:53:12,The liquidity pool on Binance it's a real scam. Even support not understand how it works on. If thinking you will get a commission from using your money it’s not true.,1,1
2022-06-21 00:11:50,Tried to login into your piece of trash for 20 minutes both using VPN and without. VPN: your connection is not secure. Without VPN: time out. FU🤬,1,1
2019-08-30 14:04:05,Thank you for create binance on IOS,5,5
2023-05-09 17:13:55,"We need optimisation for IPad, please!",5,5
2022-05-03 11:22:03,"Futures trading on Binance stiffened, yesterday my position was closed (to my detriment), the stop loss was faster, the trust was lost, trading on this site is dangerous and I would not recommend",1,1
2021-05-22 16:33:34,Everything is super but add tools like ruler and the like,4,4
2020-08-17 12:24:25,I couldn’t login with phone number because it would allow only China’s phone number prefix.,1,1
2021-12-23 20:01:20,Please make version for iPadOS 🙏,5,3
2022-07-05 08:44:36,"I can't complete face authentication. All time error, error, error. Without any reasons... It's so disgusting...",1,1
2021-04-10 11:04:01,ipad app is missing,4,1
2021-03-11 18:55:00,When you want to sold or buy smth when price move it glitching and not working!!!,1,1
2020-08-29 09:23:14,Add this feature. It's important to know when trades are completed,1,4
2023-08-06 06:57:55,Please add function add sweat with sweat wallet to binance,4,3
2021-12-10 10:41:03,"I know at list 10 more people wich account was freezing, because Binance want to his money. Don’t use the Binance !!!",1,1
2021-11-04 09:38:30,Support will never help with any issues,1,1
2022-12-11 18:05:56,Error 403 on reading data from the server,1,1
2022-07-04 00:11:02,"Can't use app or auth in web version. “Operation anomaly, please, try again later” or 403 error",1,1
2021-12-10 23:54:27,"Fix problem with screen iPad 12.9, now its not useful :/",1,1
2023-08-14 05:21:51,the new p2p interface is awful after update!,3,1
2021-11-09 23:49:50,The app has very poor UX overloaded with banners and tricky navigation. Also it doesn’t offer iPad layout.,1,1
2022-02-06 14:42:14,I don’t receive an sms to confirm a login. I can’t enter my account. Please fix it.,1,1
2022-01-17 17:16:35,They can scam your deposit any time and block your account. Don’t use this app !!,1,1
2020-02-08 22:42:11,"Please support iPad version, tnx.",5,3
2022-07-26 06:08:59,Liq price for ETH was 1300 but I got liquidated at 1400 when I was sleeping. This happened to a lot of people too. Scammers,1,1
2022-04-12 19:23:53,"There is no iPad version, I should enter thorough browser. What’s the point?",1,1
2021-09-22 19:17:27,SMS for verification never came to my phone number,1,1
2021-11-22 08:10:46,The app displays that the network is suspended but it isn’t. SOL wthdrawal doesn’t work.,1,1
2021-09-25 09:31:11,low level of professionalism of the Ukrainian team,1,2
2022-06-28 08:26:44,Binance steal my money and don't give any information don't use the scam project,1,1
2021-12-08 10:01:51,"Constant violations of the rules by the platform itself, Incompetent support service",1,1
2022-04-22 18:33:32,"Thanks, very usefully app🦾",5,5
2021-04-30 14:52:12,No chance to withdraw your money. Be ready to say goodbye to your cash,1,1
2021-04-20 11:59:15,They stole my 100$ and no answer from support,1,1
2022-05-06 14:00:59,Thanks to binance team,5,5
2021-11-16 13:17:15,"Not able to reset my password,not receiving SMS confirmation!",1,1
2022-04-11 16:52:26,My forth attempt to register myself..,1,1
2020-09-17 11:32:34,Please make app for IPad,5,3
2021-01-04 17:44:58,"Lost $650 . 

Just transferred money within my binance wallet , no trading . 

Tried to contact customer support , they don’t reply , stupid chat bot does nothing . Don’t hurry up with your transfers cause u gonna loose it. 

Contact me binance !!!!!!!!!!!!!!!!!!! 
Return my money",1,1
2023-06-03 04:05:54,Free 100$ !!! Use my referral id - CPA_00UVML3PP1,5,5
2022-08-13 06:41:32,"Binance futures scam.  binance is engaged in fraud on futures, draining deposits, even liquidating positions at a loss of 30-50%.  Support confirmed that this is correct.  This is a fraud",1,1
2020-01-24 23:10:12,0.001% chance of making any money here.,1,1
2022-02-27 15:13:11,we love you,5,5
2021-11-02 21:48:37,Best update !,5,5
2022-05-08 19:17:21,Please implement the Yubikey support. Thanks,4,5
2020-10-18 12:07:14,Please make app for iPad,5,3
2022-02-17 05:57:47,Very Goooood Platform,5,3
2020-12-26 02:31:33,"Please, make iPad version!",4,1
2023-04-22 11:33:48,Why are you coming back to russia?,1,1
2021-11-20 14:28:52,"“Thanks” for boba airdrop. 
No news. No support. Nothing",1,1
2022-07-26 09:08:35,"2FA is awful - failing regularly (both biometric, phone and email)",1,1
2023-02-21 09:57:59,I set up the alarms. But there is no notifications.,1,3
2021-10-31 08:00:14,give me free coins,5,5
2021-02-27 09:44:34,It is scam exchange. Only SCAM can block verified account for 9 days and do not answer on tickets,1,1
2022-06-06 16:12:11,Where is iPad app?,2,1
2021-02-03 20:37:13,Widgets are not updated in real time,2,2
2020-07-11 09:30:22,Latest update is as buggy as f*,1,1
2023-04-28 19:37:01,Binance blocks users in p2p for no reason.,1,1
2022-09-05 19:48:16,Lost a lot money here,1,1
2023-04-03 20:35:37,Ukrainian localization has lots of mistakes.,2,2
2021-03-14 11:42:31,sometimes it is impossible to use leverage.  it's terribly nervous,2,2
2021-11-18 11:54:03,The app always asks me to relogin,1,5
2019-08-16 10:24:42,Best ever crypto exchange app👍🏼,5,5
2021-04-18 15:08:51,Add widgets pleeaase - -,5,4
2022-11-11 11:25:28,Please create adaptive for IPad,3,4
2021-12-05 09:56:49,why?,1,1
2021-05-30 17:37:21,They steal money brazenly and shamelessly.,1,1
2021-09-19 21:33:08,Unable to withdraw solana (,1,1
2021-02-18 20:58:59,Please add iPad app,4,4
2020-01-18 18:03:00,Awesome,5,5
2021-04-08 19:17:54,Are you guys kidding?,1,1
2023-06-22 11:38:16,No way,1,1
2019-12-01 13:21:51,Can’t paste erc address to withdraw. Piece of crap,1,1
2021-06-01 00:48:45,"Пожизненная скидка 20% комиссия брокера, при регистрации введите код Реферального ID: WLVE1GIL

Binance-это истинное определение криптообмена. Низкая минимальная сумма для обмена криптовалюты на другую. Обслуживание клиентов быстрое, и все в порядке. Если вы знаете трюк, вы можете зарабатывать деньги на платформе. У них есть много вариантов крипто-токенов, которые можно предложить. просто лучшее! От Счастливого трейдера!",5,5
2023-09-12 12:21:03,"be careful, this exchange is very fraudulent with financing rates",1,1
2022-06-04 21:47:42,Why no app for iPad?,1,1
2021-03-02 15:10:30,"Уважаемые разработчики , ну Сделайте вы нормальный ГРАФИК как на Huobi к примеру , как можно на тормозах работать , ночью не приятно на яркости экрана смотреть на на темно-серый тон  глаза начинают болеть , график тормозит или это задумка такая , надо стремиться к лучшему !",5,4
2021-02-19 18:15:27,"Это ужасно, когда твои деньги горят, а ты не можешь их эвакуировать просто потому, что приложение отказывается работать.",5,1
2021-02-22 10:39:44,"Некому не рекомендую. С Тех поддержкой очень тяжело свзяатся.
Деньги списали, но крипта не зашла. Возврат не провели. Обещали за 48 часов сделать возврат на карту, прошло две недели, Денег ($) на кошелке уже не видно, а средства на карту не зашли. Кому-то подходит. Но в моем случае, вышел обман.",1,1
2021-02-22 06:34:20,"Закончить «необязательную» регистрацию я не могу уже 3 дня. На пк ошибка, на телефоне - отказ, почему так не понятно. 

Купить криптовалюту, невозможно, постоянно какая-то ошибка. Что с ней сделать непонятно. Не очень нравиться ваш сервис...",3,1
2021-02-21 02:03:35,IPad 👎👎👎,2,5
2021-05-31 10:27:55,"Вы можете сделать нормальный виджет? Нормальный размер шрифта, а не с лупой сидеть и рассматривать? Размер виджета позволяет сделать либо более крупный шрифт, либо больше информации добавить",4,2
2021-05-14 04:26:28,Лучшая платформа для торговли криптовалютой,5,5
2021-06-01 00:48:18,"Пожизненная скидка 20% комиссия брокера, при регистрации введите код Реферального ID: WLVE1GIL

Binance-это истинное определение криптообмена. Низкая минимальная сумма для обмена криптовалюты на другую. Обслуживание клиентов быстрое, и все в порядке. Если вы знаете трюк, вы можете зарабатывать деньги на платформе. У них есть много вариантов крипто-токенов, которые можно предложить. просто лучшее! От Счастливого трейдера!",5,5
2020-08-25 16:23:13,"Бинанс, вы на высоте как всегда! Есть небольшая просьба - запилить приложение под платформу Apple Watch с возможностью трекать цену активов на споте и вовремя выводить уведомления о пересечении цены.
Trading View пока не решился, будьте первыми)",5,5
2021-02-17 12:03:27,Рекомендую,5,5
2021-01-14 12:32:41,Все ок спасибо,5,5
2020-11-11 16:23:03,"Отличное приложение с удобным и понятным интерфейсом. Интегрированная база знаний очень помогла мне, как новичку разобраться в биржевой торговле.",5,5
2020-11-10 23:58:35,"Последнее обновление , скорость работы приложение существенно увеличилась ,отличная работа !",5,5
2021-05-05 05:21:39,У вас очень хорошо торговатса,5,5
2021-02-19 17:52:52,"Ужасно! Не показывает баланс, недоработана",1,1
2019-02-09 22:55:16,Need ipad support,5,3
2021-04-03 06:31:31,"Что за хрень! 
Второй рас покупаю криптовалюту и деньги списываются со счета, а покупка не проходит. Выбивает ошибку! То есть деньги в никуда (в воздух)! 
Пишешь в чат поддержки и тебе никто не отвечает!
Связывалась с банком, они ответили, что сумма по моей карте находится в резерве (заблокированна для списания торговой точкой).",1,1
2021-02-20 06:32:32,"Ужасно непонятное приложение разработчики чем вы думали , coinbase все просто и удобно , а у вас дебри все запутано",1,1
2022-02-16 07:56:48,"Хотел бы обратится ко всем медвядем и шортистам!Для вас черти , в аду уже подготавливают уютные точеные пики!Вы можете де продавать и не дампить биткоин!????",5,1
2022-12-19 18:46:05,Блокируют аккаунт и не выводят средства,1,1
2022-10-23 08:31:00,Самая надежная биржа это факт. А вот для iPad приложение не настроено.,3,1
2022-05-25 08:33:32,"Слишком много людей потеряли тут денег, нет ни какого Доверия, они уже себя рекламируют в газетах в Соц сетях, все теряют у них Деньги клиентов каждый день все меньше и меньше, обычные мошенники рисуют вас левые граффики и забирают у вас Деньги, аппл удалите их отсюда.
После этого отзыва спустя месяц Binance заблокировал мой аккаунт с балансом 324$",1,1
2022-02-15 15:37:34,"Убедительная просьба добавить больше инструментов для технического анализа как на ViewTrading. Я думаю, что большинство пользователей с этим согласится!",5,5
2021-10-21 10:02:35,Пользуюсь давно и полностью доволен!,5,5
2021-10-17 08:35:46,"Все нравиться в приложение, работает адекватно на 11 iPhone. Если только одно пожелание когда срабатывает ордер, чтобы приходило уведомление на телефоне, это функции вообще нехватает.",5,1
2021-05-06 18:03:39,Pls add iPad support,5,4
2021-10-07 17:49:45,Після оновлення зникла вся моя піврічна розмітка. Навігація по графіку просто жах.,2,1
2021-06-15 10:01:51,"Биржа отличная, никакого обмана, но есть несколько негативных «но»..

1. Можно ввести деньги с карты Украины на биржу, но вывести на эту же карту не выйдет.
2. Сама программа подвисает (на iPhone 11), и иногда это мешает.",3,3
2021-05-05 16:20:57,"Брав на стейкінг Cardano потім викупив назад але на спотовий рахунок зе Cardano не вернувся і до цих пір в системі Earn , вже більше доби, як довго буде перевод?",5,1
2021-04-07 14:46:10,Добавьте новости в приложение,5,4
2021-04-12 05:52:03,"При покупке валюты выбилась ошибка, но при этом с моей карты деньги были сняты, а валюта так и не появилась. Поддержка молчит уже неделю.",1,1
2021-04-07 17:08:45,"Знаю что сумма мизерная, но купил на 300грн битка, деньги сняло а битка уже 6-й день нету, тех поддержка не отвечает",1,1
2021-03-24 10:18:50,Когда ты видишь перспективуРоста какой-то монеты и желаешь пополнить счёт или же купить данную монету то у тебя просто снимаются деньги с карты но не попадают на баланс и также не возвращаются на карту сапорт не отвечает просто днями ужасное обслуживание на данной платформе и большие трудности с пополнением счёта через карты Visa MasterCard и не маленькая комиссия при этом всём,5,1
2021-03-31 16:13:20,"Пахнет обманом!
Закупил крипты, два раза по 300грн для теста. Деньги с карты списались, а на счету биржи нет. Пишу в поддержку с фото и комментарием , тишина!
Не рекомендую!",1,1
2021-03-31 14:34:34,"Купил на 10$ доги Коинов , деньги списали со счета, на счёт ничего не было зачислено. 48 часов ожиданий , в тех поддержку по 5 раз в день пишу, никто  не ответил ни разу, за двое суток. Денег так и нет, оспариваю платёж теперь , что бы вернуть деньги. Благо что не 1000$ закинул, вообще фиаско было бы. Не советую!!!",1,1
2021-03-31 13:56:58,"Тех. поддержки нет. Провел тестовую покупку крипты, деньги сняло с карты, а ничего не зачислили.
Пишу в чат тех.поддержки, получаю только ответы от чатбота.
Найти контакт куда написать не получается.",1,1
2021-03-30 18:19:06,Купил биткоин пол месяца назад захожу сегодня 0 и продержка молчит,1,1
2021-02-09 11:57:35,Beautiful,5,5
2021-02-19 10:15:18,"Нереально пройти верефикацию,причина невнятная,сплошное харево",1,1
2023-10-29 07:18:19,سئ... احذر انهم لصوص.,1,1
2023-10-27 14:39:13,"Пол года не могу вывести свои деньги. Написали, что заблокировали по подозрению в нарушении правил использования. В итоге попросили обратиться на почту. Поддержка очень редко отвечает на почту. Попросили предоставить свои документы и видеоподтверждения транзакций. Все, что требовали предоставила в короткий срок. В итоге рассматривают уже пол года и не дают никаких подробностей. Очень ненадёжная биржа, не рекомендую держать там свои деньги. Это очень не безопасно.",1,1
2023-10-27 09:14:08,Отличный инструмент для работы с криптой!!,5,5
2023-10-14 13:19:17,"Віджети перестали працювати (17.0.3) P.S. Через кілька днів запрацювало само, нічого не мінялось і не робилось але потім знов не оновлюється.",5,1
2023-10-24 08:47:43,"Проблемы пользователя не решает, мороз, не рекомендую. Поймёт мой отзыв тот, кто столкнулся с проблемой на стороне биржи и обратился в службу поддержки. Аккаунт удаляю",1,1
2023-10-16 11:02:54,Не обновляться,1,1
