timestamp,reviews,sentiment,rating
2021-04-29,我不能注册，请问是怎么回事？,1,
2021-02-24,根本不能登入,1,
2021-12-01,非常好，填写邀请码立刻获得100美元！TD54VH,5,
2021-02-19,更本不能登陆的。,1,
2022-09-28,中国地区，认证不了。。,1,
2019-10-15,最垃圾的钱包，中国人不要下,1,
2019-12-06,垃圾啊，注册失败,1,
2020-10-01,了4垃圾体验0，很糟糕,1,
2021-01-24,我身份验证太慢了能不能快点,2,
2020-01-01,目前为止挺好用,5,
2022-01-16,你们到底给不给重置密码的？？？,1,
2020-06-02,谷歌電郵都不給注冊垃圾,1,
2019-07-31,要邮箱，要手机号，要家庭住址，要隐私要疯了吧,1,
2022-06-21,没有中文翻译,1,
2020-10-06,你还敢推迟发行到2023年，我抛出来等着卖吃呢，年底给我准备好，,1,
2022-01-29,邀请码code: QRY7YW 输入可得十美金真实有效,5,
2020-09-01,不能注册请改进,1,
2020-03-20,服了，填写个资料这么麻烦,1,
2020-10-29,你们有没有中文客服啊？,1,
2018-11-05,我确定我找的是比特币钱包，你们要我私人信息干嘛？有病啊。。。,1,
2020-12-05,验证太久，怎样用,5,
2022-05-02,马来西亚不能使用的是吗？,1,
2021-11-18,中国无法使用么？,1,
2019-07-02,?加密货币钱包要我的个人信息,1,
2021-05-18,怎么身份验证不了,1,
2021-04-22,马来西亚不能用,1,
2019-12-13,怎样使用钱包功能,5,
2021-02-10,这是我的钱包地址3LegzbEKexzrZ7WWveKk3J7VxYXBm65suP,5,
2021-02-04,Ok 还不错,3,
2021-02-12,中国这边无法实名？,1,
2019-01-01,注册不了,1,
2021-01-05,外汇 比特币交易技术操盘团队2年年化5倍以上利润 观摩账号可开放 提供交易行情 微信 yuan85787,5,
2021-01-25,注册不了,1,
2019-10-09,瑪莎拉蒂尼龍蝦蟹殼聚醣尿病逝者已矣已矣尚何道歉世界大戰術後悔莫及時性質檢驗報告書籍📚,1,
2021-05-26,手续费简直抢钱,5,
2019-09-18,泄露个人信息,1,
2021-04-04,请问如何转账出来？,1,
2019-03-01,还不知道怎么样,1,
2019-10-12,中国，然并卵,1,
2019-04-21,注册不了,1,
2023-02-16,trash app doesnt let me trade with the pending,1,
2022-07-31,Nice,4,
2022-05-02,"The coinbase will steal your money and does not refund, be awared.",1,
2022-04-29,注册错误,1,
2022-04-17,不错,1,
2022-08-03,"very bad experience, connection issues always, It suddenly changed my chosen currency for the display, had no idea how that happened.",1,
2022-01-13,无法登入,1,
2021-12-28,"I can't even create a account now, so what is this app for?",1,
2022-01-08,can't log in,1,
2022-01-11,Note,4,
2021-12-06,nice app,4,
2021-12-04,good,4,
2021-11-13,Underreview for ages even I complete all the account verification.,5,
2021-11-09,"Terrible app ,it's been 2 months always showing connection error need restart..",1,
2021-10-27,Cannot connect,1,
2021-10-24,一直都是网站链接不了。怎么回事。不是大公司吗这个网站,1,
2021-10-21,"It's breaking with the dreaded 'connection issue', only this time it prints '{newline}'. Please coinbase, at least hire some competent software engineers!",1,
2022-08-31,good,4,
2021-10-12,稳定，安全,4,
2021-10-11,"So Since last week me and my moms app keep telling us we have connect issue, we.tried to reinstall but did not work. My friends have same issue",1,
2021-09-23,"Coinbase is a scam. Here is my nightmare: For unknown reason, Coinbase put my account (already verified) under ID review again in April. Since then I was unable to transfer or trade. Today, FIVE months later, my account is still blocked despite multiple reports to their customer's service. I also trade on Kraken and Binance for years. Never had an issue with them. That said, my friend, please think twice before fall in Coinbase scam. Go with Kraken or Binance. Sincerely from a desperate client.",1,
2021-09-02,Why not support Malaysia!! my coins my coins my coins!!,1,
2021-09-02,"Before can support Malaysia,now can not support so how wallet money?? Not support u country?",1,
2021-07-28,很好，关键是和nicehash无缝接轨 ------------- 20210521现在不行了，不能和nicehash无缝衔接了 ...................... 已经好了！,5,
2021-10-29,"For right now, it is working good.",4,
2021-06-10,方便、快速,5,
2021-06-15,Why can't the apps login？,1,
2021-05-19,worst platform ever,1,
2021-05-16,垃圾,1,
2021-05-13,scam app,1,
2021-05-26,Good App,4,
2021-04-17,excellent exchange platform,5,
2021-04-19,good,4,
2021-04-18,Good,4,
2021-04-02,Opened an account and transferred XLM from my coinsquare account on March 13. Transaction completed on coinsquare and nothing showed up on my coinbase account not even a transfer notification. Contacted coinsquare and got the transaction ID emailed coinbase 7 days ago. No response. Update: Got an email asking me to make another transfer of 15 XLM so that they can look into this. Didn't receive 15 XLM to my coin base account. This is a money grabbing scam.,1,
2021-03-12,闪退,1,
2021-04-10,later,3,
2021-02-10,All I can say is their fees are very expensive,2,
2021-02-14,Oops something went wrong,1,
2021-02-08,"Can't verify id, crash everytime when I took a photo",1,
2021-02-02,Malaysia can KYC?,1,
2021-01-07,I love this app so easy and simple to use.Buy and transfer bitcoin,5,
2021-01-06,good,4,
2020-12-15,还好,5,
2020-10-31,Sehr gut,5,
2020-06-23,good,4,
2020-04-25,Good!,4,
2020-03-04,Nice Wallet 👍👍👍,5,
2020-01-08,fast and low fee. great one,5,
2020-01-08,日本で使えない,5,
2020-01-18,好用方便,5,
2019-11-02,Can even sign up,1,
2019-11-04,easy to use,5,
2019-10-15,So far good,4,
2019-10-02,好,5,
2019-10-07,Junk website,1,
2021-04-06,Can't login?,1,
2019-07-14,imkoko,3,
2019-06-24,Great,5,
2019-06-08,"Very great app, easy to use.",5,
2019-03-16,"very convienient app,highly recommanded!!",5,
2019-01-08,ok,3,
2018-12-17,Good,4,
2019-03-06,不错,1,
2018-10-22,no use,1,
2018-09-16,i hope we dont need to use a bank one day,1,
2018-08-29,无法完成邮件验证，邮箱中的链接只跳转到浏览器，网页还提示我用应用打开？有病吧。,1,
2018-08-19,很好用！,5,
2018-08-14,大陆的用不了！,1,
2020-01-30,NO USDT,1,
2018-06-26,Crypto-currency trading made easy!,5,
2018-06-14,尚未在香港启用购买。。。。。,1,
2018-05-27,恶性bug 无限循环的页面,1,
2018-05-27,0 fee from nicehash,1,
2018-05-24,Easy to use,5,
2018-05-07,我怎么不能买入和卖出,1,
2018-03-29,👍👍👍👍👍,5,
2018-03-04,使用起来简单不复杂,3,
2018-03-15,在香港不能交易，用不了。,1,
2018-03-17,问题香港不支持,1,
2018-03-03,收费便宜,4,
2018-02-07,非常完美,4,
2018-02-01,id不过,3,
2018-01-01,货币转化和时间要是能即时在界面上就好了！,5,
2018-01-05,"Keep verify fail, don't know what reason, I m already follow all the step",1,
2018-01-29,"High commision fee when you buy and sell. The price you sell is higher than the price right now, and the price you sell is lower than imagine price as well.",5,
2018-01-16,很快，超喜欢,5,
2017-12-22,Good app for serious entry level cryptocurrency investment.,4,
2018-01-17,很快,5,
2018-01-06,心跳,5,
2017-12-21,好应用,5,
2017-12-20,很多地区交易不了,2,
2020-03-01,good!,4,
2017-12-14,"easy , when do you add the ripple , that is better.",3,
2017-12-18,大陆用不了?身份认证银行卡都不行哎,1,
2017-11-28,Can not even add the bank information,1,
2017-11-27,妈蛋 在加拿大不能卖,1,
2017-12-12,非常赞,5,
2017-11-14,I don't like how my total account balance is displayed at the top of the screen. Imagine when I'm in public and open the app and anyone around me can see how much money I have on Coinbase. Please put this number somewhere else instead of at the very top of the screen!,2,
2017-12-01,交易就好了,5,
2017-11-02,因为马来西亚没得交易,1,
2017-11-04,Perfect if support CNY or HKD,4,
2017-10-21,还行,3,
2017-10-13,挺方便的,5,
2017-10-04,this coinbase app is generally OK. But it always ask me to sign in again after several hours.,3,
2017-09-29,要是支持alipay就更好了,5,
2017-09-17,币种类太少了，说它是钱包。我以为是交易平台(还是不能存储币的那种),2,
2017-09-28,运行正常，总体满意。,4,
2017-09-27,非常好的APP,5,
2017-10-27,非常棒的,3,
2017-10-02,good,4,
2017-08-17,无法绑定银行卡,1,
2017-08-09,下单不能定价，手续费太高,2,
2017-07-19,中国大陆要怎么用啊,5,
2017-09-06,it keeps telling me to verify my id,4,
2017-07-24,ns,3,
2017-07-05,只有登录登出，没有注册通道,1,
2017-06-16,good app,4,
2017-06-09,香港地区竟然没办法交易。cannot trade in Hong Kong,1,
2017-05-30,mgood,3,
2017-05-21,好用,5,
2017-05-25,不错,1,
2017-05-15,如何注册帐号不知道啊要写都写还是不行,1,
2017-05-11,无法通过身份验证。,1,
2017-05-07,helpful ，like,5,
2017-05-04,Good,4,
2017-05-02,2022年两种加密货币会爆升到一种让人难以置信的地步。,1,
2017-05-02,不奢求能添加国内银行卡，但是希望增加PayPal,2,
2017-04-09,"Good application, but no support China buy and sell.",3,
2017-04-04,Good apps but not support malaysia buy and sell.,3,
2017-03-27,good application. some jaja bug occured when apply deposite euro,4,
2017-04-03,好用,5,
2017-04-03,Good,4,
2017-03-04,"limited functions in buy and sell, but working.",3,
2017-02-09,有个限价买卖的功能就好了,4,
2017-02-04,不错,1,
2017-01-31,good,4,
2016-12-22,But hope more features on website,3,
2016-10-03,"can't send ethereum, I want my money back you shameless fraud",1,
2016-09-03,不错,1,
2016-08-06,还不错。,1,
2016-06-11,基本上需要的功能都有而且都显示在明显的部位，唯一不方便的感觉是主界面上没有显示当前比特币的价格。,3,
2016-06-14,I have been  waiting for 8hours ..and the Btc bought from thr wallet still not in my account ..the one i bought with MasterCard it is already in ...what fk is ggoing on here.     First time happened like this,1,
2016-04-26,Good response for the problem,4,
2018-02-10,请改用Google的二次验证方式，你们那个验证方式换了手机很难登录。,1,
2015-08-03,High quality and contains all necessary functionality,5,
2015-08-27,very efficient,5,
2014-05-24,半天连不上,1,
2014-05-27,UI can still be improved,4,
2017-02-07,购买违禁品的不二选择,1,
2018-09-08,大陆无法获取验证码,1,
2018-03-12,就这个用着还不错,1,
2017-11-15,中国用户证件不能验证,1,
2016-05-27,Why doesn't work on Italy country,1,
2018-02-26,无法使用，id验证不了,1,
2016-10-15,THANK I Receive my btc,5,
2021-02-05,Cannot log in just say somethinh went wrong?.....what happen ......,1,
2022-07-20,跑路钱包,4,
2017-12-24,想买的人，可以找我,5,
2019-07-12,继续保持！,5,
2018-04-30,瞎扣钱？,1,
2021-02-21,为什么我登入不进去， why I cant login? keep showing smth error,1,
2018-01-10,"Coinbase is run by a bunch of robberts. Sending fund to this exchange is like throwing money to black holes, younever gets it back.",1,
2021-01-02,很好用,5,
2021-04-12,开VPN可以,4,
2021-02-27,体验太差,2,
2017-12-05,安全性,5,
2016-03-30,很好,5,
2019-12-19,OK.google.ca,3,
2021-01-13,垃圾,1,
2021-03-12,垃圾,1,
2021-01-17,不错,1,
2020-07-31,不错,1,
2020-07-25,ok,3,
2018-04-26,不错,1,
2020-12-25,ok,3,
2017-12-03,Wealth club,5,
2017-08-12,Hkrakau,5,
2017-06-01,good,4,
2020-07-11,cool,5,
2017-11-23,………,5,
