timestamp,reviews,rating,sentiment
2023-12-06,"terrible UI, deleted",4.0,1
2021-07-03,recommend having good phone otherwise will be harddoes the job,1.0,4
2017-12-12,bad app,4.0,1
2023-02-07,mediocre,5.0,2
2021-04-19,mediocre,3.0,2
2018-08-13,soooo good,5.0,4
2018-03-12,wow so good,3.0,5
2017-08-17,mediocre,4.0,2
2017-05-22,mediocre,1.0,2
2022-11-12,perfect to buy and sell easily,2.0,5
2020-05-19,very good,1.0,5
2019-10-08,perfect and easy to use,2.0,5
2023-09-23,perfect to buy and sell easily,4.0,5
2018-12-19,recommend having good phone otherwise will be harddoes the job,1.0,4
2021-02-07,omg fantastic,2.0,5
2017-04-12,perfect and easy to use,4.0,5
2022-02-25,very bad,5.0,1
2020-06-22,trash app,2.0,1
2021-04-23,hard to tell sometimes good sometimes badnot good not bad.. does the job,5.0,3
2017-10-20,2 out of 5dont even install,3.0,1
2019-08-29,perfection,2.0,5
2018-10-17,excellent,4.0,5
2017-11-15,good,3.0,4
2018-05-30,good,2.0,4
2017-04-26,omg fantastic,5.0,5
2017-10-12,excellent,2.0,5
2018-07-06,good,2.0,4
2017-11-04,mediocre,5.0,2
2023-10-07,3 out of 5 i guess,3.0,3
2023-06-20,soooo good,2.0,4
2018-04-20,"cant be that bad, but its not perfectnever again using",1.0,3
2017-12-13,perfect and easy to use,2.0,5
2022-06-03,omg fantastic,1.0,5
2018-04-17,omg fantastic,5.0,5
2020-06-21,perfect to buy and sell easily,2.0,5
2023-06-05,bad app,1.0,1
2022-11-02,"cant be that bad, but its not perfectnever again using",3.0,3
2017-12-02,perfect to buy and sell easily,4.0,5
2021-03-13,perfect to buy and sell easily,1.0,5
2019-07-14,hard to tell sometimes good sometimes badnot good not bad.. does the job,1.0,3
2019-07-31,3 out of 5 i guess,3.0,3
2019-05-22,neutral,5.0,3
2020-06-25,uauh terrible,4.0,1
2022-06-18,wish it had a easier way to load with money,2.0,3
2017-08-01,2 out of 5dont even install,5.0,1
2020-11-22,3 out of 5 i guess,2.0,3
2018-01-26,3 out of 5 i guess,1.0,3
2019-12-02,"cant be that bad, but its not perfectnever again using",3.0,3
2023-08-29,hard to tell sometimes good sometimes badnot good not bad.. does the job,4.0,3
2022-09-17,excellent,2.0,5
2018-01-24,omg fantastic,5.0,5
2020-06-08,"i dont hate it, but i dont love it either..",3.0,3
2020-04-20,very good,1.0,5
2021-08-05,recommend having good phone otherwise will be harddoes the job,2.0,4
2019-01-04,neutral,1.0,3
2022-10-29,bad app,5.0,1
2018-03-04,mediocre,4.0,2
2021-05-17,recommend having good phone otherwise will be harddoes the job,5.0,4
2019-08-29,mediocre,4.0,2
2018-11-03,perfect to buy and sell easily,5.0,5
2022-11-30,very good,1.0,5
2023-05-29,omg fantastic,5.0,5
2018-01-16,"i dont hate it, but i dont love it either..",4.0,3
2022-02-12,excellent,5.0,5
2021-12-07,good,2.0,4
2018-10-16,bad,3.0,1
2022-11-10,perfect and easy to use,1.0,5
2023-01-21,recommend having good phone otherwise will be harddoes the job,5.0,4
2023-07-04,trash app,1.0,1
2017-07-29,bad app,5.0,1
2019-02-05,good,3.0,4
2017-06-22,uauh terrible,5.0,1
2022-02-19,wow so good,2.0,5
2020-07-13,trash app,1.0,1
2019-06-30,perfection,1.0,5
2019-03-27,3 out of 5 i guess,1.0,3
2023-10-17,good,2.0,4
2023-09-27,2 out of 5dont even install,1.0,1
2022-01-05,"terrible UI, deleted",5.0,1
2023-02-26,hard to tell sometimes good sometimes badnot good not bad.. does the job,1.0,3
2019-01-04,"i dont hate it, but i dont love it either..",4.0,3
2018-05-09,bad,2.0,1
2018-10-20,wow so good,1.0,5
2020-02-24,very bad,4.0,1
2020-08-23,trash app,5.0,1
2022-04-04,bad,4.0,1
2023-11-16,wow so good,4.0,5
2020-01-10,neutral,3.0,3
2017-06-14,GREAT APP,3.0,5
2022-12-22,very bad,4.0,1
2020-11-12,soooo good,5.0,4
2018-08-03,"terrible UI, deleted",4.0,1
2017-07-10,soooo good,4.0,4
2022-07-26,"i dont hate it, but i dont love it either..",2.0,3
2017-02-01,bad,3.0,1
2023-11-25,"terrible , so slowcant believe how bad it is",3.0,1
2022-11-20,"terrible UI, deleted",5.0,1
2018-07-18,GREAT APP,2.0,5
2018-09-28,2 out of 5dont even install,1.0,1
2023-10-01,neutral,3.0,3
2022-07-29,neutral,1.0,3
2021-12-04,soooo good,4.0,4
2017-06-10,wow so good,2.0,5
2023-02-04,soooo good,3.0,4
2021-09-10,"terrible UI, deleted",2.0,1
2021-11-01,very bad,4.0,1
2021-02-16,"cant be that bad, but its not perfectnever again using",1.0,3
2017-04-03,perfect to buy and sell easily,3.0,5
2017-07-18,omg fantastic,3.0,5
2022-05-23,"terrible , so slowcant believe how bad it is",2.0,1
2019-03-13,wish it had a easier way to load with money,4.0,3
2021-01-30,very good,5.0,5
2021-04-01,recommend having good phone otherwise will be harddoes the job,3.0,4
2023-12-08,"i dont hate it, but i dont love it either..",5.0,3
2017-08-25,"i dont hate it, but i dont love it either..",5.0,3
2017-04-29,bad app,3.0,1
2023-10-31,"terrible UI, deleted",2.0,1
2023-12-13,very good,3.0,5
2020-02-18,bad app,2.0,1
2021-11-11,soooo good,3.0,4
2020-05-02,"terrible , so slowcant believe how bad it is",2.0,1
2018-01-10,uauh terrible,5.0,1
2023-02-12,bad,3.0,1
2022-12-26,"cant be that bad, but its not perfectnever again using",4.0,3
2017-09-23,"terrible UI, deleted",4.0,1
2020-11-02,perfect to buy and sell easily,2.0,5
2019-01-17,trash app,1.0,1
2017-09-13,perfection,3.0,5
2020-07-10,very good,4.0,5
2021-04-17,wow so good,1.0,5
2022-06-01,hard to tell sometimes good sometimes badnot good not bad.. does the job,2.0,3
2017-02-02,amazing app i recommend,2.0,5
2018-11-27,perfection,4.0,5
2023-06-01,"i dont hate it, but i dont love it either..",5.0,3
2023-03-17,good,3.0,4
2017-07-23,"terrible , so slowcant believe how bad it is",3.0,1
2019-03-18,bad app,2.0,1
2017-01-17,very bad,2.0,1
2017-03-22,bad,5.0,1
2018-02-24,recommend having good phone otherwise will be harddoes the job,3.0,4
2020-10-11,wish it had a easier way to load with money,4.0,3
2017-02-12,perfect and easy to use,1.0,5
2017-04-17,trash app,2.0,1
2019-09-27,mediocre,1.0,2
2020-09-08,GREAT APP,3.0,5
2023-07-17,"terrible UI, deleted",4.0,1
2023-07-22,wow so good,1.0,5
2018-12-23,"i dont hate it, but i dont love it either..",1.0,3
2023-02-09,mediocre,5.0,2
2023-03-22,bad app,1.0,1
2022-11-08,bad app,5.0,1
2021-03-22,recommend having good phone otherwise will be harddoes the job,4.0,4
2021-09-14,perfect to buy and sell easily,2.0,5
2018-10-12,very bad,1.0,1
2023-06-06,3 out of 5 i guess,2.0,3
2021-01-21,"i dont hate it, but i dont love it either..",5.0,3
2017-08-29,excellent,2.0,5
2019-02-24,soooo good,1.0,4
2019-12-29,very bad,1.0,1
2023-12-16,"terrible , so slowcant believe how bad it is",2.0,1
2020-09-03,excellent,5.0,5
2018-06-30,perfect and easy to use,1.0,5
2019-04-07,very good,1.0,5
2019-01-08,wish it had a easier way to load with money,5.0,3
2021-08-20,omg fantastic,5.0,5
2020-01-25,bad app,1.0,1
2017-01-24,neutral,1.0,3
2019-03-14,perfection,5.0,5
2022-05-15,"terrible , so slowcant believe how bad it is",5.0,1
2018-06-27,"terrible , so slowcant believe how bad it is",4.0,1
2017-06-28,wish it had a easier way to load with money,5.0,3
2021-11-23,wish it had a easier way to load with money,4.0,3
2022-04-21,"terrible UI, deleted",4.0,1
2021-10-04,good,4.0,4
2020-06-18,neutral,2.0,3
2020-08-10,neutral,3.0,3
2023-04-29,perfection,1.0,5
2022-05-05,uauh terrible,4.0,1
2023-09-10,neutral,2.0,3
2023-10-17,trash app,5.0,1
2019-11-08,perfect and easy to use,1.0,5
2021-02-19,amazing app i recommend,3.0,5
2021-01-21,2 out of 5dont even install,4.0,1
2019-05-21,"terrible UI, deleted",5.0,1
2022-01-28,hard to tell sometimes good sometimes badnot good not bad.. does the job,4.0,3
2019-11-26,mediocre,5.0,2
2019-01-24,"terrible UI, deleted",4.0,1
2020-03-02,omg fantastic,2.0,5
2019-11-08,uauh terrible,2.0,1
2017-11-01,GREAT APP,2.0,5
2022-10-09,perfect and easy to use,1.0,5
2022-11-01,soooo good,2.0,4
2020-03-26,trash app,1.0,1
2019-09-02,mediocre,3.0,2
2023-07-28,omg fantastic,2.0,5
2018-09-19,soooo good,5.0,4
2023-07-15,"terrible , so slowcant believe how bad it is",5.0,1
2021-05-02,amazing app i recommend,1.0,5
2021-09-09,bad,3.0,1
2021-04-18,very bad,1.0,1
2023-03-20,recommend having good phone otherwise will be harddoes the job,1.0,4
2019-02-27,"i dont hate it, but i dont love it either..",2.0,3
2023-10-22,bad,5.0,1
2021-02-20,recommend having good phone otherwise will be harddoes the job,1.0,4
2022-05-16,perfect to buy and sell easily,5.0,5
2019-12-12,wow so good,1.0,5
2018-05-04,3 out of 5 i guess,3.0,3
2021-04-28,wish it had a easier way to load with money,4.0,3
2019-08-19,good,3.0,4
2017-06-11,"terrible , so slowcant believe how bad it is",2.0,1
2019-12-02,"terrible , so slowcant believe how bad it is",2.0,1
2020-03-16,trash app,2.0,1
2021-08-07,very bad,4.0,1
2021-12-29,amazing app i recommend,4.0,5
2021-10-26,very good,3.0,5
2021-08-19,"cant be that bad, but its not perfectnever again using",4.0,3
2023-11-20,perfection,3.0,5
2022-03-29,bad,3.0,1
2017-04-11,3 out of 5 i guess,5.0,3
2020-12-04,omg fantastic,5.0,5
2017-09-02,amazing app i recommend,3.0,5
2019-08-05,mediocre,1.0,2
2023-11-10,very bad,2.0,1
2021-01-09,amazing app i recommend,3.0,5
2023-08-25,very bad,4.0,1
2021-01-06,wow so good,4.0,5
2017-05-14,"terrible , so slowcant believe how bad it is",1.0,1
2018-04-27,amazing app i recommend,2.0,5
2017-07-06,"i dont hate it, but i dont love it either..",4.0,3
2017-07-27,"cant be that bad, but its not perfectnever again using",3.0,3
2017-09-13,mediocre,4.0,2
2020-03-06,good,1.0,4
2023-12-18,wish it had a easier way to load with money,4.0,3
2020-12-07,mediocre,5.0,2
2020-07-13,GREAT APP,3.0,5
2017-12-17,neutral,4.0,3
2021-10-09,wish it had a easier way to load with money,1.0,3
2019-06-14,mediocre,5.0,2
2021-07-21,bad app,4.0,1
2019-11-01,bad app,5.0,1
2021-12-10,mediocre,4.0,2
2021-12-16,trash app,2.0,1
2017-04-15,"terrible , so slowcant believe how bad it is",4.0,1
2017-02-15,wow so good,5.0,5
2020-04-21,trash app,3.0,1
2020-05-09,very good,1.0,5
2019-03-25,good,5.0,4
2022-02-01,3 out of 5 i guess,5.0,3
2021-09-11,neutral,5.0,3
2017-05-03,"terrible UI, deleted",1.0,1
2019-06-10,very good,4.0,5
2023-08-19,trash app,1.0,1
2017-01-22,uauh terrible,1.0,1
2022-05-21,recommend having good phone otherwise will be harddoes the job,2.0,4
2021-08-16,uauh terrible,4.0,1
2018-03-14,hard to tell sometimes good sometimes badnot good not bad.. does the job,3.0,3
2022-08-24,hard to tell sometimes good sometimes badnot good not bad.. does the job,1.0,3
2023-08-21,trash app,1.0,1
2021-01-16,"terrible , so slowcant believe how bad it is",4.0,1
2021-03-27,bad app,5.0,1
2021-11-14,very good,1.0,5
2017-12-21,very good,3.0,5
2023-05-04,very good,3.0,5
2020-10-14,amazing app i recommend,3.0,5
2017-11-28,wow so good,4.0,5
2019-03-11,perfect to buy and sell easily,1.0,5
2017-06-29,GREAT APP,4.0,5
2022-10-26,"terrible , so slowcant believe how bad it is",3.0,1
2023-03-11,"cant be that bad, but its not perfectnever again using",3.0,3
2019-05-15,trash app,4.0,1
2020-06-23,soooo good,4.0,4
2017-07-01,perfect and easy to use,4.0,5
2017-08-15,"cant be that bad, but its not perfectnever again using",5.0,3
2021-01-16,excellent,5.0,5
2018-12-28,"terrible UI, deleted",2.0,1
2018-03-16,good,1.0,4
2021-07-30,soooo good,3.0,4
2022-07-04,2 out of 5dont even install,2.0,1
2017-02-17,mediocre,1.0,2
2022-04-06,very good,2.0,5
2020-08-08,wow so good,2.0,5
2020-05-14,wow so good,1.0,5
2020-07-22,"terrible UI, deleted",1.0,1
2022-03-21,very bad,5.0,1
2019-07-23,very good,4.0,5
2019-12-11,bad app,5.0,1
2022-01-17,wish it had a easier way to load with money,5.0,3
2021-02-20,"terrible , so slowcant believe how bad it is",4.0,1
2018-01-10,good,5.0,4
2018-07-28,bad app,1.0,1
2022-01-29,wish it had a easier way to load with money,5.0,3
2017-01-01,recommend having good phone otherwise will be harddoes the job,4.0,4
2017-08-11,mediocre,3.0,2
2019-07-30,hard to tell sometimes good sometimes badnot good not bad.. does the job,4.0,3
2018-04-25,perfection,4.0,5
2021-06-20,very bad,2.0,1
2021-06-08,excellent,1.0,5
2023-10-23,bad,4.0,1
2023-11-05,2 out of 5dont even install,5.0,1
2022-08-01,2 out of 5dont even install,5.0,1
2018-10-16,wow so good,2.0,5
2018-08-03,GREAT APP,3.0,5
2021-07-09,very bad,1.0,1
2018-07-08,trash app,3.0,1
2021-02-22,wish it had a easier way to load with money,4.0,3
2021-10-01,"terrible , so slowcant believe how bad it is",3.0,1
2022-11-27,mediocre,3.0,2
2018-05-20,3 out of 5 i guess,5.0,3
2019-02-11,amazing app i recommend,3.0,5
2017-02-08,bad,2.0,1
2022-09-30,mediocre,3.0,2
2021-09-29,very good,3.0,5
2020-09-18,perfection,4.0,5
2018-02-09,bad app,4.0,1
2017-04-13,"terrible , so slowcant believe how bad it is",1.0,1
2021-07-30,omg fantastic,3.0,5
2019-06-27,"i dont hate it, but i dont love it either..",3.0,3
2020-11-20,perfect and easy to use,4.0,5
2018-03-27,"cant be that bad, but its not perfectnever again using",5.0,3
2021-01-16,very good,1.0,5
2021-10-24,trash app,3.0,1
2021-01-24,2 out of 5dont even install,3.0,1
2019-11-01,wow so good,3.0,5
2020-03-18,recommend having good phone otherwise will be harddoes the job,1.0,4
2021-02-18,wish it had a easier way to load with money,3.0,3
2021-01-01,2 out of 5dont even install,1.0,1
2019-07-03,omg fantastic,3.0,5
2019-08-25,uauh terrible,2.0,1
2022-05-30,"terrible UI, deleted",3.0,1
2018-04-11,uauh terrible,2.0,1
2019-05-16,very good,3.0,5
2018-04-01,amazing app i recommend,4.0,5
2019-10-12,omg fantastic,1.0,5
2021-12-07,recommend having good phone otherwise will be harddoes the job,4.0,4
2023-01-31,recommend having good phone otherwise will be harddoes the job,2.0,4
2017-07-17,bad,2.0,1
2019-03-25,recommend having good phone otherwise will be harddoes the job,1.0,4
2019-08-10,"terrible UI, deleted",3.0,1
2019-09-13,recommend having good phone otherwise will be harddoes the job,1.0,4
2023-01-20,uauh terrible,3.0,1
2018-09-27,GREAT APP,3.0,5
2019-05-14,bad app,5.0,1
2022-09-15,recommend having good phone otherwise will be harddoes the job,4.0,4
2018-02-04,bad,4.0,1
2020-12-16,soooo good,4.0,4
2022-09-06,uauh terrible,3.0,1
2017-09-25,omg fantastic,5.0,5
2017-12-03,very bad,3.0,1
2017-12-10,uauh terrible,5.0,1
2020-08-11,trash app,1.0,1
2022-10-13,trash app,5.0,1
2023-12-14,good,5.0,4
2023-02-24,perfection,1.0,5
2018-07-30,perfection,1.0,5
2017-12-27,wish it had a easier way to load with money,5.0,3
2017-01-18,very good,2.0,5
2019-05-25,wish it had a easier way to load with money,1.0,3
2017-05-11,uauh terrible,4.0,1
2017-02-23,GREAT APP,1.0,5
2019-12-22,"terrible UI, deleted",4.0,1
2023-04-15,perfection,2.0,5
2021-08-03,wish it had a easier way to load with money,2.0,3
2018-10-09,hard to tell sometimes good sometimes badnot good not bad.. does the job,1.0,3
2022-10-01,bad app,1.0,1
2020-12-17,trash app,4.0,1
2017-11-26,bad app,5.0,1
2021-09-05,trash app,5.0,1
2020-11-17,perfect to buy and sell easily,2.0,5
2021-01-06,2 out of 5dont even install,3.0,1
2021-10-20,amazing app i recommend,1.0,5
2019-04-11,hard to tell sometimes good sometimes badnot good not bad.. does the job,1.0,3
2017-12-03,excellent,1.0,5
2022-08-12,perfect and easy to use,3.0,5
2017-06-11,bad app,1.0,1
2020-03-29,excellent,1.0,5
2018-03-17,bad app,5.0,1
2023-03-19,soooo good,4.0,4
2022-02-24,good,2.0,4
2022-06-29,"i dont hate it, but i dont love it either..",4.0,3
2021-02-23,wish it had a easier way to load with money,5.0,3
2023-09-11,uauh terrible,3.0,1
2022-03-12,recommend having good phone otherwise will be harddoes the job,5.0,4
2019-01-27,perfect and easy to use,5.0,5
2021-07-08,good,5.0,4
2021-05-25,good,5.0,4
2022-09-23,amazing app i recommend,1.0,5
2020-02-12,bad app,1.0,1
2023-08-17,3 out of 5 i guess,5.0,3
2021-07-02,excellent,2.0,5
2023-01-14,trash app,2.0,1
2021-10-15,"cant be that bad, but its not perfectnever again using",3.0,3
2020-03-26,soooo good,5.0,4
2017-10-12,hard to tell sometimes good sometimes badnot good not bad.. does the job,5.0,3
2023-06-08,perfect to buy and sell easily,2.0,5
2022-09-13,recommend having good phone otherwise will be harddoes the job,5.0,4
2020-10-10,bad app,5.0,1
2022-08-27,hard to tell sometimes good sometimes badnot good not bad.. does the job,5.0,3
2017-09-09,"cant be that bad, but its not perfectnever again using",5.0,3
2017-01-15,bad,1.0,1
2023-11-07,trash app,1.0,1
2020-04-20,soooo good,5.0,4
2021-08-10,mediocre,4.0,2
2018-05-15,soooo good,2.0,4
2021-02-18,hard to tell sometimes good sometimes badnot good not bad.. does the job,4.0,3
2019-04-15,amazing app i recommend,1.0,5
2020-05-27,"terrible UI, deleted",2.0,1
2023-05-27,mediocre,5.0,2
2023-12-14,"i dont hate it, but i dont love it either..",2.0,3
2022-12-03,"i dont hate it, but i dont love it either..",5.0,3
2017-01-23,GREAT APP,2.0,5
2023-06-09,trash app,2.0,1
2019-07-04,omg fantastic,5.0,5
2022-03-31,uauh terrible,1.0,1
2023-10-16,"cant be that bad, but its not perfectnever again using",5.0,3
2023-05-22,perfection,2.0,5
2019-10-28,perfect and easy to use,1.0,5
2018-11-15,perfect to buy and sell easily,3.0,5
2019-01-01,wow so good,5.0,5
2018-12-02,perfection,2.0,5
2018-01-30,good,1.0,4
2020-01-26,recommend having good phone otherwise will be harddoes the job,3.0,4
2019-01-19,2 out of 5dont even install,2.0,1
2019-05-14,good,3.0,4
2017-03-10,very good,1.0,5
2023-11-20,good,4.0,4
2021-06-11,amazing app i recommend,5.0,5
2020-08-25,perfection,4.0,5
2019-05-31,neutral,1.0,3
2021-04-01,2 out of 5dont even install,1.0,1
2021-12-10,GREAT APP,2.0,5
2021-11-26,"i dont hate it, but i dont love it either..",2.0,3
2022-12-25,mediocre,1.0,2
2022-09-24,omg fantastic,1.0,5
2021-10-06,GREAT APP,2.0,5
2018-02-24,bad app,4.0,1
2018-08-15,recommend having good phone otherwise will be harddoes the job,1.0,4
2023-11-20,very bad,5.0,1
2020-12-22,"cant be that bad, but its not perfectnever again using",5.0,3
2023-09-12,perfect and easy to use,3.0,5
2020-07-31,uauh terrible,5.0,1
2021-03-30,good,4.0,4
2022-07-05,trash app,5.0,1
2021-03-25,"cant be that bad, but its not perfectnever again using",4.0,3
2018-02-05,"i dont hate it, but i dont love it either..",4.0,3
2018-04-17,mediocre,2.0,2
2017-04-04,perfection,5.0,5
2019-05-18,GREAT APP,5.0,5
2022-08-15,mediocre,5.0,2
2018-04-12,omg fantastic,3.0,5
2018-05-24,soooo good,2.0,4
2017-06-27,"terrible , so slowcant believe how bad it is",2.0,1
2023-07-02,neutral,1.0,3
2017-04-27,recommend having good phone otherwise will be harddoes the job,5.0,4
2022-12-12,wow so good,4.0,5
2021-11-06,omg fantastic,4.0,5
2022-04-20,"terrible UI, deleted",3.0,1
2021-10-14,"terrible , so slowcant believe how bad it is",1.0,1
2023-06-29,omg fantastic,2.0,5
2020-09-20,bad app,4.0,1
2017-03-13,"i dont hate it, but i dont love it either..",3.0,3
2019-06-04,perfect and easy to use,2.0,5
2018-09-15,very good,3.0,5
2017-01-24,very bad,4.0,1
2018-07-29,soooo good,3.0,4
2022-03-02,excellent,3.0,5
2018-06-08,perfection,4.0,5
2021-12-29,neutral,3.0,3
2019-01-30,trash app,3.0,1
2020-10-05,amazing app i recommend,2.0,5
2021-09-12,perfection,1.0,5
2022-10-11,"i dont hate it, but i dont love it either..",1.0,3
2019-05-06,perfect and easy to use,5.0,5
2023-01-15,very bad,4.0,1
2021-08-10,very good,4.0,5
2021-03-13,omg fantastic,4.0,5
2018-06-23,mediocre,1.0,2
2017-08-11,3 out of 5 i guess,1.0,3
2023-07-23,soooo good,5.0,4
2017-07-06,soooo good,2.0,4
2020-02-09,GREAT APP,4.0,5
2018-08-16,perfect to buy and sell easily,4.0,5
2018-02-11,recommend having good phone otherwise will be harddoes the job,4.0,4
2023-02-08,uauh terrible,3.0,1
2018-02-04,wish it had a easier way to load with money,4.0,3
2020-05-21,2 out of 5dont even install,2.0,1
2018-09-04,excellent,2.0,5
2020-09-28,recommend having good phone otherwise will be harddoes the job,4.0,4
2019-01-17,bad,4.0,1
2022-05-31,perfection,3.0,5
2017-01-19,uauh terrible,2.0,1
2020-09-20,GREAT APP,4.0,5
2017-01-12,wish it had a easier way to load with money,4.0,3
2018-08-03,2 out of 5dont even install,5.0,1
2021-01-11,good,4.0,4
2023-09-22,"terrible , so slowcant believe how bad it is",2.0,1
2023-10-25,soooo good,5.0,4
2019-06-27,hard to tell sometimes good sometimes badnot good not bad.. does the job,3.0,3
2023-06-09,"cant be that bad, but its not perfectnever again using",2.0,3
2018-12-05,uauh terrible,3.0,1
2023-03-31,omg fantastic,2.0,5
2022-01-19,perfect and easy to use,1.0,5
2021-11-03,"terrible , so slowcant believe how bad it is",2.0,1
2019-09-09,recommend having good phone otherwise will be harddoes the job,2.0,4
2020-02-21,3 out of 5 i guess,1.0,3
2021-05-31,very bad,3.0,1
2017-02-06,excellent,1.0,5
2020-09-11,3 out of 5 i guess,4.0,3
2019-08-22,uauh terrible,4.0,1
2023-03-25,amazing app i recommend,4.0,5
2023-08-17,very good,2.0,5
2022-06-09,perfect and easy to use,3.0,5
2019-11-13,perfect to buy and sell easily,5.0,5
2021-06-03,soooo good,4.0,4
2021-10-10,soooo good,4.0,4
2018-04-18,GREAT APP,5.0,5
2017-04-13,uauh terrible,2.0,1
2018-03-05,very bad,4.0,1
2017-10-17,perfection,2.0,5
2019-07-01,wow so good,5.0,5
2023-03-23,hard to tell sometimes good sometimes badnot good not bad.. does the job,3.0,3
2023-10-22,bad app,5.0,1
2023-08-21,perfection,4.0,5
2017-09-06,"terrible UI, deleted",4.0,1
2017-09-29,GREAT APP,5.0,5
2019-02-17,wish it had a easier way to load with money,3.0,3
2019-07-17,amazing app i recommend,5.0,5
2023-08-17,"terrible , so slowcant believe how bad it is",5.0,1
2020-03-01,"i dont hate it, but i dont love it either..",2.0,3
2017-01-10,amazing app i recommend,3.0,5
2020-10-26,amazing app i recommend,1.0,5
2017-06-07,hard to tell sometimes good sometimes badnot good not bad.. does the job,5.0,3
2018-09-30,mediocre,5.0,2
2020-01-24,mediocre,4.0,2
2022-10-27,"terrible , so slowcant believe how bad it is",5.0,1
2022-03-27,omg fantastic,3.0,5
